name,indeks,k,bas_yil,bas_ay,son_yil,son_ay,L_ay,S,I,tepe
Lüleburgaz,SPI,3,2003,2,2003,3,2,0.788,0.394,0.538
Lüleburgaz,SPI,3,2003,5,2003,9,5,6.236,1.247,2.086
Lüleburgaz,SPI,3,2003,11,2004,6,8,5.829,0.729,2.073
Lüleburgaz,SPI,3,2004,9,2005,1,5,5.701,1.14,2.425
Lüleburgaz,SPI,3,2005,4,2005,5,2,0.772,0.386,0.69
Lüleburgaz,SPI,3,2006,12,2007,2,3,3.211,1.07,1.586
Lüleburgaz,SPI,3,2007,6,2007,10,5,5.425,1.085,1.892
Lüleburgaz,SPI,3,2007,12,2008,4,5,4.006,0.801,1.389
Lüleburgaz,SPI,3,2008,9,2009,1,5,5.287,1.057,1.747
Lüleburgaz,SPI,3,2009,5,2009,8,4,2.818,0.705,1.362
Lüleburgaz,SPI,3,2010,1,2010,1,1,0.364,0.364,0.364
Lüleburgaz,SPI,3,2010,5,2010,6,2,1.24,0.62,0.687
Lüleburgaz,SPI,3,2011,3,2011,5,3,1.413,0.471,1.034
Lüleburgaz,SPI,3,2011,7,2011,9,3,1.337,0.446,0.493
Lüleburgaz,SPI,3,2012,1,2012,4,4,2.298,0.575,1.023
Lüleburgaz,SPI,3,2012,8,2012,9,2,2.581,1.29,1.333
Lüleburgaz,SPI,3,2013,9,2014,2,6,4.391,0.732,1.552
Lüleburgaz,SPI,3,2014,4,2014,4,1,0.227,0.227,0.227
Lüleburgaz,SPI,3,2014,12,2015,1,2,0.557,0.278,0.349
Lüleburgaz,SPI,3,2015,5,2015,8,4,2.309,0.577,1.406
Lüleburgaz,SPI,3,2015,12,2016,2,3,2.291,0.764,1.295
Lüleburgaz,SPI,3,2016,4,2017,2,11,9.429,0.857,1.719
Lüleburgaz,SPI,3,2017,4,2017,6,3,0.97,0.323,0.452
Lüleburgaz,SPI,3,2018,5,2018,5,1,0.358,0.358,0.358
Lüleburgaz,SPI,3,2018,10,2020,4,19,27.951,1.471,3.586
Lüleburgaz,SPI,3,2020,9,2020,12,4,4.363,1.091,1.711
Lüleburgaz,SPI,3,2021,4,2021,5,2,0.689,0.345,0.405
Lüleburgaz,SPI,3,2021,7,2021,7,1,0.14,0.14,0.14
Lüleburgaz,SPI,3,2021,9,2021,10,2,1.533,0.767,1.489
Lüleburgaz,SPI,3,2022,3,2022,3,1,0.847,0.847,0.847
Lüleburgaz,SPI,3,2022,5,2022,5,1,0.627,0.627,0.627
Lüleburgaz,SPI,3,2022,7,2022,8,2,0.856,0.428,0.629
Lüleburgaz,SPI,3,2022,10,2023,4,7,9.065,1.295,2.124
Lüleburgaz,SPI,3,2023,7,2023,10,4,3.973,0.993,1.93
Lüleburgaz,SPI,3,2024,2,2024,12,11,10.05,0.914,1.594
Lüleburgaz,SPI,6,1965,10,1965,10,1,0.85,0.85,0.85
Lüleburgaz,SPI,6,1966,9,1966,9,1,0.053,0.053,0.053
Lüleburgaz,SPI,6,1967,7,1967,8,2,0.215,0.107,0.208
Lüleburgaz,SPI,6,1967,11,1967,12,2,0.089,0.044,0.053
Lüleburgaz,SPI,6,1968,7,1968,12,6,6.938,1.156,2.059
Lüleburgaz,SPI,6,1969,6,1969,11,6,5.002,0.834,1.126
Lüleburgaz,SPI,6,1970,9,1970,10,2,0.231,0.115,0.129
Lüleburgaz,SPI,6,1972,1,1972,8,8,7.237,0.905,1.831
Lüleburgaz,SPI,6,1973,1,1973,1,1,0.248,0.248,0.248
Lüleburgaz,SPI,6,1973,3,1973,5,3,1.373,0.458,0.686
Lüleburgaz,SPI,6,1973,8,1974,6,11,11.903,1.082,1.865
Lüleburgaz,SPI,6,1974,10,1975,5,8,3.146,0.393,0.617
Lüleburgaz,SPI,6,1976,4,1976,6,3,3.064,1.021,1.422
Lüleburgaz,SPI,6,1977,4,1977,8,5,1.873,0.375,0.705
Lüleburgaz,SPI,6,1977,10,1978,3,6,3.385,0.564,0.795
Lüleburgaz,SPI,6,1978,11,1979,9,11,5.479,0.498,0.914
Lüleburgaz,SPI,6,1980,10,1980,12,3,0.256,0.085,0.2
Lüleburgaz,SPI,6,1981,6,1981,10,5,6.097,1.219,1.831
Lüleburgaz,SPI,6,1982,6,1982,7,2,0.45,0.225,0.352
Lüleburgaz,SPI,6,1982,10,1983,8,11,8.45,0.768,1.169
Lüleburgaz,SPI,6,1983,10,1984,2,5,2.765,0.553,0.863
Lüleburgaz,SPI,6,1984,9,1985,10,14,13.345,0.953,1.52
Lüleburgaz,SPI,6,1985,12,1985,12,1,0.333,0.333,0.333
Lüleburgaz,SPI,6,1986,7,1987,10,16,15.034,0.94,2.484
Lüleburgaz,SPI,6,1988,5,1988,7,3,1.746,0.582,1.033
Lüleburgaz,SPI,6,1988,9,1988,10,2,0.768,0.384,0.626
Lüleburgaz,SPI,6,1989,2,1990,6,17,13.242,0.779,1.906
Lüleburgaz,SPI,6,1991,3,1991,4,2,0.353,0.176,0.197
Lüleburgaz,SPI,6,1991,6,1991,9,4,0.781,0.195,0.547
Lüleburgaz,SPI,6,1992,4,1992,6,3,2.108,0.703,1.325
Lüleburgaz,SPI,6,1993,1,1993,7,7,3.853,0.55,1.073
Lüleburgaz,SPI,6,1993,9,1994,9,13,14.31,1.101,1.581
Lüleburgaz,SPI,6,1995,10,1995,10,1,0.246,0.246,0.246
Lüleburgaz,SPI,6,1996,1,1996,1,1,0.392,0.392,0.392
Lüleburgaz,SPI,6,1996,3,1996,3,1,0.107,0.107,0.107
Lüleburgaz,SPI,6,1996,5,1996,6,2,0.542,0.271,0.362
Lüleburgaz,SPI,6,1996,10,1996,11,2,0.76,0.38,0.485
Lüleburgaz,SPI,6,1997,2,1997,3,2,0.469,0.235,0.281
Lüleburgaz,SPI,6,1997,6,1997,7,2,0.687,0.344,0.542
Lüleburgaz,SPI,6,2000,3,2000,4,2,0.643,0.322,0.326
Lüleburgaz,SPI,6,2000,6,2000,6,1,0.382,0.382,0.382
Lüleburgaz,SPI,6,2000,11,2001,11,13,11.129,0.856,1.58
Lüleburgaz,SPI,6,2002,6,2002,7,2,1.688,0.844,1.644
Lüleburgaz,SPI,6,2003,1,2003,3,3,0.571,0.19,0.481
Lüleburgaz,SPI,6,2003,5,2005,4,24,22.356,0.932,1.58
Lüleburgaz,SPI,6,2006,12,2008,6,19,14.279,0.752,1.532
Lüleburgaz,SPI,6,2008,11,2009,3,5,3.915,0.783,1.46
Lüleburgaz,SPI,6,2009,8,2009,8,1,0.666,0.666,0.666
Lüleburgaz,SPI,6,2010,8,2010,9,2,0.221,0.111,0.154
Lüleburgaz,SPI,6,2011,6,2011,8,3,1.798,0.599,0.695
Lüleburgaz,SPI,6,2011,11,2012,4,6,1.948,0.325,1.041
Lüleburgaz,SPI,6,2012,7,2012,8,2,0.179,0.089,0.097
Lüleburgaz,SPI,6,2012,11,2012,11,1,0.552,0.552,0.552
Lüleburgaz,SPI,6,2013,11,2014,5,7,4.76,0.68,1.121
Lüleburgaz,SPI,6,2015,3,2015,3,1,0.223,0.223,0.223
Lüleburgaz,SPI,6,2015,6,2015,9,4,1.138,0.285,0.652
Lüleburgaz,SPI,6,2015,12,2016,1,2,0.96,0.48,0.662
Lüleburgaz,SPI,6,2016,3,2017,5,15,14.73,0.982,2.135
Lüleburgaz,SPI,6,2018,12,2020,5,18,33.735,1.874,3.864
Lüleburgaz,SPI,6,2020,11,2021,2,4,2.501,0.625,1.701
Lüleburgaz,SPI,6,2021,4,2021,4,1,0.042,0.042,0.042
Lüleburgaz,SPI,6,2021,7,2021,10,4,1.798,0.45,0.831
Lüleburgaz,SPI,6,2022,6,2022,8,3,1.81,0.603,0.774
Lüleburgaz,SPI,6,2022,10,2024,3,18,16.239,0.902,2.608
Lüleburgaz,SPI,6,2024,5,2024,12,8,10.556,1.32,1.893
Lüleburgaz,SPI,9,1967,10,1967,12,3,0.683,0.228,0.484
Lüleburgaz,SPI,9,1968,5,1968,7,3,0.484,0.161,0.235
Lüleburgaz,SPI,9,1968,10,1969,1,4,4.298,1.075,1.555
Lüleburgaz,SPI,9,1969,5,1969,7,3,0.804,0.268,0.565
Lüleburgaz,SPI,9,1969,9,1970,1,5,3.155,0.631,1.457
Lüleburgaz,SPI,9,1972,2,1972,9,8,6.487,0.811,1.268
Lüleburgaz,SPI,9,1972,12,1973,1,2,0.696,0.348,0.453
Lüleburgaz,SPI,9,1973,5,1973,9,5,2.425,0.485,0.973
Lüleburgaz,SPI,9,1973,11,1974,10,12,13.723,1.144,1.884
Lüleburgaz,SPI,9,1974,12,1975,5,6,2.624,0.437,0.857
Lüleburgaz,SPI,9,1976,7,1976,9,3,0.472,0.157,0.291
Lüleburgaz,SPI,9,1977,7,1978,4,10,4.795,0.479,0.749
Lüleburgaz,SPI,9,1978,6,1978,7,2,0.166,0.083,0.121
Lüleburgaz,SPI,9,1978,12,1979,10,11,5.755,0.523,1.054
Lüleburgaz,SPI,9,1981,4,1981,6,3,0.928,0.309,0.553
Lüleburgaz,SPI,9,1981,8,1981,11,4,1.97,0.492,0.984
Lüleburgaz,SPI,9,1982,9,1984,2,18,13.128,0.729,1.44
Lüleburgaz,SPI,9,1984,12,1985,12,13,13.479,1.037,1.538
Lüleburgaz,SPI,9,1986,10,1987,10,13,13.658,1.051,1.894
Lüleburgaz,SPI,9,1988,8,1988,10,3,1.877,0.626,0.836
Lüleburgaz,SPI,9,1989,1,1990,9,21,14.558,0.693,2.073
Lüleburgaz,SPI,9,1991,7,1991,9,3,1.492,0.497,0.935
Lüleburgaz,SPI,9,1992,1,1992,2,2,0.561,0.281,0.403
Lüleburgaz,SPI,9,1992,5,1992,5,1,0.017,0.017,0.017
Lüleburgaz,SPI,9,1992,7,1992,9,3,0.578,0.193,0.358
Lüleburgaz,SPI,9,1993,1,1993,1,1,0.125,0.125,0.125
Lüleburgaz,SPI,9,1993,3,1994,9,19,19.034,1.002,1.94
Lüleburgaz,SPI,9,1995,12,1996,1,2,0.773,0.387,0.501
Lüleburgaz,SPI,9,1996,5,1996,8,4,0.98,0.245,0.651
Lüleburgaz,SPI,9,1996,11,1996,11,1,0.451,0.451,0.451
Lüleburgaz,SPI,9,1997,1,1997,2,2,0.184,0.092,0.135
Lüleburgaz,SPI,9,1997,6,1997,6,1,0.141,0.141,0.141
Lüleburgaz,SPI,9,2000,6,2000,6,1,0.249,0.249,0.249
Lüleburgaz,SPI,9,2000,12,2001,11,12,10.84,0.903,1.674
Lüleburgaz,SPI,9,2002,1,2002,2,2,0.183,0.091,0.1
Lüleburgaz,SPI,9,2002,5,2002,6,2,0.228,0.114,0.122
Lüleburgaz,SPI,9,2002,9,2002,10,2,0.346,0.173,0.276
Lüleburgaz,SPI,9,2002,12,2002,12,1,0.081,0.081,0.081
Lüleburgaz,SPI,9,2003,4,2005,6,27,26.364,0.976,1.567
Lüleburgaz,SPI,9,2006,12,2009,8,33,19.505,0.591,1.731
Lüleburgaz,SPI,9,2011,8,2011,9,2,0.983,0.491,0.82
Lüleburgaz,SPI,9,2011,11,2011,11,1,0.162,0.162,0.162
Lüleburgaz,SPI,9,2012,1,2012,4,4,1.581,0.395,0.643
Lüleburgaz,SPI,9,2012,7,2012,9,3,1.719,0.573,0.836
Lüleburgaz,SPI,9,2012,11,2012,11,1,0.056,0.056,0.056
Lüleburgaz,SPI,9,2013,12,2014,6,7,3.412,0.487,0.956
Lüleburgaz,SPI,9,2015,6,2015,9,4,1.055,0.264,0.383
Lüleburgaz,SPI,9,2015,11,2017,6,20,18.849,0.942,2.074
Lüleburgaz,SPI,9,2019,3,2020,9,19,36.11,1.901,3.556
Lüleburgaz,SPI,9,2020,11,2020,12,2,0.425,0.212,0.22
Lüleburgaz,SPI,9,2021,3,2021,5,3,1.106,0.369,0.427
Lüleburgaz,SPI,9,2021,7,2021,7,1,0.186,0.186,0.186
Lüleburgaz,SPI,9,2021,10,2021,10,1,0.388,0.388,0.388
Lüleburgaz,SPI,9,2022,9,2023,10,14,19.88,1.42,2.008
Lüleburgaz,SPI,9,2024,1,2024,12,12,9.955,0.83,1.864
Lüleburgaz,SPI,12,1968,6,1970,2,21,5.489,0.261,0.825
Lüleburgaz,SPI,12,1972,3,1973,2,12,6.658,0.555,0.908
Lüleburgaz,SPI,12,1973,5,1973,5,1,0.073,0.073,0.073
Lüleburgaz,SPI,12,1973,7,1975,6,24,19.843,0.827,1.793
Lüleburgaz,SPI,12,1976,10,1976,11,2,0.032,0.016,0.023
Lüleburgaz,SPI,12,1977,8,1977,8,1,0.19,0.19,0.19
Lüleburgaz,SPI,12,1977,10,1978,9,12,4.945,0.412,1.01
Lüleburgaz,SPI,12,1978,12,1978,12,1,0.248,0.248,0.248
Lüleburgaz,SPI,12,1979,2,1979,10,9,5.073,0.564,0.924
Lüleburgaz,SPI,12,1981,5,1981,10,6,2.206,0.368,0.609
Lüleburgaz,SPI,12,1982,11,1984,2,16,13.617,0.851,1.419
Lüleburgaz,SPI,12,1984,8,1984,10,3,0.294,0.098,0.169
Lüleburgaz,SPI,12,1984,12,1985,12,13,12.048,0.927,1.541
Lüleburgaz,SPI,12,1986,11,1987,10,12,12.473,1.039,1.826
Lüleburgaz,SPI,12,1988,1,1988,2,2,0.199,0.1,0.16
Lüleburgaz,SPI,12,1988,10,1988,10,1,0.22,0.22,0.22
Lüleburgaz,SPI,12,1988,12,1990,9,22,14.797,0.673,1.449
Lüleburgaz,SPI,12,1990,11,1990,11,1,0.224,0.224,0.224
Lüleburgaz,SPI,12,1991,9,1991,9,1,0.259,0.259,0.259
Lüleburgaz,SPI,12,1991,12,1992,2,3,0.207,0.069,0.09
Lüleburgaz,SPI,12,1992,4,1992,5,2,0.492,0.246,0.411
Lüleburgaz,SPI,12,1992,11,1993,1,3,0.206,0.069,0.09
Lüleburgaz,SPI,12,1993,3,1993,4,2,0.449,0.224,0.353
Lüleburgaz,SPI,12,1993,6,1994,12,19,19.024,1.001,2.003
Lüleburgaz,SPI,12,1996,1,1996,1,1,0.149,0.149,0.149
Lüleburgaz,SPI,12,1996,3,1996,4,2,0.093,0.046,0.051
Lüleburgaz,SPI,12,1996,6,1996,11,6,1.022,0.17,0.38
Lüleburgaz,SPI,12,1997,2,1997,3,2,0.495,0.247,0.284
Lüleburgaz,SPI,12,2000,11,2001,11,13,10.871,0.836,1.887
Lüleburgaz,SPI,12,2002,1,2002,2,2,0.187,0.093,0.163
Lüleburgaz,SPI,12,2002,4,2002,6,3,1.354,0.451,0.658
Lüleburgaz,SPI,12,2002,12,2003,3,4,0.932,0.233,0.423
Lüleburgaz,SPI,12,2003,6,2005,9,28,28.037,1.001,1.753
Lüleburgaz,SPI,12,2006,12,2009,2,27,19.136,0.709,1.625
Lüleburgaz,SPI,12,2009,5,2009,8,4,2.496,0.624,0.785
Lüleburgaz,SPI,12,2011,11,2012,4,6,2.287,0.381,0.527
Lüleburgaz,SPI,12,2012,6,2012,11,6,1.566,0.261,0.399
Lüleburgaz,SPI,12,2014,2,2014,6,5,1.321,0.264,0.567
Lüleburgaz,SPI,12,2015,9,2015,9,1,0.359,0.359,0.359
Lüleburgaz,SPI,12,2015,12,2017,9,22,20.399,0.927,1.837
Lüleburgaz,SPI,12,2019,3,2019,4,2,0.671,0.336,0.462
Lüleburgaz,SPI,12,2019,6,2020,12,19,38.688,2.036,3.517
Lüleburgaz,SPI,12,2021,5,2021,10,6,2.005,0.334,0.451
Lüleburgaz,SPI,12,2022,11,2024,12,26,29.972,1.153,2.282
Lüleburgaz,SPEI,1,1965,1,1965,1,1,0.127,0.127,0.127
Lüleburgaz,SPEI,1,1965,6,1965,7,2,0.823,0.411,0.645
Lüleburgaz,SPEI,1,1965,10,1965,10,1,0.831,0.831,0.831
Lüleburgaz,SPEI,1,1966,2,1966,2,1,0.457,0.457,0.457
Lüleburgaz,SPEI,1,1966,7,1966,7,1,0.855,0.855,0.855
Lüleburgaz,SPEI,1,1966,10,1966,10,1,0.002,0.002,0.002
Lüleburgaz,SPEI,1,1967,3,1967,5,3,1.636,0.545,0.813
Lüleburgaz,SPEI,1,1967,10,1967,11,2,1.144,0.572,0.712
Lüleburgaz,SPEI,1,1968,2,1968,2,1,0.4,0.4,0.4
Lüleburgaz,SPEI,1,1968,4,1968,7,4,4.554,1.139,1.899
Lüleburgaz,SPEI,1,1968,10,1968,11,2,1.687,0.843,0.999
Lüleburgaz,SPEI,1,1969,3,1969,6,4,3.044,0.761,1.881
Lüleburgaz,SPEI,1,1969,9,1969,11,3,1.916,0.639,1.263
Lüleburgaz,SPEI,1,1970,7,1970,7,1,0.888,0.888,0.888
Lüleburgaz,SPEI,1,1970,9,1970,9,1,0.623,0.623,0.623
Lüleburgaz,SPEI,1,1970,12,1970,12,1,0.578,0.578,0.578
Lüleburgaz,SPEI,1,1971,4,1971,4,1,0.653,0.653,0.653
Lüleburgaz,SPEI,1,1971,6,1971,6,1,0.134,0.134,0.134
Lüleburgaz,SPEI,1,1971,10,1971,10,1,0.138,0.138,0.138
Lüleburgaz,SPEI,1,1971,12,1972,6,7,4.149,0.593,1.071
Lüleburgaz,SPEI,1,1972,11,1973,1,3,2.459,0.82,1.609
Lüleburgaz,SPEI,1,1973,4,1973,5,2,1.573,0.786,0.999
Lüleburgaz,SPEI,1,1973,7,1973,7,1,0.381,0.381,0.381
Lüleburgaz,SPEI,1,1973,9,1973,9,1,0.655,0.655,0.655
Lüleburgaz,SPEI,1,1973,11,1974,2,4,3.59,0.897,1.139
Lüleburgaz,SPEI,1,1974,6,1974,7,2,0.589,0.294,0.303
Lüleburgaz,SPEI,1,1974,10,1974,10,1,0.74,0.74,0.74
Lüleburgaz,SPEI,1,1974,12,1974,12,1,0.747,0.747,0.747
Lüleburgaz,SPEI,1,1975,2,1975,4,3,1.883,0.628,1.041
Lüleburgaz,SPEI,1,1975,9,1975,9,1,0.573,0.573,0.573
Lüleburgaz,SPEI,1,1976,1,1976,3,3,2.732,0.911,1.329
Lüleburgaz,SPEI,1,1976,9,1976,9,1,0.549,0.549,0.549
Lüleburgaz,SPEI,1,1977,1,1977,4,4,2.306,0.577,1.072
Lüleburgaz,SPEI,1,1977,8,1977,8,1,0.43,0.43,0.43
Lüleburgaz,SPEI,1,1977,10,1977,12,3,1.227,0.409,0.717
Lüleburgaz,SPEI,1,1978,6,1978,7,2,0.724,0.362,0.441
Lüleburgaz,SPEI,1,1978,11,1978,12,2,2.556,1.278,1.321
Lüleburgaz,SPEI,1,1979,2,1979,3,2,2.564,1.282,2.317
Lüleburgaz,SPEI,1,1979,5,1979,6,2,1.53,0.765,0.954
Lüleburgaz,SPEI,1,1979,9,1979,9,1,0.551,0.551,0.551
Lüleburgaz,SPEI,1,1979,12,1979,12,1,0.639,0.639,0.639
Lüleburgaz,SPEI,1,1980,10,1980,10,1,1.635,1.635,1.635
Lüleburgaz,SPEI,1,1981,3,1981,6,4,3.143,0.786,1.695
Lüleburgaz,SPEI,1,1981,9,1981,9,1,0.309,0.309,0.309
Lüleburgaz,SPEI,1,1982,1,1982,3,3,1.834,0.611,1.138
Lüleburgaz,SPEI,1,1982,9,1982,11,3,2.173,0.724,1.105
Lüleburgaz,SPEI,1,1983,1,1983,1,1,0.882,0.882,0.882
Lüleburgaz,SPEI,1,1983,3,1983,5,3,3.924,1.308,2.025
Lüleburgaz,SPEI,1,1983,9,1983,12,4,2.016,0.504,0.793
Lüleburgaz,SPEI,1,1984,2,1984,2,1,0.201,0.201,0.201
Lüleburgaz,SPEI,1,1984,5,1984,5,1,0.778,0.778,0.778
Lüleburgaz,SPEI,1,1984,9,1984,10,2,2.278,1.139,1.629
Lüleburgaz,SPEI,1,1984,12,1984,12,1,1.552,1.552,1.552
Lüleburgaz,SPEI,1,1985,3,1985,5,3,2.57,0.857,1.589
Lüleburgaz,SPEI,1,1985,8,1985,10,3,1.034,0.345,0.453
Lüleburgaz,SPEI,1,1985,12,1985,12,1,1.345,1.345,1.345
Lüleburgaz,SPEI,1,1986,3,1986,9,7,3.98,0.569,1.018
Lüleburgaz,SPEI,1,1986,11,1986,12,2,0.508,0.254,0.388
Lüleburgaz,SPEI,1,1987,2,1987,2,1,1.174,1.174,1.174
Lüleburgaz,SPEI,1,1987,5,1987,6,2,0.173,0.086,0.097
Lüleburgaz,SPEI,1,1987,9,1987,9,1,1.126,1.126,1.126
Lüleburgaz,SPEI,1,1988,1,1988,2,2,2.143,1.071,1.657
Lüleburgaz,SPEI,1,1988,5,1988,5,1,0.328,0.328,0.328
Lüleburgaz,SPEI,1,1988,10,1988,10,1,0.685,0.685,0.685
Lüleburgaz,SPEI,1,1989,1,1989,2,2,3.293,1.647,1.741
Lüleburgaz,SPEI,1,1989,4,1989,4,1,1.703,1.703,1.703
Lüleburgaz,SPEI,1,1989,8,1989,10,3,0.663,0.221,0.54
Lüleburgaz,SPEI,1,1989,12,1990,3,4,4.481,1.12,1.553
Lüleburgaz,SPEI,1,1990,11,1990,11,1,1.092,1.092,1.092
Lüleburgaz,SPEI,1,1991,1,1991,3,3,1.698,0.566,1.18
Lüleburgaz,SPEI,1,1991,6,1991,9,4,1.909,0.477,0.803
Lüleburgaz,SPEI,1,1991,12,1992,2,3,1.903,0.634,1.033
Lüleburgaz,SPEI,1,1992,4,1992,5,2,0.325,0.163,0.266
Lüleburgaz,SPEI,1,1992,9,1992,9,1,0.373,0.373,0.373
Lüleburgaz,SPEI,1,1992,12,1993,1,2,1.714,0.857,0.865
Lüleburgaz,SPEI,1,1993,4,1993,4,1,1.073,1.073,1.073
Lüleburgaz,SPEI,1,1993,6,1993,7,2,1.443,0.722,0.931
Lüleburgaz,SPEI,1,1993,9,1993,11,3,2.613,0.871,1.584
Lüleburgaz,SPEI,1,1994,1,1994,5,5,3.871,0.774,0.953
Lüleburgaz,SPEI,1,1994,7,1994,9,3,3.221,1.074,1.188
Lüleburgaz,SPEI,1,1994,11,1994,11,1,0.018,0.018,0.018
Lüleburgaz,SPEI,1,1995,4,1995,6,3,2.758,0.919,1.476
Lüleburgaz,SPEI,1,1995,10,1995,10,1,0.687,0.687,0.687
Lüleburgaz,SPEI,1,1995,12,1996,1,2,0.795,0.397,0.422
Lüleburgaz,SPEI,1,1996,5,1996,6,2,2.214,1.107,1.331
Lüleburgaz,SPEI,1,1996,10,1996,11,2,0.983,0.492,0.925
Lüleburgaz,SPEI,1,1997,1,1997,2,2,1.115,0.557,0.916
Lüleburgaz,SPEI,1,1997,5,1997,7,3,1.708,0.569,0.714
Lüleburgaz,SPEI,1,1997,11,1997,11,1,0.562,0.562,0.562
Lüleburgaz,SPEI,1,1998,1,1998,1,1,0.883,0.883,0.883
Lüleburgaz,SPEI,1,1998,4,1998,4,1,1.295,1.295,1.295
Lüleburgaz,SPEI,1,1998,7,1998,7,1,0.243,0.243,0.243
Lüleburgaz,SPEI,1,1999,4,1999,4,1,0.915,0.915,0.915
Lüleburgaz,SPEI,1,1999,8,1999,8,1,0.487,0.487,0.487
Lüleburgaz,SPEI,1,1999,10,1999,10,1,0.73,0.73,0.73
Lüleburgaz,SPEI,1,2000,1,2000,1,1,1.195,1.195,1.195
Lüleburgaz,SPEI,1,2000,3,2000,4,2,1.9,0.95,1.549
Lüleburgaz,SPEI,1,2000,6,2000,6,1,1.799,1.799,1.799
Lüleburgaz,SPEI,1,2000,11,2000,12,2,2.214,1.107,1.201
Lüleburgaz,SPEI,1,2001,2,2001,3,2,1.762,0.881,1.323
Lüleburgaz,SPEI,1,2001,6,2001,8,3,2.996,0.999,1.442
Lüleburgaz,SPEI,1,2001,10,2001,10,1,1.297,1.297,1.297
Lüleburgaz,SPEI,1,2002,1,2002,6,6,3.02,0.503,1.258
Lüleburgaz,SPEI,1,2002,8,2002,8,1,0.437,0.437,0.437
Lüleburgaz,SPEI,1,2002,10,2002,10,1,0.536,0.536,0.536
Lüleburgaz,SPEI,1,2002,12,2002,12,1,1.176,1.176,1.176
Lüleburgaz,SPEI,1,2003,3,2003,3,1,0.672,0.672,0.672
Lüleburgaz,SPEI,1,2003,5,2003,9,5,8.369,1.674,2.405
Lüleburgaz,SPEI,1,2003,11,2003,12,2,1.901,0.95,1.398
Lüleburgaz,SPEI,1,2004,2,2004,5,4,2.854,0.714,1.642
Lüleburgaz,SPEI,1,2004,7,2004,12,6,6.35,1.058,2.173
Lüleburgaz,SPEI,1,2005,3,2005,4,2,2.248,1.124,1.372
Lüleburgaz,SPEI,1,2005,6,2005,6,1,0.616,0.616,0.616
Lüleburgaz,SPEI,1,2005,8,2005,10,3,2.407,0.802,1.48
Lüleburgaz,SPEI,1,2006,1,2006,1,1,1.314,1.314,1.314
Lüleburgaz,SPEI,1,2006,4,2006,5,2,2.525,1.262,1.871
Lüleburgaz,SPEI,1,2006,8,2006,8,1,0.273,0.273,0.273
Lüleburgaz,SPEI,1,2006,12,2007,2,3,2.76,0.92,1.159
Lüleburgaz,SPEI,1,2007,4,2007,4,1,0.965,0.965,0.965
Lüleburgaz,SPEI,1,2007,6,2007,8,3,4.163,1.388,1.716
Lüleburgaz,SPEI,1,2007,10,2007,10,1,0.806,0.806,0.806
Lüleburgaz,SPEI,1,2007,12,2008,3,4,3.228,0.807,1.455
Lüleburgaz,SPEI,1,2008,8,2008,8,1,0.987,0.987,0.987
Lüleburgaz,SPEI,1,2008,10,2008,12,3,2.95,0.983,1.153
Lüleburgaz,SPEI,1,2009,4,2009,6,3,1.771,0.59,0.73
Lüleburgaz,SPEI,1,2009,8,2009,8,1,0.539,0.539,0.539
Lüleburgaz,SPEI,1,2009,11,2009,12,2,0.861,0.43,0.796
Lüleburgaz,SPEI,1,2010,4,2010,6,3,1.406,0.469,1.084
Lüleburgaz,SPEI,1,2010,8,2010,9,2,1.756,0.878,1.647
Lüleburgaz,SPEI,1,2011,1,2011,3,3,1.898,0.633,0.72
Lüleburgaz,SPEI,1,2011,5,2011,5,1,0.373,0.373,0.373
Lüleburgaz,SPEI,1,2011,7,2011,8,2,1.911,0.956,1.4
Lüleburgaz,SPEI,1,2011,11,2011,11,1,1.317,1.317,1.317
Lüleburgaz,SPEI,1,2012,1,2012,1,1,0.052,0.052,0.052
Lüleburgaz,SPEI,1,2012,3,2012,3,1,1.075,1.075,1.075
Lüleburgaz,SPEI,1,2012,6,2012,9,4,4.889,1.222,1.815
Lüleburgaz,SPEI,1,2012,11,2012,11,1,1.353,1.353,1.353
Lüleburgaz,SPEI,1,2013,7,2013,9,3,2.603,0.868,1.173
Lüleburgaz,SPEI,1,2013,11,2013,12,2,1.595,0.797,1.498
Lüleburgaz,SPEI,1,2014,2,2014,2,1,2.105,2.105,2.105
Lüleburgaz,SPEI,1,2014,10,2014,11,2,1.154,0.577,0.588
Lüleburgaz,SPEI,1,2015,1,2015,1,1,0.16,0.16,0.16
Lüleburgaz,SPEI,1,2015,5,2015,5,1,1.763,1.763,1.763
Lüleburgaz,SPEI,1,2015,7,2015,8,2,2.365,1.183,1.249
Lüleburgaz,SPEI,1,2015,11,2015,12,2,2.79,1.395,1.558
Lüleburgaz,SPEI,1,2016,3,2016,4,2,2.566,1.283,1.365
Lüleburgaz,SPEI,1,2016,6,2016,12,7,5.554,0.793,1.375
Lüleburgaz,SPEI,1,2017,3,2017,3,1,0.285,0.285,0.285
Lüleburgaz,SPEI,1,2017,5,2017,6,2,0.517,0.259,0.395
Lüleburgaz,SPEI,1,2017,8,2017,8,1,0.368,0.368,0.368
Lüleburgaz,SPEI,1,2018,4,2018,5,2,3.376,1.688,1.717
Lüleburgaz,SPEI,1,2018,8,2018,8,1,1.197,1.197,1.197
Lüleburgaz,SPEI,1,2018,10,2018,11,2,0.612,0.306,0.485
Lüleburgaz,SPEI,1,2019,1,2019,3,3,1.715,0.572,1.464
