name,indeks,k,year,D,S
Çorlu,SPEI,1,1968,10,0.0
Çorlu,SPEI,1,1968,11,0.0
Çorlu,SPEI,1,1968,12,0.0
Çorlu,SPEI,1,1969,1,1.834
Çorlu,SPEI,1,1969,2,2.366
Çorlu,SPEI,1,1969,3,2.849
Çorlu,SPEI,1,1969,4,0.0
Çorlu,SPEI,1,1969,5,0.0
Çorlu,SPEI,1,1969,6,0.0
Çorlu,SPEI,1,1969,7,0.0
Çorlu,SPEI,1,1969,8,0.0
Çorlu,SPEI,1,1969,9,0.0
Çorlu,SPEI,1,1969,10,0.0
Çorlu,SPEI,1,1969,11,0.0
Çorlu,SPEI,1,1969,12,0.0
Çorlu,SPEI,1,1970,1,0.794
Çorlu,SPEI,1,1970,2,1.297
Çorlu,SPEI,1,1970,3,1.991
Çorlu,SPEI,1,1970,4,2.031
Çorlu,SPEI,1,1970,5,0.0
Çorlu,SPEI,1,1970,6,0.0
Çorlu,SPEI,1,1970,7,0.0
Çorlu,SPEI,1,1970,8,0.0
Çorlu,SPEI,1,1970,9,0.0
Çorlu,SPEI,1,1970,10,0.0
Çorlu,SPEI,1,1970,11,0.0
Çorlu,SPEI,1,1970,12,0.0
Çorlu,SPEI,1,1971,1,0.563
Çorlu,SPEI,1,1971,2,0.658
Çorlu,SPEI,1,1971,3,0.783
Çorlu,SPEI,1,1971,4,0.0
Çorlu,SPEI,1,1971,5,0.0
Çorlu,SPEI,1,1971,6,0.0
Çorlu,SPEI,1,1971,7,0.0
Çorlu,SPEI,1,1971,8,0.0
Çorlu,SPEI,1,1971,9,0.0
Çorlu,SPEI,1,1971,10,0.0
Çorlu,SPEI,1,1971,11,0.0
Çorlu,SPEI,1,1971,12,0.0
Çorlu,SPEI,1,1972,1,1.581
Çorlu,SPEI,1,1972,2,2.974
Çorlu,SPEI,1,1972,3,3.959
Çorlu,SPEI,1,1972,4,4.908
Çorlu,SPEI,1,1972,5,5.471
Çorlu,SPEI,1,1972,6,5.723
Çorlu,SPEI,1,1972,7,6.286
Çorlu,SPEI,1,1972,8,0.0
Çorlu,SPEI,1,1972,9,0.0
Çorlu,SPEI,1,1972,10,0.0
Çorlu,SPEI,1,1972,11,0.0
Çorlu,SPEI,1,1972,12,0.0
Çorlu,SPEI,1,1973,1,1.159
Çorlu,SPEI,1,1973,2,1.837
Çorlu,SPEI,1,1973,3,0.0
Çorlu,SPEI,1,1973,4,0.0
Çorlu,SPEI,1,1973,5,0.0
Çorlu,SPEI,1,1973,6,0.0
Çorlu,SPEI,1,1973,7,0.0
Çorlu,SPEI,1,1973,8,0.0
Çorlu,SPEI,1,1973,9,0.0
Çorlu,SPEI,1,1973,10,0.0
Çorlu,SPEI,1,1973,11,0.0
Çorlu,SPEI,1,1973,12,0.0
Çorlu,SPEI,1,1974,1,0.955
Çorlu,SPEI,1,1974,2,1.625
Çorlu,SPEI,1,1974,3,2.234
Çorlu,SPEI,1,1974,4,2.752
Çorlu,SPEI,1,1974,5,0.0
Çorlu,SPEI,1,1974,6,0.0
Çorlu,SPEI,1,1974,7,0.0
Çorlu,SPEI,1,1974,8,0.0
Çorlu,SPEI,1,1974,9,0.0
Çorlu,SPEI,1,1974,10,0.0
Çorlu,SPEI,1,1974,11,0.0
Çorlu,SPEI,1,1974,12,0.0
Çorlu,SPEI,1,1975,1,1.366
Çorlu,SPEI,1,1975,2,0.0
Çorlu,SPEI,1,1975,3,0.0
Çorlu,SPEI,1,1975,4,0.0
Çorlu,SPEI,1,1975,5,0.0
Çorlu,SPEI,1,1975,6,0.0
Çorlu,SPEI,1,1975,7,0.0
Çorlu,SPEI,1,1975,8,0.0
Çorlu,SPEI,1,1975,9,0.0
Çorlu,SPEI,1,1975,10,0.0
Çorlu,SPEI,1,1975,11,0.0
Çorlu,SPEI,1,1975,12,0.0
Çorlu,SPEI,1,1976,1,0.769
Çorlu,SPEI,1,1976,2,1.348
Çorlu,SPEI,1,1976,3,1.668
Çorlu,SPEI,1,1976,4,2.41
Çorlu,SPEI,1,1976,5,0.0
Çorlu,SPEI,1,1976,6,0.0
Çorlu,SPEI,1,1976,7,0.0
Çorlu,SPEI,1,1976,8,0.0
Çorlu,SPEI,1,1976,9,0.0
Çorlu,SPEI,1,1976,10,0.0
Çorlu,SPEI,1,1976,11,0.0
Çorlu,SPEI,1,1976,12,0.0
Çorlu,SPEI,1,1977,1,0.8
Çorlu,SPEI,1,1977,2,0.397
Çorlu,SPEI,1,1977,3,0.0
Çorlu,SPEI,1,1977,4,0.0
Çorlu,SPEI,1,1977,5,0.0
Çorlu,SPEI,1,1977,6,0.0
Çorlu,SPEI,1,1977,7,0.0
Çorlu,SPEI,1,1977,8,0.0
Çorlu,SPEI,1,1977,9,0.0
Çorlu,SPEI,1,1977,10,0.0
Çorlu,SPEI,1,1977,11,0.0
Çorlu,SPEI,1,1977,12,0.0
Çorlu,SPEI,1,1978,1,0.928
Çorlu,SPEI,1,1978,2,1.725
Çorlu,SPEI,1,1978,3,0.0
Çorlu,SPEI,1,1978,4,0.0
Çorlu,SPEI,1,1978,5,0.0
Çorlu,SPEI,1,1978,6,0.0
Çorlu,SPEI,1,1978,7,0.0
Çorlu,SPEI,1,1978,8,0.0
Çorlu,SPEI,1,1978,9,0.0
Çorlu,SPEI,1,1978,10,0.0
Çorlu,SPEI,1,1978,11,0.0
Çorlu,SPEI,1,1978,12,0.0
Çorlu,SPEI,1,1979,1,1.776
Çorlu,SPEI,1,1979,2,2.371
Çorlu,SPEI,1,1979,3,0.0
Çorlu,SPEI,1,1979,4,0.0
Çorlu,SPEI,1,1979,5,0.0
Çorlu,SPEI,1,1979,6,0.0
Çorlu,SPEI,1,1979,7,0.0
Çorlu,SPEI,1,1979,8,0.0
Çorlu,SPEI,1,1979,9,0.0
Çorlu,SPEI,1,1979,10,0.0
Çorlu,SPEI,1,1979,11,0.0
Çorlu,SPEI,1,1979,12,0.0
Çorlu,SPEI,1,1980,1,1.609
Çorlu,SPEI,1,1980,2,1.814
Çorlu,SPEI,1,1980,3,1.846
Çorlu,SPEI,1,1980,4,0.0
Çorlu,SPEI,1,1980,5,0.0
Çorlu,SPEI,1,1980,6,0.0
Çorlu,SPEI,1,1980,7,0.0
Çorlu,SPEI,1,1980,8,0.0
Çorlu,SPEI,1,1980,9,0.0
Çorlu,SPEI,1,1980,10,0.0
Çorlu,SPEI,1,1980,11,0.0
Çorlu,SPEI,1,1980,12,0.0
Çorlu,SPEI,1,1981,1,1.753
Çorlu,SPEI,1,1981,2,0.0
Çorlu,SPEI,1,1981,3,0.0
Çorlu,SPEI,1,1981,4,0.0
Çorlu,SPEI,1,1981,5,0.0
Çorlu,SPEI,1,1981,6,0.0
Çorlu,SPEI,1,1981,7,0.0
Çorlu,SPEI,1,1981,8,0.0
Çorlu,SPEI,1,1981,9,0.0
Çorlu,SPEI,1,1981,10,0.0
Çorlu,SPEI,1,1981,11,0.0
Çorlu,SPEI,1,1981,12,0.0
Çorlu,SPEI,1,1982,1,1.585
Çorlu,SPEI,1,1982,2,2.578
Çorlu,SPEI,1,1982,3,3.375
Çorlu,SPEI,1,1982,4,0.0
Çorlu,SPEI,1,1982,5,0.0
Çorlu,SPEI,1,1982,6,0.0
Çorlu,SPEI,1,1982,7,0.0
Çorlu,SPEI,1,1982,8,0.0
Çorlu,SPEI,1,1982,9,0.0
Çorlu,SPEI,1,1982,10,0.0
Çorlu,SPEI,1,1982,11,0.0
Çorlu,SPEI,1,1982,12,0.0
Çorlu,SPEI,1,1983,1,1.912
Çorlu,SPEI,1,1983,2,3.389
Çorlu,SPEI,1,1983,3,4.346
Çorlu,SPEI,1,1983,4,1.901
Çorlu,SPEI,1,1983,5,0.0
Çorlu,SPEI,1,1983,6,0.0
Çorlu,SPEI,1,1983,7,0.0
Çorlu,SPEI,1,1983,8,0.0
Çorlu,SPEI,1,1983,9,0.0
Çorlu,SPEI,1,1983,10,0.0
Çorlu,SPEI,1,1983,11,0.0
Çorlu,SPEI,1,1983,12,0.0
Çorlu,SPEI,1,1984,1,1.593
Çorlu,SPEI,1,1984,2,2.81
Çorlu,SPEI,1,1984,3,0.0
Çorlu,SPEI,1,1984,4,0.0
Çorlu,SPEI,1,1984,5,0.0
Çorlu,SPEI,1,1984,6,0.0
Çorlu,SPEI,1,1984,7,0.0
Çorlu,SPEI,1,1984,8,0.0
Çorlu,SPEI,1,1984,9,0.0
Çorlu,SPEI,1,1984,10,0.0
Çorlu,SPEI,1,1984,11,0.0
Çorlu,SPEI,1,1984,12,0.0
Çorlu,SPEI,1,1985,1,1.604
Çorlu,SPEI,1,1985,2,1.894
Çorlu,SPEI,1,1985,3,2.033
Çorlu,SPEI,1,1985,4,2.323
Çorlu,SPEI,1,1985,5,0.0
Çorlu,SPEI,1,1985,6,0.0
Çorlu,SPEI,1,1985,7,0.0
Çorlu,SPEI,1,1985,8,0.0
Çorlu,SPEI,1,1985,9,0.0
Çorlu,SPEI,1,1985,10,0.0
Çorlu,SPEI,1,1985,11,0.0
Çorlu,SPEI,1,1985,12,0.0
Çorlu,SPEI,1,1986,1,1.349
Çorlu,SPEI,1,1986,2,1.889
Çorlu,SPEI,1,1986,3,2.035
Çorlu,SPEI,1,1986,4,0.0
Çorlu,SPEI,1,1986,5,0.0
Çorlu,SPEI,1,1986,6,0.0
Çorlu,SPEI,1,1986,7,0.0
Çorlu,SPEI,1,1986,8,0.0
Çorlu,SPEI,1,1986,9,0.0
Çorlu,SPEI,1,1986,10,0.0
Çorlu,SPEI,1,1986,11,0.0
Çorlu,SPEI,1,1986,12,0.0
Çorlu,SPEI,1,1987,1,1.332
Çorlu,SPEI,1,1987,2,1.56
Çorlu,SPEI,1,1987,3,1.183
Çorlu,SPEI,1,1987,4,0.0
Çorlu,SPEI,1,1987,5,0.0
Çorlu,SPEI,1,1987,6,0.0
Çorlu,SPEI,1,1987,7,0.0
Çorlu,SPEI,1,1987,8,0.0
Çorlu,SPEI,1,1987,9,0.0
Çorlu,SPEI,1,1987,10,0.0
Çorlu,SPEI,1,1987,11,0.0
Çorlu,SPEI,1,1987,12,0.0
Çorlu,SPEI,1,1988,1,1.541
Çorlu,SPEI,1,1988,2,1.223
Çorlu,SPEI,1,1988,3,1.321
Çorlu,SPEI,1,1988,4,1.717
Çorlu,SPEI,1,1988,5,0.0
Çorlu,SPEI,1,1988,6,0.0
Çorlu,SPEI,1,1988,7,0.0
Çorlu,SPEI,1,1988,8,0.0
Çorlu,SPEI,1,1988,9,0.0
Çorlu,SPEI,1,1988,10,0.0
Çorlu,SPEI,1,1988,11,0.0
Çorlu,SPEI,1,1988,12,0.0
Çorlu,SPEI,1,1989,1,2.125
Çorlu,SPEI,1,1989,2,3.202
Çorlu,SPEI,1,1989,3,3.858
Çorlu,SPEI,1,1989,4,5.328
Çorlu,SPEI,1,1989,5,0.0
Çorlu,SPEI,1,1989,6,0.0
Çorlu,SPEI,1,1989,7,0.0
Çorlu,SPEI,1,1989,8,0.0
Çorlu,SPEI,1,1989,9,0.0
Çorlu,SPEI,1,1989,10,0.0
Çorlu,SPEI,1,1989,11,0.0
Çorlu,SPEI,1,1989,12,0.0
Çorlu,SPEI,1,1990,1,1.677
Çorlu,SPEI,1,1990,2,3.351
Çorlu,SPEI,1,1990,3,4.753
Çorlu,SPEI,1,1990,4,0.0
Çorlu,SPEI,1,1990,5,0.0
Çorlu,SPEI,1,1990,6,0.0
Çorlu,SPEI,1,1990,7,0.0
Çorlu,SPEI,1,1990,8,0.0
Çorlu,SPEI,1,1990,9,0.0
Çorlu,SPEI,1,1990,10,0.0
Çorlu,SPEI,1,1990,11,0.0
Çorlu,SPEI,1,1990,12,0.0
Çorlu,SPEI,1,1991,1,0.941
Çorlu,SPEI,1,1991,2,1.876
Çorlu,SPEI,1,1991,3,2.31
Çorlu,SPEI,1,1991,4,0.0
Çorlu,SPEI,1,1991,5,0.0
Çorlu,SPEI,1,1991,6,0.0
Çorlu,SPEI,1,1991,7,0.0
Çorlu,SPEI,1,1991,8,0.0
Çorlu,SPEI,1,1991,9,0.0
Çorlu,SPEI,1,1991,10,0.0
Çorlu,SPEI,1,1991,11,0.0
Çorlu,SPEI,1,1991,12,0.0
Çorlu,SPEI,1,1992,1,1.521
Çorlu,SPEI,1,1992,2,2.462
Çorlu,SPEI,1,1992,3,3.397
Çorlu,SPEI,1,1992,4,3.552
Çorlu,SPEI,1,1992,5,2.785
Çorlu,SPEI,1,1992,6,0.0
Çorlu,SPEI,1,1992,7,0.0
Çorlu,SPEI,1,1992,8,0.0
Çorlu,SPEI,1,1992,9,0.0
Çorlu,SPEI,1,1992,10,0.0
Çorlu,SPEI,1,1992,11,0.0
Çorlu,SPEI,1,1992,12,0.0
Çorlu,SPEI,1,1993,1,1.839
Çorlu,SPEI,1,1993,2,2.37
Çorlu,SPEI,1,1993,3,0.827
Çorlu,SPEI,1,1993,4,1.092
Çorlu,SPEI,1,1993,5,1.969
Çorlu,SPEI,1,1993,6,3.105
Çorlu,SPEI,1,1993,7,0.0
Çorlu,SPEI,1,1993,8,0.0
Çorlu,SPEI,1,1993,9,0.0
Çorlu,SPEI,1,1993,10,0.0
Çorlu,SPEI,1,1993,11,0.0
Çorlu,SPEI,1,1993,12,0.0
Çorlu,SPEI,1,1994,1,2.536
Çorlu,SPEI,1,1994,2,3.127
Çorlu,SPEI,1,1994,3,3.317
Çorlu,SPEI,1,1994,4,3.909
Çorlu,SPEI,1,1994,5,4.513
Çorlu,SPEI,1,1994,6,5.199
Çorlu,SPEI,1,1994,7,6.067
Çorlu,SPEI,1,1994,8,0.0
Çorlu,SPEI,1,1994,9,0.0
Çorlu,SPEI,1,1994,10,0.0
Çorlu,SPEI,1,1994,11,0.0
Çorlu,SPEI,1,1994,12,0.0
Çorlu,SPEI,1,1995,1,1.005
Çorlu,SPEI,1,1995,2,1.63
Çorlu,SPEI,1,1995,3,0.0
Çorlu,SPEI,1,1995,4,0.0
Çorlu,SPEI,1,1995,5,0.0
Çorlu,SPEI,1,1995,6,0.0
Çorlu,SPEI,1,1995,7,0.0
Çorlu,SPEI,1,1995,8,0.0
Çorlu,SPEI,1,1995,9,0.0
Çorlu,SPEI,1,1995,10,0.0
Çorlu,SPEI,1,1995,11,0.0
Çorlu,SPEI,1,1995,12,0.0
Çorlu,SPEI,1,1996,1,1.957
Çorlu,SPEI,1,1996,2,3.188
Çorlu,SPEI,1,1996,3,0.0
Çorlu,SPEI,1,1996,4,0.0
Çorlu,SPEI,1,1996,5,0.0
Çorlu,SPEI,1,1996,6,0.0
Çorlu,SPEI,1,1996,7,0.0
Çorlu,SPEI,1,1996,8,0.0
Çorlu,SPEI,1,1996,9,0.0
Çorlu,SPEI,1,1996,10,0.0
Çorlu,SPEI,1,1996,11,0.0
Çorlu,SPEI,1,1996,12,0.0
Çorlu,SPEI,1,1997,1,1.36
Çorlu,SPEI,1,1997,2,2.267
Çorlu,SPEI,1,1997,3,0.0
Çorlu,SPEI,1,1997,4,0.0
Çorlu,SPEI,1,1997,5,0.0
Çorlu,SPEI,1,1997,6,0.0
Çorlu,SPEI,1,1997,7,0.0
Çorlu,SPEI,1,1997,8,0.0
Çorlu,SPEI,1,1997,9,0.0
Çorlu,SPEI,1,1997,10,0.0
Çorlu,SPEI,1,1997,11,0.0
Çorlu,SPEI,1,1997,12,0.0
Çorlu,SPEI,1,1998,1,0.99
Çorlu,SPEI,1,1998,2,1.237
Çorlu,SPEI,1,1998,3,0.0
Çorlu,SPEI,1,1998,4,0.0
Çorlu,SPEI,1,1998,5,0.0
Çorlu,SPEI,1,1998,6,0.0
Çorlu,SPEI,1,1998,7,0.0
Çorlu,SPEI,1,1998,8,0.0
Çorlu,SPEI,1,1998,9,0.0
Çorlu,SPEI,1,1998,10,0.0
Çorlu,SPEI,1,1998,11,0.0
Çorlu,SPEI,1,1998,12,0.0
Çorlu,SPEI,1,1999,1,1.043
Çorlu,SPEI,1,1999,2,0.0
Çorlu,SPEI,1,1999,3,0.0
Çorlu,SPEI,1,1999,4,0.0
Çorlu,SPEI,1,1999,5,0.0
Çorlu,SPEI,1,1999,6,0.0
Çorlu,SPEI,1,1999,7,0.0
Çorlu,SPEI,1,1999,8,0.0
Çorlu,SPEI,1,1999,9,0.0
Çorlu,SPEI,1,1999,10,0.0
Çorlu,SPEI,1,1999,11,0.0
Çorlu,SPEI,1,1999,12,0.0
Çorlu,SPEI,1,2000,1,1.639
Çorlu,SPEI,1,2000,2,3.136
Çorlu,SPEI,1,2000,3,1.101
Çorlu,SPEI,1,2000,4,0.0
Çorlu,SPEI,1,2000,5,0.0
Çorlu,SPEI,1,2000,6,0.0
Çorlu,SPEI,1,2000,7,0.0
Çorlu,SPEI,1,2000,8,0.0
Çorlu,SPEI,1,2000,9,0.0
Çorlu,SPEI,1,2000,10,0.0
Çorlu,SPEI,1,2000,11,0.0
Çorlu,SPEI,1,2000,12,0.0
Çorlu,SPEI,1,2001,1,2.122
Çorlu,SPEI,1,2001,2,2.374
Çorlu,SPEI,1,2001,3,3.871
Çorlu,SPEI,1,2001,4,2.212
Çorlu,SPEI,1,2001,5,0.0
Çorlu,SPEI,1,2001,6,0.0
Çorlu,SPEI,1,2001,7,0.0
Çorlu,SPEI,1,2001,8,0.0
Çorlu,SPEI,1,2001,9,0.0
Çorlu,SPEI,1,2001,10,0.0
Çorlu,SPEI,1,2001,11,0.0
Çorlu,SPEI,1,2001,12,0.0
Çorlu,SPEI,1,2002,1,0.751
Çorlu,SPEI,1,2002,2,1.315
Çorlu,SPEI,1,2002,3,0.0
Çorlu,SPEI,1,2002,4,0.0
Çorlu,SPEI,1,2002,5,0.0
Çorlu,SPEI,1,2002,6,0.0
Çorlu,SPEI,1,2002,7,0.0
Çorlu,SPEI,1,2002,8,0.0
Çorlu,SPEI,1,2002,9,0.0
Çorlu,SPEI,1,2002,10,0.0
Çorlu,SPEI,1,2002,11,0.0
Çorlu,SPEI,1,2002,12,0.0
Çorlu,SPEI,1,2003,1,1.79
Çorlu,SPEI,1,2003,2,3.181
Çorlu,SPEI,1,2003,3,3.753
Çorlu,SPEI,1,2003,4,5.034
Çorlu,SPEI,1,2003,5,5.154
Çorlu,SPEI,1,2003,6,0.0
Çorlu,SPEI,1,2003,7,0.0
Çorlu,SPEI,1,2003,8,0.0
Çorlu,SPEI,1,2003,9,0.0
Çorlu,SPEI,1,2003,10,0.0
Çorlu,SPEI,1,2003,11,0.0
Çorlu,SPEI,1,2003,12,0.0
Çorlu,SPEI,1,2004,1,1.373
Çorlu,SPEI,1,2004,2,2.687
Çorlu,SPEI,1,2004,3,3.808
Çorlu,SPEI,1,2004,4,4.353
Çorlu,SPEI,1,2004,5,0.0
Çorlu,SPEI,1,2004,6,0.0
Çorlu,SPEI,1,2004,7,0.0
Çorlu,SPEI,1,2004,8,0.0
Çorlu,SPEI,1,2004,9,0.0
Çorlu,SPEI,1,2004,10,0.0
Çorlu,SPEI,1,2004,11,0.0
Çorlu,SPEI,1,2004,12,0.0
Çorlu,SPEI,1,2005,1,1.274
Çorlu,SPEI,1,2005,2,1.875
Çorlu,SPEI,1,2005,3,2.097
Çorlu,SPEI,1,2005,4,3.411
Çorlu,SPEI,1,2005,5,4.532
Çorlu,SPEI,1,2005,6,0.0
Çorlu,SPEI,1,2005,7,0.0
Çorlu,SPEI,1,2005,8,0.0
Çorlu,SPEI,1,2005,9,0.0
Çorlu,SPEI,1,2005,10,0.0
Çorlu,SPEI,1,2005,11,0.0
Çorlu,SPEI,1,2005,12,0.0
Çorlu,SPEI,1,2006,1,1.504
Çorlu,SPEI,1,2006,2,2.117
Çorlu,SPEI,1,2006,3,2.163
Çorlu,SPEI,1,2006,4,0.0
Çorlu,SPEI,1,2006,5,0.0
Çorlu,SPEI,1,2006,6,0.0
Çorlu,SPEI,1,2006,7,0.0
Çorlu,SPEI,1,2006,8,0.0
Çorlu,SPEI,1,2006,9,0.0
Çorlu,SPEI,1,2006,10,0.0
Çorlu,SPEI,1,2006,11,0.0
Çorlu,SPEI,1,2006,12,0.0
Çorlu,SPEI,1,2007,1,2.027
Çorlu,SPEI,1,2007,2,3.739
Çorlu,SPEI,1,2007,3,5.336
Çorlu,SPEI,1,2007,4,4.325
Çorlu,SPEI,1,2007,5,5.076
Çorlu,SPEI,1,2007,6,5.697
Çorlu,SPEI,1,2007,7,6.005
Çorlu,SPEI,1,2007,8,0.0
Çorlu,SPEI,1,2007,9,0.0
Çorlu,SPEI,1,2007,10,0.0
Çorlu,SPEI,1,2007,11,0.0
Çorlu,SPEI,1,2007,12,0.0
Çorlu,SPEI,1,2008,1,1.374
Çorlu,SPEI,1,2008,2,2.164
Çorlu,SPEI,1,2008,3,2.675
Çorlu,SPEI,1,2008,4,0.0
Çorlu,SPEI,1,2008,5,0.0
Çorlu,SPEI,1,2008,6,0.0
Çorlu,SPEI,1,2008,7,0.0
Çorlu,SPEI,1,2008,8,0.0
Çorlu,SPEI,1,2008,9,0.0
Çorlu,SPEI,1,2008,10,0.0
Çorlu,SPEI,1,2008,11,0.0
Çorlu,SPEI,1,2008,12,0.0
Çorlu,SPEI,1,2009,1,0.609
Çorlu,SPEI,1,2009,2,0.0
Çorlu,SPEI,1,2009,3,0.0
Çorlu,SPEI,1,2009,4,0.0
Çorlu,SPEI,1,2009,5,0.0
Çorlu,SPEI,1,2009,6,0.0
Çorlu,SPEI,1,2009,7,0.0
Çorlu,SPEI,1,2009,8,0.0
Çorlu,SPEI,1,2009,9,0.0
Çorlu,SPEI,1,2009,10,0.0
Çorlu,SPEI,1,2009,11,0.0
Çorlu,SPEI,1,2009,12,0.0
Çorlu,SPEI,1,2010,1,4.753
Çorlu,SPEI,1,2010,2,0.0
Çorlu,SPEI,1,2010,3,0.0
Çorlu,SPEI,1,2010,4,0.0
Çorlu,SPEI,1,2010,5,0.0
Çorlu,SPEI,1,2010,6,0.0
Çorlu,SPEI,1,2010,7,0.0
Çorlu,SPEI,1,2010,8,0.0
Çorlu,SPEI,1,2010,9,0.0
Çorlu,SPEI,1,2010,10,0.0
Çorlu,SPEI,1,2010,11,0.0
Çorlu,SPEI,1,2010,12,0.0
Çorlu,SPEI,1,2011,1,1.068
Çorlu,SPEI,1,2011,2,1.593
Çorlu,SPEI,1,2011,3,1.146
Çorlu,SPEI,1,2011,4,0.0
Çorlu,SPEI,1,2011,5,0.0
Çorlu,SPEI,1,2011,6,0.0
Çorlu,SPEI,1,2011,7,0.0
Çorlu,SPEI,1,2011,8,0.0
Çorlu,SPEI,1,2011,9,0.0
Çorlu,SPEI,1,2011,10,0.0
Çorlu,SPEI,1,2011,11,0.0
Çorlu,SPEI,1,2011,12,0.0
Çorlu,SPEI,1,2012,1,2.342
Çorlu,SPEI,1,2012,2,4.225
Çorlu,SPEI,1,2012,3,4.83
Çorlu,SPEI,1,2012,4,5.096
Çorlu,SPEI,1,2012,5,0.0
Çorlu,SPEI,1,2012,6,0.0
Çorlu,SPEI,1,2012,7,0.0
Çorlu,SPEI,1,2012,8,0.0
Çorlu,SPEI,1,2012,9,0.0
Çorlu,SPEI,1,2012,10,0.0
Çorlu,SPEI,1,2012,11,0.0
Çorlu,SPEI,1,2012,12,0.0
Çorlu,SPEI,1,2013,1,1.682
Çorlu,SPEI,1,2013,2,2.608
Çorlu,SPEI,1,2013,3,2.434
Çorlu,SPEI,1,2013,4,0.0
Çorlu,SPEI,1,2013,5,0.0
Çorlu,SPEI,1,2013,6,0.0
Çorlu,SPEI,1,2013,7,0.0
Çorlu,SPEI,1,2013,8,0.0
Çorlu,SPEI,1,2013,9,0.0
Çorlu,SPEI,1,2013,10,0.0
Çorlu,SPEI,1,2013,11,0.0
Çorlu,SPEI,1,2013,12,0.0
Çorlu,SPEI,1,2014,1,1.908
Çorlu,SPEI,1,2014,2,2.374
Çorlu,SPEI,1,2014,3,3.86
Çorlu,SPEI,1,2014,4,0.0
Çorlu,SPEI,1,2014,5,0.0
Çorlu,SPEI,1,2014,6,0.0
Çorlu,SPEI,1,2014,7,0.0
Çorlu,SPEI,1,2014,8,0.0
Çorlu,SPEI,1,2014,9,0.0
Çorlu,SPEI,1,2014,10,0.0
Çorlu,SPEI,1,2014,11,0.0
Çorlu,SPEI,1,2014,12,0.0
Çorlu,SPEI,1,2015,1,1.679
Çorlu,SPEI,1,2015,2,2.646
Çorlu,SPEI,1,2015,3,0.0
Çorlu,SPEI,1,2015,4,0.0
Çorlu,SPEI,1,2015,5,0.0
Çorlu,SPEI,1,2015,6,0.0
Çorlu,SPEI,1,2015,7,0.0
Çorlu,SPEI,1,2015,8,0.0
Çorlu,SPEI,1,2015,9,0.0
Çorlu,SPEI,1,2015,10,0.0
Çorlu,SPEI,1,2015,11,0.0
Çorlu,SPEI,1,2015,12,0.0
Çorlu,SPEI,1,2016,1,1.353
Çorlu,SPEI,1,2016,2,2.406
Çorlu,SPEI,1,2016,3,2.478
Çorlu,SPEI,1,2016,4,2.743
Çorlu,SPEI,1,2016,5,0.0
Çorlu,SPEI,1,2016,6,0.0
Çorlu,SPEI,1,2016,7,0.0
Çorlu,SPEI,1,2016,8,0.0
Çorlu,SPEI,1,2016,9,0.0
Çorlu,SPEI,1,2016,10,0.0
Çorlu,SPEI,1,2016,11,0.0
Çorlu,SPEI,1,2016,12,0.0
Çorlu,SPEI,1,2017,1,0.846
Çorlu,SPEI,1,2017,2,1.34
Çorlu,SPEI,1,2017,3,0.0
Çorlu,SPEI,1,2017,4,0.0
Çorlu,SPEI,1,2017,5,0.0
Çorlu,SPEI,1,2017,6,0.0
Çorlu,SPEI,1,2017,7,0.0
Çorlu,SPEI,1,2017,8,0.0
Çorlu,SPEI,1,2017,9,0.0
Çorlu,SPEI,1,2017,10,0.0
Çorlu,SPEI,1,2017,11,0.0
Çorlu,SPEI,1,2017,12,0.0
Çorlu,SPEI,1,2018,1,1.462
Çorlu,SPEI,1,2018,2,1.878
Çorlu,SPEI,1,2018,3,0.0
Çorlu,SPEI,1,2018,4,0.0
Çorlu,SPEI,1,2018,5,0.0
Çorlu,SPEI,1,2018,6,0.0
Çorlu,SPEI,1,2018,7,0.0
Çorlu,SPEI,1,2018,8,0.0
Çorlu,SPEI,1,2018,9,0.0
Çorlu,SPEI,1,2018,10,0.0
Çorlu,SPEI,1,2018,11,0.0
Çorlu,SPEI,1,2018,12,0.0
Çorlu,SPEI,1,2019,1,2.715
Çorlu,SPEI,1,2019,2,4.278
Çorlu,SPEI,1,2019,3,4.291
Çorlu,SPEI,1,2019,4,5.02
Çorlu,SPEI,1,2019,5,6.192
Çorlu,SPEI,1,2019,6,0.0
Çorlu,SPEI,1,2019,7,0.0
Çorlu,SPEI,1,2019,8,0.0
Çorlu,SPEI,1,2019,9,0.0
Çorlu,SPEI,1,2019,10,0.0
Çorlu,SPEI,1,2019,11,0.0
Çorlu,SPEI,1,2019,12,0.0
Çorlu,SPEI,1,2020,1,1.837
Çorlu,SPEI,1,2020,2,3.061
Çorlu,SPEI,1,2020,3,4.925
Çorlu,SPEI,1,2020,4,6.417
Çorlu,SPEI,1,2020,5,7.625
Çorlu,SPEI,1,2020,6,7.638
Çorlu,SPEI,1,2020,7,8.367
Çorlu,SPEI,1,2020,8,9.539
Çorlu,SPEI,1,2020,9,0.0
Çorlu,SPEI,1,2020,10,0.0
Çorlu,SPEI,1,2020,11,0.0
Çorlu,SPEI,1,2020,12,0.0
Çorlu,SPEI,1,2021,1,1.547
Çorlu,SPEI,1,2021,2,1.556
Çorlu,SPEI,1,2021,3,1.92
Çorlu,SPEI,1,2021,4,2.486
Çorlu,SPEI,1,2021,5,2.901
Çorlu,SPEI,1,2021,6,0.0
Çorlu,SPEI,1,2021,7,0.0
Çorlu,SPEI,1,2021,8,0.0
