name,index,year,D,S
Edirne,SPEI12,1968,1,1.536
Edirne,SPEI12,1968,2,2.753
Edirne,SPEI12,1968,3,3.675
Edirne,SPEI12,1968,4,4.484
Edirne,SPEI12,1968,5,5.442
Edirne,SPEI12,1968,6,6.241
Edirne,SPEI12,1968,7,7.022
Edirne,SPEI12,1968,8,7.488
Edirne,SPEI12,1968,9,7.647
Edirne,SPEI12,1968,10,0.0
Edirne,SPEI12,1968,11,0.0
Edirne,SPEI12,1968,12,0.0
Edirne,SPEI12,1969,1,1.025
Edirne,SPEI12,1969,2,1.491
Edirne,SPEI12,1969,3,2.29
Edirne,SPEI12,1969,4,3.248
Edirne,SPEI12,1969,5,4.057
Edirne,SPEI12,1969,6,4.979
Edirne,SPEI12,1969,7,6.515
Edirne,SPEI12,1969,8,7.732
Edirne,SPEI12,1969,9,8.513
Edirne,SPEI12,1969,10,8.894
Edirne,SPEI12,1969,11,9.053
Edirne,SPEI12,1969,12,9.06
Edirne,SPEI12,1970,1,0.301
Edirne,SPEI12,1970,2,0.376
Edirne,SPEI12,1970,3,0.44
Edirne,SPEI12,1970,4,0.492
Edirne,SPEI12,1970,5,0.0
Edirne,SPEI12,1970,6,0.0
Edirne,SPEI12,1970,7,0.0
Edirne,SPEI12,1970,8,0.0
Edirne,SPEI12,1970,9,0.0
Edirne,SPEI12,1970,10,0.0
Edirne,SPEI12,1970,11,0.0
Edirne,SPEI12,1970,12,0.0
Edirne,SPEI12,1971,1,0.0
Edirne,SPEI12,1971,2,0.0
Edirne,SPEI12,1971,3,0.0
Edirne,SPEI12,1971,4,0.0
Edirne,SPEI12,1971,5,0.0
Edirne,SPEI12,1971,6,0.0
Edirne,SPEI12,1971,7,0.0
Edirne,SPEI12,1971,8,0.0
Edirne,SPEI12,1971,9,0.0
Edirne,SPEI12,1971,10,0.0
Edirne,SPEI12,1971,11,0.0
Edirne,SPEI12,1971,12,0.0
Edirne,SPEI12,1972,1,1.08
Edirne,SPEI12,1972,2,1.704
Edirne,SPEI12,1972,3,2.231
Edirne,SPEI12,1972,4,2.855
Edirne,SPEI12,1972,5,0.0
Edirne,SPEI12,1972,6,0.0
Edirne,SPEI12,1972,7,0.0
Edirne,SPEI12,1972,8,0.0
Edirne,SPEI12,1972,9,0.0
Edirne,SPEI12,1972,10,0.0
Edirne,SPEI12,1972,11,0.0
Edirne,SPEI12,1972,12,0.0
Edirne,SPEI12,1973,1,0.437
Edirne,SPEI12,1973,2,0.842
Edirne,SPEI12,1973,3,0.0
Edirne,SPEI12,1973,4,0.0
Edirne,SPEI12,1973,5,0.0
Edirne,SPEI12,1973,6,0.0
Edirne,SPEI12,1973,7,0.0
Edirne,SPEI12,1973,8,0.0
Edirne,SPEI12,1973,9,0.0
Edirne,SPEI12,1973,10,0.0
Edirne,SPEI12,1973,11,0.0
Edirne,SPEI12,1973,12,0.0
Edirne,SPEI12,1974,1,1.312
Edirne,SPEI12,1974,2,2.438
Edirne,SPEI12,1974,3,3.319
Edirne,SPEI12,1974,4,3.901
Edirne,SPEI12,1974,5,4.466
Edirne,SPEI12,1974,6,5.037
Edirne,SPEI12,1974,7,5.561
Edirne,SPEI12,1974,8,6.137
Edirne,SPEI12,1974,9,6.693
Edirne,SPEI12,1974,10,7.275
Edirne,SPEI12,1974,11,7.386
Edirne,SPEI12,1974,12,7.645
Edirne,SPEI12,1975,1,0.406
Edirne,SPEI12,1975,2,0.625
Edirne,SPEI12,1975,3,0.632
Edirne,SPEI12,1975,4,0.0
Edirne,SPEI12,1975,5,0.0
Edirne,SPEI12,1975,6,0.0
Edirne,SPEI12,1975,7,0.0
Edirne,SPEI12,1975,8,0.0
Edirne,SPEI12,1975,9,0.0
Edirne,SPEI12,1975,10,0.0
Edirne,SPEI12,1975,11,0.0
Edirne,SPEI12,1975,12,0.0
Edirne,SPEI12,1976,1,0.889
Edirne,SPEI12,1976,2,1.594
Edirne,SPEI12,1976,3,2.28
Edirne,SPEI12,1976,4,2.477
Edirne,SPEI12,1976,5,2.85
Edirne,SPEI12,1976,6,0.0
Edirne,SPEI12,1976,7,0.0
Edirne,SPEI12,1976,8,0.0
Edirne,SPEI12,1976,9,0.0
Edirne,SPEI12,1976,10,0.0
Edirne,SPEI12,1976,11,0.0
Edirne,SPEI12,1976,12,0.0
Edirne,SPEI12,1977,1,0.53
Edirne,SPEI12,1977,2,1.235
Edirne,SPEI12,1977,3,2.124
Edirne,SPEI12,1977,4,2.81
Edirne,SPEI12,1977,5,3.007
Edirne,SPEI12,1977,6,3.38
Edirne,SPEI12,1977,7,3.518
Edirne,SPEI12,1977,8,0.0
Edirne,SPEI12,1977,9,0.0
Edirne,SPEI12,1977,10,0.0
Edirne,SPEI12,1977,11,0.0
Edirne,SPEI12,1977,12,0.0
Edirne,SPEI12,1978,1,0.124
Edirne,SPEI12,1978,2,0.138
Edirne,SPEI12,1978,3,0.0
Edirne,SPEI12,1978,4,0.0
Edirne,SPEI12,1978,5,0.0
Edirne,SPEI12,1978,6,0.0
Edirne,SPEI12,1978,7,0.0
Edirne,SPEI12,1978,8,0.0
Edirne,SPEI12,1978,9,0.0
Edirne,SPEI12,1978,10,0.0
Edirne,SPEI12,1978,11,0.0
Edirne,SPEI12,1978,12,0.0
Edirne,SPEI12,1979,1,0.843
Edirne,SPEI12,1979,2,1.177
Edirne,SPEI12,1979,3,0.0
Edirne,SPEI12,1979,4,0.0
Edirne,SPEI12,1979,5,0.0
Edirne,SPEI12,1979,6,0.0
Edirne,SPEI12,1979,7,0.0
Edirne,SPEI12,1979,8,0.0
Edirne,SPEI12,1979,9,0.0
Edirne,SPEI12,1979,10,0.0
Edirne,SPEI12,1979,11,0.0
Edirne,SPEI12,1979,12,0.0
Edirne,SPEI12,1980,1,0.0
Edirne,SPEI12,1980,2,0.0
Edirne,SPEI12,1980,3,0.0
Edirne,SPEI12,1980,4,0.0
Edirne,SPEI12,1980,5,0.0
Edirne,SPEI12,1980,6,0.0
Edirne,SPEI12,1980,7,0.0
Edirne,SPEI12,1980,8,0.0
Edirne,SPEI12,1980,9,0.0
Edirne,SPEI12,1980,10,0.0
Edirne,SPEI12,1980,11,0.0
Edirne,SPEI12,1980,12,0.0
Edirne,SPEI12,1981,1,0.0
Edirne,SPEI12,1981,2,0.0
Edirne,SPEI12,1981,3,0.0
Edirne,SPEI12,1981,4,0.0
Edirne,SPEI12,1981,5,0.0
Edirne,SPEI12,1981,6,0.0
Edirne,SPEI12,1981,7,0.0
Edirne,SPEI12,1981,8,0.0
Edirne,SPEI12,1981,9,0.0
Edirne,SPEI12,1981,10,0.0
Edirne,SPEI12,1981,11,0.0
Edirne,SPEI12,1981,12,0.0
Edirne,SPEI12,1982,1,0.621
Edirne,SPEI12,1982,2,1.069
Edirne,SPEI12,1982,3,1.374
Edirne,SPEI12,1982,4,0.0
Edirne,SPEI12,1982,5,0.0
Edirne,SPEI12,1982,6,0.0
Edirne,SPEI12,1982,7,0.0
Edirne,SPEI12,1982,8,0.0
Edirne,SPEI12,1982,9,0.0
Edirne,SPEI12,1982,10,0.0
Edirne,SPEI12,1982,11,0.0
Edirne,SPEI12,1982,12,0.0
Edirne,SPEI12,1983,1,1.954
Edirne,SPEI12,1983,2,3.847
Edirne,SPEI12,1983,3,4.927
Edirne,SPEI12,1983,4,5.877
Edirne,SPEI12,1983,5,6.778
Edirne,SPEI12,1983,6,7.57
Edirne,SPEI12,1983,7,8.135
Edirne,SPEI12,1983,8,8.486
Edirne,SPEI12,1983,9,8.598
Edirne,SPEI12,1983,10,8.828
Edirne,SPEI12,1983,11,0.0
Edirne,SPEI12,1983,12,0.0
Edirne,SPEI12,1984,1,0.0
Edirne,SPEI12,1984,2,0.0
Edirne,SPEI12,1984,3,0.0
Edirne,SPEI12,1984,4,0.0
Edirne,SPEI12,1984,5,0.0
Edirne,SPEI12,1984,6,0.0
Edirne,SPEI12,1984,7,0.0
Edirne,SPEI12,1984,8,0.0
Edirne,SPEI12,1984,9,0.0
Edirne,SPEI12,1984,10,0.0
Edirne,SPEI12,1984,11,0.0
Edirne,SPEI12,1984,12,0.0
Edirne,SPEI12,1985,1,0.798
Edirne,SPEI12,1985,2,1.46
Edirne,SPEI12,1985,3,1.993
Edirne,SPEI12,1985,4,2.467
Edirne,SPEI12,1985,5,3.259
Edirne,SPEI12,1985,6,3.792
Edirne,SPEI12,1985,7,3.954
Edirne,SPEI12,1985,8,4.467
Edirne,SPEI12,1985,9,0.0
Edirne,SPEI12,1985,10,0.0
Edirne,SPEI12,1985,11,0.0
Edirne,SPEI12,1985,12,0.0
Edirne,SPEI12,1986,1,1.258
Edirne,SPEI12,1986,2,2.396
Edirne,SPEI12,1986,3,3.361
Edirne,SPEI12,1986,4,4.484
Edirne,SPEI12,1986,5,5.449
Edirne,SPEI12,1986,6,6.512
Edirne,SPEI12,1986,7,7.429
Edirne,SPEI12,1986,8,8.15
Edirne,SPEI12,1986,9,9.067
Edirne,SPEI12,1986,10,9.605
Edirne,SPEI12,1986,11,10.155
Edirne,SPEI12,1986,12,10.946
Edirne,SPEI12,1987,1,1.841
Edirne,SPEI12,1987,2,3.408
Edirne,SPEI12,1987,3,4.491
Edirne,SPEI12,1987,4,5.408
Edirne,SPEI12,1987,5,6.577
Edirne,SPEI12,1987,6,7.496
Edirne,SPEI12,1987,7,8.754
Edirne,SPEI12,1987,8,9.892
Edirne,SPEI12,1987,9,10.857
Edirne,SPEI12,1987,10,11.92
Edirne,SPEI12,1987,11,12.618
Edirne,SPEI12,1987,12,13.558
Edirne,SPEI12,1988,1,0.62
Edirne,SPEI12,1988,2,0.729
Edirne,SPEI12,1988,3,1.184
Edirne,SPEI12,1988,4,1.323
Edirne,SPEI12,1988,5,1.749
Edirne,SPEI12,1988,6,1.779
Edirne,SPEI12,1988,7,0.0
Edirne,SPEI12,1988,8,0.0
Edirne,SPEI12,1988,9,0.0
Edirne,SPEI12,1988,10,0.0
Edirne,SPEI12,1988,11,0.0
Edirne,SPEI12,1988,12,0.0
Edirne,SPEI12,1989,1,1.297
Edirne,SPEI12,1989,2,2.182
Edirne,SPEI12,1989,3,3.136
Edirne,SPEI12,1989,4,3.956
Edirne,SPEI12,1989,5,4.698
Edirne,SPEI12,1989,6,5.318
Edirne,SPEI12,1989,7,5.61
Edirne,SPEI12,1989,8,5.882
Edirne,SPEI12,1989,9,6.174
Edirne,SPEI12,1989,10,6.447
Edirne,SPEI12,1989,11,6.739
Edirne,SPEI12,1989,12,6.797
Edirne,SPEI12,1990,1,1.116
Edirne,SPEI12,1990,2,2.142
Edirne,SPEI12,1990,3,3.253
Edirne,SPEI12,1990,4,4.079
Edirne,SPEI12,1990,5,4.714
Edirne,SPEI12,1990,6,5.475
Edirne,SPEI12,1990,7,6.301
Edirne,SPEI12,1990,8,6.761
Edirne,SPEI12,1990,9,7.543
Edirne,SPEI12,1990,10,8.074
Edirne,SPEI12,1990,11,8.143
Edirne,SPEI12,1990,12,8.26
Edirne,SPEI12,1991,1,0.555
Edirne,SPEI12,1991,2,1.086
Edirne,SPEI12,1991,3,1.868
Edirne,SPEI12,1991,4,2.328
Edirne,SPEI12,1991,5,3.154
Edirne,SPEI12,1991,6,4.27
Edirne,SPEI12,1991,7,5.296
Edirne,SPEI12,1991,8,6.407
Edirne,SPEI12,1991,9,7.042
Edirne,SPEI12,1991,10,7.585
Edirne,SPEI12,1991,11,8.629
Edirne,SPEI12,1991,12,8.826
Edirne,SPEI12,1992,1,0.714
Edirne,SPEI12,1992,2,1.13
Edirne,SPEI12,1992,3,1.496
Edirne,SPEI12,1992,4,1.892
Edirne,SPEI12,1992,5,2.305
Edirne,SPEI12,1992,6,2.59
Edirne,SPEI12,1992,7,0.0
Edirne,SPEI12,1992,8,0.0
Edirne,SPEI12,1992,9,0.0
Edirne,SPEI12,1992,10,0.0
Edirne,SPEI12,1992,11,0.0
Edirne,SPEI12,1992,12,0.0
Edirne,SPEI12,1993,1,0.516
Edirne,SPEI12,1993,2,0.97
Edirne,SPEI12,1993,3,1.421
Edirne,SPEI12,1993,4,1.975
Edirne,SPEI12,1993,5,2.322
Edirne,SPEI12,1993,6,2.585
Edirne,SPEI12,1993,7,3.005
Edirne,SPEI12,1993,8,3.107
Edirne,SPEI12,1993,9,3.389
Edirne,SPEI12,1993,10,3.846
Edirne,SPEI12,1993,11,4.048
Edirne,SPEI12,1993,12,4.333
Edirne,SPEI12,1994,1,1.753
Edirne,SPEI12,1994,2,3.278
Edirne,SPEI12,1994,3,4.569
Edirne,SPEI12,1994,4,6.055
Edirne,SPEI12,1994,5,7.202
Edirne,SPEI12,1994,6,8.39
Edirne,SPEI12,1994,7,9.434
Edirne,SPEI12,1994,8,10.26
Edirne,SPEI12,1994,9,10.635
Edirne,SPEI12,1994,10,11.134
Edirne,SPEI12,1994,11,11.562
Edirne,SPEI12,1994,12,11.88
Edirne,SPEI12,1995,1,0.0
Edirne,SPEI12,1995,2,0.0
Edirne,SPEI12,1995,3,0.0
Edirne,SPEI12,1995,4,0.0
Edirne,SPEI12,1995,5,0.0
Edirne,SPEI12,1995,6,0.0
Edirne,SPEI12,1995,7,0.0
Edirne,SPEI12,1995,8,0.0
Edirne,SPEI12,1995,9,0.0
Edirne,SPEI12,1995,10,0.0
Edirne,SPEI12,1995,11,0.0
Edirne,SPEI12,1995,12,0.0
Edirne,SPEI12,1996,1,0.065
Edirne,SPEI12,1996,2,0.0
Edirne,SPEI12,1996,3,0.0
Edirne,SPEI12,1996,4,0.0
Edirne,SPEI12,1996,5,0.0
Edirne,SPEI12,1996,6,0.0
Edirne,SPEI12,1996,7,0.0
Edirne,SPEI12,1996,8,0.0
Edirne,SPEI12,1996,9,0.0
Edirne,SPEI12,1996,10,0.0
Edirne,SPEI12,1996,11,0.0
Edirne,SPEI12,1996,12,0.0
Edirne,SPEI12,1997,1,0.252
Edirne,SPEI12,1997,2,0.48
Edirne,SPEI12,1997,3,0.66
Edirne,SPEI12,1997,4,0.839
Edirne,SPEI12,1997,5,0.0
Edirne,SPEI12,1997,6,0.0
Edirne,SPEI12,1997,7,0.0
Edirne,SPEI12,1997,8,0.0
Edirne,SPEI12,1997,9,0.0
Edirne,SPEI12,1997,10,0.0
Edirne,SPEI12,1997,11,0.0
Edirne,SPEI12,1997,12,0.0
Edirne,SPEI12,1998,1,0.0
Edirne,SPEI12,1998,2,0.0
Edirne,SPEI12,1998,3,0.0
Edirne,SPEI12,1998,4,0.0
Edirne,SPEI12,1998,5,0.0
Edirne,SPEI12,1998,6,0.0
Edirne,SPEI12,1998,7,0.0
Edirne,SPEI12,1998,8,0.0
Edirne,SPEI12,1998,9,0.0
Edirne,SPEI12,1998,10,0.0
Edirne,SPEI12,1998,11,0.0
Edirne,SPEI12,1998,12,0.0
Edirne,SPEI12,1999,1,0.0
Edirne,SPEI12,1999,2,0.0
Edirne,SPEI12,1999,3,0.0
Edirne,SPEI12,1999,4,0.0
Edirne,SPEI12,1999,5,0.0
Edirne,SPEI12,1999,6,0.0
Edirne,SPEI12,1999,7,0.0
Edirne,SPEI12,1999,8,0.0
Edirne,SPEI12,1999,9,0.0
Edirne,SPEI12,1999,10,0.0
Edirne,SPEI12,1999,11,0.0
Edirne,SPEI12,1999,12,0.0
Edirne,SPEI12,2000,1,1.773
Edirne,SPEI12,2000,2,3.394
Edirne,SPEI12,2000,3,4.876
Edirne,SPEI12,2000,4,6.07
Edirne,SPEI12,2000,5,7.15
Edirne,SPEI12,2000,6,8.647
Edirne,SPEI12,2000,7,9.317
Edirne,SPEI12,2000,8,9.899
Edirne,SPEI12,2000,9,10.243
Edirne,SPEI12,2000,10,10.766
Edirne,SPEI12,2000,11,11.053
Edirne,SPEI12,2000,12,0.0
Edirne,SPEI12,2001,1,1.993
Edirne,SPEI12,2001,2,3.772
Edirne,SPEI12,2001,3,5.448
Edirne,SPEI12,2001,4,7.307
Edirne,SPEI12,2001,5,9.021
Edirne,SPEI12,2001,6,10.8
Edirne,SPEI12,2001,7,12.535
Edirne,SPEI12,2001,8,14.335
Edirne,SPEI12,2001,9,16.07
Edirne,SPEI12,2001,10,17.61
Edirne,SPEI12,2001,11,19.27
Edirne,SPEI12,2001,12,20.767
Edirne,SPEI12,2002,1,1.585
Edirne,SPEI12,2002,2,3.104
Edirne,SPEI12,2002,3,4.585
Edirne,SPEI12,2002,4,6.521
Edirne,SPEI12,2002,5,8.232
Edirne,SPEI12,2002,6,10.011
Edirne,SPEI12,2002,7,11.613
Edirne,SPEI12,2002,8,13.606
Edirne,SPEI12,2002,9,15.385
Edirne,SPEI12,2002,10,17.061
Edirne,SPEI12,2002,11,18.92
Edirne,SPEI12,2002,12,20.46
Edirne,SPEI12,2003,1,0.095
Edirne,SPEI12,2003,2,0.174
Edirne,SPEI12,2003,3,0.0
Edirne,SPEI12,2003,4,0.0
Edirne,SPEI12,2003,5,0.0
Edirne,SPEI12,2003,6,0.0
Edirne,SPEI12,2003,7,0.0
Edirne,SPEI12,2003,8,0.0
Edirne,SPEI12,2003,9,0.0
Edirne,SPEI12,2003,10,0.0
Edirne,SPEI12,2003,11,0.0
Edirne,SPEI12,2003,12,0.0
Edirne,SPEI12,2004,1,1.37
Edirne,SPEI12,2004,2,2.661
Edirne,SPEI12,2004,3,3.514
Edirne,SPEI12,2004,4,4.446
Edirne,SPEI12,2004,5,5.112
Edirne,SPEI12,2004,6,5.448
Edirne,SPEI12,2004,7,5.816
Edirne,SPEI12,2004,8,6.417
Edirne,SPEI12,2004,9,7.27
Edirne,SPEI12,2004,10,8.202
Edirne,SPEI12,2004,11,8.998
Edirne,SPEI12,2004,12,9.664
Edirne,SPEI12,2005,1,0.735
Edirne,SPEI12,2005,2,1.531
Edirne,SPEI12,2005,3,2.661
Edirne,SPEI12,2005,4,3.99
Edirne,SPEI12,2005,5,4.434
Edirne,SPEI12,2005,6,4.583
Edirne,SPEI12,2005,7,4.951
Edirne,SPEI12,2005,8,5.287
Edirne,SPEI12,2005,9,6.578
Edirne,SPEI12,2005,10,7.948
Edirne,SPEI12,2005,11,8.801
Edirne,SPEI12,2005,12,9.733
Edirne,SPEI12,2006,1,0.0
Edirne,SPEI12,2006,2,0.0
Edirne,SPEI12,2006,3,0.0
Edirne,SPEI12,2006,4,0.0
Edirne,SPEI12,2006,5,0.0
Edirne,SPEI12,2006,6,0.0
Edirne,SPEI12,2006,7,0.0
Edirne,SPEI12,2006,8,0.0
Edirne,SPEI12,2006,9,0.0
Edirne,SPEI12,2006,10,0.0
Edirne,SPEI12,2006,11,0.0
Edirne,SPEI12,2006,12,0.0
Edirne,SPEI12,2007,1,1.28
Edirne,SPEI12,2007,2,2.465
Edirne,SPEI12,2007,3,3.363
Edirne,SPEI12,2007,4,3.997
Edirne,SPEI12,2007,5,4.31
Edirne,SPEI12,2007,6,0.0
Edirne,SPEI12,2007,7,0.0
Edirne,SPEI12,2007,8,0.0
Edirne,SPEI12,2007,9,0.0
Edirne,SPEI12,2007,10,0.0
Edirne,SPEI12,2007,11,0.0
Edirne,SPEI12,2007,12,0.0
Edirne,SPEI12,2008,1,1.849
Edirne,SPEI12,2008,2,3.094
Edirne,SPEI12,2008,3,3.458
Edirne,SPEI12,2008,4,3.611
Edirne,SPEI12,2008,5,3.938
Edirne,SPEI12,2008,6,4.223
Edirne,SPEI12,2008,7,4.976
Edirne,SPEI12,2008,8,6.133
Edirne,SPEI12,2008,9,6.625
Edirne,SPEI12,2008,10,7.255
Edirne,SPEI12,2008,11,7.753
Edirne,SPEI12,2008,12,8.039
Edirne,SPEI12,2009,1,1.689
Edirne,SPEI12,2009,2,3.538
Edirne,SPEI12,2009,3,4.783
Edirne,SPEI12,2009,4,5.621
Edirne,SPEI12,2009,5,6.145
Edirne,SPEI12,2009,6,6.878
Edirne,SPEI12,2009,7,7.657
Edirne,SPEI12,2009,8,8.676
Edirne,SPEI12,2009,9,9.21
Edirne,SPEI12,2009,10,9.577
Edirne,SPEI12,2009,11,9.949
Edirne,SPEI12,2009,12,10.313
Edirne,SPEI12,2010,1,0.0
Edirne,SPEI12,2010,2,0.0
Edirne,SPEI12,2010,3,0.0
Edirne,SPEI12,2010,4,0.0
Edirne,SPEI12,2010,5,0.0
Edirne,SPEI12,2010,6,0.0
Edirne,SPEI12,2010,7,0.0
Edirne,SPEI12,2010,8,0.0
Edirne,SPEI12,2010,9,0.0
Edirne,SPEI12,2010,10,0.0
Edirne,SPEI12,2010,11,0.0
Edirne,SPEI12,2010,12,0.0
Edirne,SPEI12,2011,1,1.097
Edirne,SPEI12,2011,2,1.959
Edirne,SPEI12,2011,3,3.019
Edirne,SPEI12,2011,4,3.638
Edirne,SPEI12,2011,5,4.33
Edirne,SPEI12,2011,6,4.865
Edirne,SPEI12,2011,7,5.291
Edirne,SPEI12,2011,8,5.741
Edirne,SPEI12,2011,9,6.433
Edirne,SPEI12,2011,10,6.968
Edirne,SPEI12,2011,11,7.217
Edirne,SPEI12,2011,12,0.0
Edirne,SPEI12,2012,1,1.584
Edirne,SPEI12,2012,2,3.07
Edirne,SPEI12,2012,3,3.962
Edirne,SPEI12,2012,4,4.671
Edirne,SPEI12,2012,5,5.223
Edirne,SPEI12,2012,6,5.438
Edirne,SPEI12,2012,7,4.955
Edirne,SPEI12,2012,8,5.381
Edirne,SPEI12,2012,9,5.796
Edirne,SPEI12,2012,10,6.303
Edirne,SPEI12,2012,11,7.058
Edirne,SPEI12,2012,12,7.307
Edirne,SPEI12,2013,1,1.044
Edirne,SPEI12,2013,2,1.705
Edirne,SPEI12,2013,3,3.191
Edirne,SPEI12,2013,4,4.775
Edirne,SPEI12,2013,5,5.484
Edirne,SPEI12,2013,6,6.036
Edirne,SPEI12,2013,7,6.322
Edirne,SPEI12,2013,8,6.537
Edirne,SPEI12,2013,9,0.0
Edirne,SPEI12,2013,10,0.0
Edirne,SPEI12,2013,11,0.0
Edirne,SPEI12,2013,12,0.0
Edirne,SPEI12,2014,1,1.41
Edirne,SPEI12,2014,2,2.317
Edirne,SPEI12,2014,3,3.051
Edirne,SPEI12,2014,4,3.608
Edirne,SPEI12,2014,5,3.747
Edirne,SPEI12,2014,6,0.0
Edirne,SPEI12,2014,7,0.0
Edirne,SPEI12,2014,8,0.0
Edirne,SPEI12,2014,9,0.0
Edirne,SPEI12,2014,10,0.0
Edirne,SPEI12,2014,11,0.0
Edirne,SPEI12,2014,12,0.0
Edirne,SPEI12,2015,1,0.352
Edirne,SPEI12,2015,2,0.0
Edirne,SPEI12,2015,3,0.0
Edirne,SPEI12,2015,4,0.0
Edirne,SPEI12,2015,5,0.0
Edirne,SPEI12,2015,6,0.0
Edirne,SPEI12,2015,7,0.0
Edirne,SPEI12,2015,8,0.0
Edirne,SPEI12,2015,9,0.0
Edirne,SPEI12,2015,10,0.0
Edirne,SPEI12,2015,11,0.0
Edirne,SPEI12,2015,12,0.0
Edirne,SPEI12,2016,1,0.911
Edirne,SPEI12,2016,2,1.729
Edirne,SPEI12,2016,3,2.538
Edirne,SPEI12,2016,4,2.76
Edirne,SPEI12,2016,5,0.0
Edirne,SPEI12,2016,6,0.0
Edirne,SPEI12,2016,7,0.0
Edirne,SPEI12,2016,8,0.0
Edirne,SPEI12,2016,9,0.0
Edirne,SPEI12,2016,10,0.0
Edirne,SPEI12,2016,11,0.0
Edirne,SPEI12,2016,12,0.0
Edirne,SPEI12,2017,1,2.011
Edirne,SPEI12,2017,2,3.976
Edirne,SPEI12,2017,3,5.699
Edirne,SPEI12,2017,4,7.402
Edirne,SPEI12,2017,5,8.925
Edirne,SPEI12,2017,6,10.343
Edirne,SPEI12,2017,7,11.152
Edirne,SPEI12,2017,8,11.97
Edirne,SPEI12,2017,9,12.881
Edirne,SPEI12,2017,10,13.676
Edirne,SPEI12,2017,11,14.4
Edirne,SPEI12,2017,12,15.126
Edirne,SPEI12,2018,1,0.0
Edirne,SPEI12,2018,2,0.0
Edirne,SPEI12,2018,3,0.0
Edirne,SPEI12,2018,4,0.0
Edirne,SPEI12,2018,5,0.0
Edirne,SPEI12,2018,6,0.0
Edirne,SPEI12,2018,7,0.0
Edirne,SPEI12,2018,8,0.0
Edirne,SPEI12,2018,9,0.0
Edirne,SPEI12,2018,10,0.0
Edirne,SPEI12,2018,11,0.0
Edirne,SPEI12,2018,12,0.0
Edirne,SPEI12,2019,1,1.967
Edirne,SPEI12,2019,2,3.552
Edirne,SPEI12,2019,3,4.222
Edirne,SPEI12,2019,4,4.728
Edirne,SPEI12,2019,5,5.211
Edirne,SPEI12,2019,6,5.978
Edirne,SPEI12,2019,7,6.528
Edirne,SPEI12,2019,8,0.0
Edirne,SPEI12,2019,9,0.0
Edirne,SPEI12,2019,10,0.0
Edirne,SPEI12,2019,11,0.0
Edirne,SPEI12,2019,12,0.0
Edirne,SPEI12,2020,1,2.806
Edirne,SPEI12,2020,2,5.303
Edirne,SPEI12,2020,3,7.635
Edirne,SPEI12,2020,4,9.602
Edirne,SPEI12,2020,5,11.434
Edirne,SPEI12,2020,6,13.019
Edirne,SPEI12,2020,7,14.438
Edirne,SPEI12,2020,8,15.667
Edirne,SPEI12,2020,9,17.579
Edirne,SPEI12,2020,10,19.546
Edirne,SPEI12,2020,11,21.321
Edirne,SPEI12,2020,12,23.096
Edirne,SPEI12,2021,1,0.492
Edirne,SPEI12,2021,2,0.734
Edirne,SPEI12,2021,3,0.824
Edirne,SPEI12,2021,4,0.861
Edirne,SPEI12,2021,5,0.0
Edirne,SPEI12,2021,6,0.0
Edirne,SPEI12,2021,7,0.0
Edirne,SPEI12,2021,8,0.0
Edirne,SPEI12,2021,9,0.0
Edirne,SPEI12,2021,10,0.0
Edirne,SPEI12,2021,11,0.0
Edirne,SPEI12,2021,12,0.0
Edirne,SPEI12,2022,1,1.714
Edirne,SPEI12,2022,2,2.45
Edirne,SPEI12,2022,3,3.447
Edirne,SPEI12,2022,4,3.745
Edirne,SPEI12,2022,5,4.259
Edirne,SPEI12,2022,6,5.302
Edirne,SPEI12,2022,7,6.236
Edirne,SPEI12,2022,8,6.695
Edirne,SPEI12,2022,9,7.137
Edirne,SPEI12,2022,10,7.298
Edirne,SPEI12,2022,11,7.313
Edirne,SPEI12,2022,12,7.753
Edirne,SPEI12,2023,1,2.269
Edirne,SPEI12,2023,2,4.416
Edirne,SPEI12,2023,3,6.156
Edirne,SPEI12,2023,4,7.87
Edirne,SPEI12,2023,5,9.308
Edirne,SPEI12,2023,6,10.234
Edirne,SPEI12,2023,7,11.172
Edirne,SPEI12,2023,8,12.059
Edirne,SPEI12,2023,9,13.443
Edirne,SPEI12,2023,10,15.183
Edirne,SPEI12,2023,11,16.897
Edirne,SPEI12,2023,12,18.247
Edirne,SPEI12,2024,1,3.447
Edirne,SPEI12,2024,2,6.277
Edirne,SPEI12,2024,3,9.009
Edirne,SPEI12,2024,4,11.423
Edirne,SPEI12,2024,5,13.649
Edirne,SPEI12,2024,6,16.079
Edirne,SPEI12,2024,7,18.699
Edirne,SPEI12,2024,8,20.925
Edirne,SPEI12,2024,9,23.139
Edirne,SPEI12,2024,10,24.539
Edirne,SPEI12,2024,11,25.94
Edirne,SPEI12,2024,12,27.537
Kırklareli,SPI12,1966,1,0.26
Kırklareli,SPI12,1966,2,0.0
Kırklareli,SPI12,1966,3,0.0
Kırklareli,SPI12,1966,4,0.0
Kırklareli,SPI12,1966,5,0.0
Kırklareli,SPI12,1966,6,0.0
Kırklareli,SPI12,1966,7,0.0
Kırklareli,SPI12,1966,8,0.0
Kırklareli,SPI12,1966,9,0.0
Kırklareli,SPI12,1966,10,0.0
Kırklareli,SPI12,1966,11,0.0
Kırklareli,SPI12,1966,12,0.0
Kırklareli,SPI12,1967,1,0.482
Kırklareli,SPI12,1967,2,0.0
