name,year,month,SPI1,SPEI1,SPI3,SPEI3,SPI6,SPEI6,SPI9,SPEI9,SPI12,SPEI12
Tekirdağ,2012,7,-0.586,-2.133,-0.643,-1.747,-0.954,-1.594,-1.434,-1.644,0.432,0.144
Tekirdağ,2012,8,-0.067,-1.198,-1.790,-2.257,-0.828,-1.768,-0.872,-1.345,0.378,-0.051
Tekirdağ,2012,9,-0.554,-1.216,-1.019,-2.018,-0.572,-1.786,-1.288,-1.935,-0.558,-1.018
Tekirdağ,2012,10,0.557,0.273,0.004,-0.723,-0.383,-1.616,-0.672,-1.618,-1.227,-1.745
Tekirdağ,2012,11,-1.497,-1.622,-0.763,-1.224,-1.575,-2.273,-1.224,-2.094,-1.328,-1.897
Tekirdağ,2012,12,1.653,1.949,0.914,0.802,0.385,-0.282,0.395,-0.516,-0.190,-0.886
Tekirdağ,2013,1,0.783,0.843,1.006,1.041,0.717,0.368,0.444,-0.429,0.213,-0.559
Tekirdağ,2013,2,1.157,1.156,1.891,2.008,1.007,0.851,0.544,-0.224,0.572,-0.192
Tekirdağ,2013,3,0.247,0.009,1.018,0.966,1.185,1.070,0.764,0.246,0.779,-0.005
Tekirdağ,2013,4,-1.183,-1.201,0.429,0.107,0.991,0.913,0.742,0.377,0.504,-0.306
Tekirdağ,2013,5,-1.314,-1.774,-1.376,-1.743,1.420,1.256,0.612,0.227,0.145,-0.808
Tekirdağ,2013,6,0.229,-0.175,-1.540,-1.842,0.300,-0.199,0.804,0.425,0.387,-0.405
Tekirdağ,2013,7,-1.535,-1.252,-1.533,-1.766,-0.606,-1.169,0.556,0.139,0.353,-0.282
Tekirdağ,2013,8,-1.166,-1.576,-0.810,-1.329,-1.779,-2.302,0.963,0.384,0.297,-0.352
Tekirdağ,2013,9,-0.388,-0.769,-1.582,-1.637,-2.226,-4.550,-0.406,-0.993,0.309,-0.310
Tekirdağ,2013,10,0.851,1.075,0.222,0.130,-0.500,-1.030,-0.303,-0.897,0.448,0.087
Tekirdağ,2013,11,-0.522,-0.756,-0.073,-0.138,-0.558,-0.915,-1.171,-1.593,0.689,0.294
Tekirdağ,2013,12,-2.471,-1.599,-0.722,-0.598,-1.270,-1.322,-1.852,-1.960,-0.854,-1.251
Tekirdağ,2014,1,-0.152,-0.488,-1.625,-1.526,-1.202,-1.285,-1.692,-1.853,-1.364,-1.767
Tekirdağ,2014,2,-2.191,-1.865,-2.230,-1.919,-1.436,-1.434,-1.752,-1.861,-2.113,-2.247
Tekirdağ,2014,3,0.629,0.415,-0.655,-1.086,-1.027,-1.119,-1.454,-1.631,-1.939,-2.061
Tekirdağ,2014,4,0.114,-0.133,-0.724,-1.110,-1.626,-1.648,-1.324,-1.503,-1.729,-1.955
Tekirdağ,2014,5,1.110,1.065,0.982,0.704,-1.086,-1.308,-0.924,-1.084,-1.218,-1.506
Tekirdağ,2014,6,0.891,0.883,1.155,0.973,0.045,-0.272,-0.555,-0.741,-0.992,-1.289
Tekirdağ,2014,7,1.752,1.731,2.206,1.977,1.262,0.596,-0.382,-0.751,-0.331,-0.644
Tekirdağ,2014,8,-0.193,-0.835,1.388,1.147,1.720,0.817,-0.158,-0.411,-0.266,-0.561
Tekirdağ,2014,9,1.410,1.505,1.658,1.459,2.011,0.991,1.124,0.543,0.318,0.113
Tekirdağ,2014,10,1.233,1.360,1.421,1.390,2.046,1.868,1.739,1.491,0.527,0.245
Tekirdağ,2014,11,-0.959,-0.940,1.003,1.103,1.492,1.454,1.752,1.514,0.511,0.299
Tekirdağ,2014,12,0.502,0.414,0.522,0.557,1.243,1.178,1.537,1.408,1.075,0.836
Tekirdağ,2015,1,0.133,0.074,-0.287,-0.377,0.742,0.707,1.429,1.383,1.144,0.969
Tekirdağ,2015,2,1.069,1.137,0.641,0.623,1.008,1.084,1.395,1.362,1.573,1.461
Tekirdağ,2015,3,-0.683,-0.820,0.251,0.150,0.441,0.451,1.072,1.029,1.337,1.263
Tekirdağ,2015,4,0.774,0.936,0.733,0.832,0.052,0.034,0.868,0.890,1.476,1.419
Tekirdağ,2015,5,-1.166,-1.401,-0.703,-0.793,0.253,0.126,0.766,0.814,1.177,1.083
Tekirdağ,2015,6,0.895,0.987,0.434,0.398,0.375,0.301,0.530,0.594,1.179,1.112
Tekirdağ,2015,7,-1.420,-1.345,-0.570,-0.903,0.170,0.008,-0.211,-0.376,0.673,0.608
Tekirdağ,2015,8,-1.282,-1.717,-0.100,-0.741,-0.735,-0.831,0.083,-0.147,0.619,0.480
Tekirdağ,2015,9,0.442,0.011,-0.533,-1.383,-0.217,-0.567,-0.064,-0.401,0.226,-0.063
Tekirdağ,2015,10,0.675,0.719,0.371,-0.037,-0.022,-0.622,0.251,-0.173,-0.075,-0.276
Tekirdağ,2015,11,-0.200,-0.499,0.222,-0.138,0.021,-0.565,-0.342,-0.839,0.114,-0.320
Tekirdağ,2015,12,-3.081,-1.756,-0.755,-0.870,-0.980,-1.412,-0.776,-1.196,-0.613,-0.984
Tekirdağ,2016,1,0.402,0.433,-0.985,-1.074,-0.652,-1.038,-0.871,-1.338,-0.540,-0.959
Tekirdağ,2016,2,0.607,0.320,-0.520,-0.754,-0.301,-0.631,-0.419,-0.926,-0.650,-1.131
Tekirdağ,2016,3,-0.593,-1.028,0.171,-0.195,-0.513,-0.794,-0.739,-1.259,-0.623,-1.126
Tekirdağ,2016,4,-0.744,-1.417,-0.477,-1.246,-1.048,-1.402,-0.770,-1.343,-0.947,-1.550
Tekirdağ,2016,5,-0.042,-0.353,-1.209,-1.658,-1.114,-1.474,-0.724,-1.226,-0.804,-1.400
Tekirdağ,2016,6,0.233,-0.608,-0.657,-1.453,-0.317,-1.020,-0.812,-1.395,-1.018,-1.766
Tekirdağ,2016,7,-1.583,-1.718,-0.782,-1.482,-1.033,-2.082,-1.399,-1.900,-1.054,-1.821
Tekirdağ,2016,8,-1.214,-1.448,-0.814,-1.627,-1.656,-2.674,-1.459,-2.145,-1.012,-1.691
Tekirdağ,2016,9,-0.837,-1.217,-2.227,-1.932,-1.676,-3.457,-1.033,-1.911,-1.238,-1.851
Tekirdağ,2016,10,0.508,0.585,-0.217,-0.487,-0.632,-1.295,-0.885,-1.736,-1.327,-2.001
Tekirdağ,2016,11,0.540,0.642,0.172,0.107,-0.315,-0.905,-0.866,-1.543,-1.150,-1.676
Tekirdağ,2016,12,-0.609,-0.583,0.001,0.165,-0.652,-0.846,-0.939,-1.406,-0.800,-1.327
Tekirdağ,2017,1,0.807,1.029,0.197,0.400,-0.129,-0.119,-0.432,-0.776,-0.633,-1.198
Tekirdağ,2017,2,-0.512,-0.686,-0.252,-0.130,-0.168,-0.055,-0.504,-0.810,-0.871,-1.330
Tekirdağ,2017,3,-0.693,-1.006,-0.038,-0.157,-0.123,-0.028,-0.630,-0.785,-0.871,-1.274
Tekirdağ,2017,4,0.239,0.372,-0.944,-0.925,-0.246,-0.127,-0.467,-0.417,-0.713,-0.960
Tekirdağ,2017,5,-0.766,-0.754,-1.031,-0.924,-0.778,-0.619,-0.538,-0.374,-0.841,-1.033
Tekirdağ,2017,6,-0.067,-0.419,-0.680,-0.566,-0.557,-0.418,-0.414,-0.274,-0.912,-0.997
Tekirdağ,2017,7,1.123,1.081,0.016,-0.185,-0.835,-0.719,-0.314,-0.233,-0.514,-0.495
Tekirdağ,2017,8,0.186,-0.459,0.464,-0.001,-0.425,-0.408,-0.544,-0.374,-0.402,-0.387
Tekirdağ,2017,9,-0.427,-0.933,0.264,-0.147,-0.360,-0.361,-0.402,-0.432,-0.342,-0.365
Tekirdağ,2017,10,0.621,0.749,0.143,0.025,0.018,-0.186,-0.494,-0.681,-0.282,-0.163
Tekirdağ,2017,11,0.247,0.235,0.127,0.021,0.227,-0.023,-0.254,-0.407,-0.468,-0.449
Tekirdağ,2017,12,0.315,0.093,0.381,0.355,0.327,0.139,0.027,-0.138,-0.089,-0.224
Tekirdağ,2018,1,0.401,0.360,0.234,0.095,0.117,-0.096,0.044,-0.234,-0.322,-0.564
Tekirdağ,2018,2,0.779,0.759,0.510,0.380,0.328,0.218,0.384,0.164,0.056,-0.167
Tekirdağ,2018,3,0.595,0.413,0.681,0.546,0.591,0.510,0.528,0.350,0.297,0.080
Tekirdağ,2018,4,-1.637,-1.517,0.176,-0.207,0.217,-0.069,0.128,-0.127,0.070,-0.246
Tekirdağ,2018,5,-0.322,-0.839,-0.743,-1.226,0.102,-0.338,0.048,-0.224,0.128,-0.242
Tekirdağ,2018,6,1.057,0.963,-0.256,-0.762,0.450,0.034,0.465,0.216,0.418,0.093
Tekirdağ,2018,7,1.843,1.765,1.746,1.262,1.400,0.562,0.858,0.475,0.685,0.308
Tekirdağ,2018,8,-1.282,-1.648,1.477,1.005,0.826,0.031,0.807,0.204,0.596,0.131
Tekirdağ,2018,9,-0.074,-0.431,0.794,0.204,0.389,-0.242,0.708,0.061,0.628,0.194
Tekirdağ,2018,10,-0.043,-0.160,-0.504,-0.996,0.503,-0.023,0.456,-0.179,0.395,-0.050
Tekirdağ,2018,11,-0.215,-0.292,-0.562,-0.745,0.398,-0.082,0.022,-0.605,0.289,-0.293
Tekirdağ,2018,12,0.800,1.001,0.137,0.165,0.416,0.158,0.247,-0.196,0.518,0.084
Tekirdağ,2019,1,0.178,0.142,0.252,0.299,-0.229,-0.442,0.423,0.046,0.411,-0.023
Tekirdağ,2019,2,-0.169,-0.218,0.377,0.467,-0.178,-0.217,0.417,0.177,0.157,-0.264
Tekirdağ,2019,3,-0.674,-0.921,-0.440,-0.600,-0.244,-0.282,0.040,-0.192,-0.092,-0.523
Tekirdağ,2019,4,-0.047,0.130,-0.874,-0.746,-0.171,-0.134,-0.536,-0.629,0.093,-0.193
Tekirdağ,2019,5,-0.138,-0.457,-0.890,-0.866,-0.090,-0.061,-0.508,-0.507,0.124,-0.102
Tekirdağ,2019,6,-1.086,-1.974,-1.109,-1.378,-1.218,-1.382,-0.668,-0.866,-0.318,-0.688
Tekirdağ,2019,7,-0.025,-0.127,-1.297,-1.537,-1.700,-1.652,-0.649,-0.825,-0.945,-1.192
Tekirdağ,2019,8,-1.282,-1.212,-1.311,-1.572,-1.707,-1.671,-0.627,-0.682,-0.907,-1.108
Tekirdağ,2019,9,-0.432,-0.789,-0.908,-1.028,-1.555,-1.635,-1.538,-1.648,-0.936,-1.169
Tekirdağ,2019,10,-0.003,-0.231,-0.627,-1.045,-1.200,-1.664,-1.569,-1.790,-0.914,-0.987
Tekirdağ,2019,11,-1.188,-1.764,-1.195,-1.472,-1.849,-2.033,-2.111,-2.213,-1.339,-1.574
Tekirdağ,2019,12,-1.184,-1.419,-1.647,-1.756,-1.895,-1.911,-2.249,-2.277,-2.265,-2.219
Tekirdağ,2020,1,-0.577,-0.764,-2.017,-1.890,-2.212,-2.108,-2.557,-2.394,-2.698,-2.588
Tekirdağ,2020,2,0.245,0.043,-1.144,-1.295,-1.706,-1.846,-2.168,-2.301,-2.317,-2.370
Tekirdağ,2020,3,-0.959,-1.250,-0.803,-1.059,-1.753,-1.825,-1.993,-2.072,-2.331,-2.274
Tekirdağ,2020,4,0.194,0.488,-0.509,-0.537,-1.752,-1.680,-1.994,-2.028,-2.315,-2.288
Tekirdağ,2020,5,1.528,1.732,0.547,0.743,-0.729,-0.758,-1.341,-1.479,-1.747,-1.930
Tekirdağ,2020,6,1.286,1.435,1.846,1.915,0.467,0.460,-0.764,-0.951,-1.074,-1.251
Tekirdağ,2020,7,-1.645,-1.219,1.490,1.478,0.721,0.538,-0.921,-1.081,-1.241,-1.431
Tekirdağ,2020,8,-0.340,-0.758,0.391,0.020,0.548,0.383,-0.545,-0.472,-1.151,-1.322
Tekirdağ,2020,9,-0.219,-1.350,-1.138,-1.516,0.634,0.339,-0.172,-0.301,-1.069,-1.393
Tekirdağ,2020,10,0.114,-0.220,-0.346,-1.046,0.438,0.097,0.101,-0.230,-1.014,-1.228
Tekirdağ,2020,11,-3.082,-1.807,-1.354,-1.583,-0.943,-1.319,-0.633,-0.872,-1.337,-1.469
Tekirdağ,2020,12,-0.543,-1.008,-1.509,-1.580,-1.871,-1.988,-0.636,-0.894,-1.095,-1.319
Tekirdağ,2021,1,1.193,1.243,-0.419,-0.653,-0.744,-1.213,-0.106,-0.562,-0.331,-0.724
Tekirdağ,2021,2,0.094,-0.111,0.328,0.070,-0.604,-1.064,-0.501,-1.012,-0.325,-0.706
Tekirdağ,2021,3,-0.011,0.062,0.754,0.698,-0.492,-0.770,-0.865,-1.285,-0.161,-0.461
Tekirdağ,2021,4,0.400,0.643,-0.009,0.157,-0.396,-0.504,-0.664,-0.963,-0.124,-0.403
Tekirdağ,2021,5,0.916,0.781,0.573,0.759,0.483,0.404,-0.408,-0.700,-0.322,-0.661
Tekirdağ,2021,6,0.736,0.888,1.034,1.178,1.237,0.945,-0.136,-0.257,-0.526,-0.831
Tekirdağ,2021,7,-0.861,-1.678,0.548,0.127,0.287,0.152,-0.246,-0.475,-0.517,-0.914
Tekirdağ,2021,8,0.779,-0.074,0.311,-0.395,0.503,0.204,0.469,0.159,-0.348,-0.814
Tekirdağ,2021,9,-0.709,-0.696,-0.631,-1.247,0.182,-0.018,0.629,0.302,-0.394,-0.757
Tekirdağ,2021,10,-1.112,-0.928,-0.968,-1.109,-0.445,-0.756,-0.487,-0.642,-0.693,-0.720
Tekirdağ,2021,11,-0.160,-0.330,-1.330,-1.190,-0.988,-1.218,-0.654,-0.765,-0.366,-0.616
Tekirdağ,2021,12,-0.002,-0.284,-0.927,-0.973,-1.168,-1.429,-0.628,-0.836,-0.159,-0.384
Tekirdağ,2022,1,-0.785,-0.931,-0.777,-0.922,-1.408,-1.435,-1.080,-1.326,-1.046,-1.211
Tekirdağ,2022,2,0.523,0.495,-0.397,-0.582,-1.204,-1.217,-1.068,-1.309,-0.810,-0.985
Tekirdağ,2022,3,-2.177,-1.208,-0.998,-0.905,-1.383,-1.257,-1.566,-1.621,-1.101,-1.168
Tekirdağ,2022,4,1.060,1.001,0.011,0.160,-0.659,-0.709,-1.172,-1.163,-0.941,-1.085
Tekirdağ,2022,5,-0.694,-0.647,-0.832,-0.531,-0.832,-0.791,-1.489,-1.326,-1.332,-1.362
Tekirdağ,2022,6,0.155,-0.328,0.177,-0.011,-0.949,-0.759,-1.330,-1.315,-1.525,-1.649
Tekirdağ,2022,7,-0.352,-0.620,-0.989,-1.048,-0.725,-0.540,-1.073,-1.135,-1.516,-1.500
Tekirdağ,2022,8,0.987,0.305,0.115,-0.546,-0.635,-0.530,-0.785,-0.750,-1.409,-1.383
Tekirdağ,2022,9,-0.522,-0.907,-0.261,-0.716,-0.234,-0.408,-1.020,-0.981,-1.331,-1.424
Tekirdağ,2022,10,-1.638,-1.422,-0.942,-1.344,-1.293,-1.528,-1.141,-1.282,-1.387,-1.400
Tekirdağ,2022,11,-0.677,-1.070,-1.925,-1.740,-1.512,-1.709,-1.807,-1.779,-1.795,-1.769
Tekirdağ,2022,12,-0.753,-1.246,-2.020,-1.911,-1.809,-1.892,-1.550,-1.787,-2.031,-1.955
Tekirdağ,2023,1,-1.152,-1.502,-1.780,-1.839,-2.268,-2.179,-2.480,-2.297,-2.194,-2.214
Tekirdağ,2023,2,-2.122,-1.576,-2.289,-2.033,-2.990,-2.487,-2.613,-2.463,-2.670,-2.427
Tekirdağ,2023,3,0.063,-0.120,-1.614,-1.571,-2.548,-2.188,-2.407,-2.324,-2.177,-2.142
Tekirdağ,2023,4,1.454,1.561,-0.087,-0.069,-1.374,-1.475,-1.820,-1.931,-2.060,-2.068
Tekirdağ,2023,5,-0.102,0.256,0.749,1.054,-1.277,-1.231,-2.116,-1.999,-1.980,-1.989
Tekirdağ,2023,6,-0.539,-0.439,0.404,0.846,-1.253,-0.865,-2.187,-1.971,-2.154,-2.068
Tekirdağ,2023,7,-0.041,-1.024,-0.989,-0.801,-0.813,-0.528,-1.799,-1.731,-2.158,-2.121
Tekirdağ,2023,8,-0.993,-1.853,-0.964,-1.439,-0.157,-0.237,-1.665,-1.691,-2.394,-2.193
Tekirdağ,2023,9,-0.416,-1.395,-0.881,-1.821,-0.414,-0.532,-1.557,-1.699,-2.285,-2.253
Tekirdağ,2023,10,-1.117,-1.550,-1.563,-2.704,-1.668,-1.961,-1.457,-1.729,-2.198,-2.912
Tekirdağ,2023,11,1.905,1.826,0.766,0.362,0.246,-0.553,0.475,0.006,-0.779,-1.269
Tekirdağ,2023,12,0.581,0.508,1.084,0.883,0.572,-0.112,0.621,0.208,-0.183,-0.687
Tekirdağ,2024,1,0.118,-0.020,1.375,1.307,0.545,-0.010,0.188,-0.390,0.096,-0.382
Tekirdağ,2024,2,-0.442,-0.850,0.068,-0.225,0.470,0.064,0.108,-0.602,0.294,-0.201
Tekirdağ,2024,3,0.676,0.584,-0.024,-0.374,0.746,0.453,0.365,-0.303,0.420,-0.073
Tekirdağ,2024,4,0.771,0.224,0.353,-0.237,1.301,1.052,0.563,-0.065,0.255,-0.391
Tekirdağ,2024,5,-0.441,-0.061,0.487,0.310,0.209,-0.080,0.561,0.180,0.213,-0.436
Tekirdağ,2024,6,-1.747,-2.331,-0.738,-1.296,-0.572,-1.084,0.498,-0.059,0.122,-0.771
Tekirdağ,2024,7,-1.645,-2.658,-2.589,-2.364,-1.084,-2.150,0.741,-0.038,0.015,-1.027
Tekirdağ,2024,8,-1.282,-1.432,-3.053,-2.454,-0.915,-1.891,-0.540,-1.315,0.017,-0.959
Tekirdağ,2024,9,0.073,-0.336,-1.007,-1.993,-1.341,-3.074,-1.028,-2.012,0.102,-0.852
Tekirdağ,2024,10,-1.884,-1.422,-1.483,-1.863,-2.479,-2.648,-1.614,-2.309,0.044,-0.613
Tekirdağ,2024,11,-0.943,-0.839,-1.805,-1.519,-2.959,-2.584,-1.956,-2.334,-1.515,-2.025
Tekirdağ,2024,12,0.068,-0.145,-1.466,-1.301,-1.784,-1.984,-1.987,-2.310,-1.764,-2.156
Uzunköprü,1965,1,-0.325,-0.642,,,,,,,,
Uzunköprü,1965,2,1.702,1.845,,,,,,,,
Uzunköprü,1965,3,0.004,0.082,0.718,0.825,,,,,,
Uzunköprü,1965,4,-0.417,-0.334,1.006,1.183,,,,,,
Uzunköprü,1965,5,0.919,0.986,0.078,0.335,,,,,,
Uzunköprü,1965,6,-1.989,-1.890,-0.429,-0.648,0.374,0.390,,,,
Uzunköprü,1965,7,-1.380,-1.158,-0.598,-1.044,0.437,0.394,,,,
Uzunköprü,1965,8,-0.461,0.063,-2.065,-1.511,-1.045,-0.980,,,,
Uzunköprü,1965,9,0.372,0.059,-0.509,-0.665,-0.898,-1.012,-0.013,-0.079,,
Uzunköprü,1965,10,-1.705,-1.146,-1.069,-0.875,-1.274,-1.274,-0.289,-0.243,,
Uzunköprü,1965,11,0.770,0.784,-0.158,-0.298,-0.929,-1.036,-0.873,-0.872,,
Uzunköprü,1965,12,0.509,0.369,0.059,-0.083,-0.269,-0.462,-0.505,-0.689,-0.038,-0.129
Uzunköprü,1966,1,1.105,1.291,1.237,1.165,0.411,0.317,0.070,-0.135,0.491,0.447
Uzunköprü,1966,2,-0.609,-1.179,0.593,0.415,0.251,0.031,-0.348,-0.709,-0.328,-0.529
Uzunköprü,1966,3,0.362,0.404,0.491,0.273,0.287,0.110,0.003,-0.205,-0.201,-0.405
Uzunköprü,1966,4,0.152,-0.237,-0.306,-0.627,0.746,0.473,0.146,-0.072,-0.101,-0.405
Uzunköprü,1966,5,0.070,0.055,0.080,0.025,0.468,0.235,0.199,-0.040,-0.310,-0.634
Uzunköprü,1966,6,-0.252,-0.142,-0.296,-0.411,0.193,-0.034,0.085,-0.114,-0.168,-0.391
Uzunköprü,1966,7,0.130,0.086,-0.407,-0.240,-0.608,-0.844,0.485,0.240,-0.059,-0.117
Uzunköprü,1966,8,0.028,-0.248,-0.317,-0.363,-0.327,-0.394,0.189,0.017,-0.013,-0.151
Uzunköprü,1966,9,0.841,1.005,0.371,0.275,-0.102,-0.096,0.232,0.102,0.123,0.026
Uzunköprü,1966,10,0.439,0.008,0.499,0.245,0.086,0.032,-0.192,-0.453,0.537,0.237
Uzunköprü,1966,11,1.858,1.956,1.775,1.683,1.245,1.126,1.171,1.024,1.102,0.646
Uzunköprü,1966,12,1.237,1.439,2.079,1.979,1.748,1.682,1.511,1.429,1.477,1.336
Uzunköprü,1967,1,0.580,0.683,2.295,2.127,2.080,2.004,1.652,1.595,1.350,1.242
Uzunköprü,1967,2,-0.374,-0.275,0.884,1.075,1.775,1.725,1.480,1.471,1.334,1.288
Uzunköprü,1967,3,-0.207,-0.182,-0.098,-0.076,1.497,1.465,1.343,1.305,1.156,1.128
Uzunköprü,1967,4,0.116,-0.026,-0.607,-0.419,1.524,1.607,1.442,1.377,1.145,1.152
Uzunköprü,1967,5,-0.309,-0.479,-0.603,-0.585,0.455,0.571,1.408,1.378,1.119,1.096
Uzunköprü,1967,6,-0.077,0.188,-0.433,-0.393,-0.506,-0.363,1.284,1.323,1.152,1.176
Uzunköprü,1967,7,0.197,0.352,-0.494,-0.188,-0.905,-0.666,1.228,0.879,1.187,0.827
Uzunköprü,1967,8,-0.006,-0.150,-0.199,-0.022,-0.764,-0.548,0.220,0.327,1.170,0.822
Uzunköprü,1967,9,-0.350,-0.617,-0.394,-0.460,-0.822,-0.675,-0.733,-0.573,0.960,0.668
Uzunköprü,1967,10,0.393,0.276,-0.086,-0.309,-0.476,-0.372,-0.829,-0.677,0.897,0.674
Uzunköprü,1967,11,-0.687,-0.919,-0.654,-0.774,-0.715,-0.654,-1.052,-0.910,-0.181,-0.007
Uzunköprü,1967,12,0.046,-0.142,-0.465,-0.610,-0.658,-0.745,-0.861,-0.839,-0.861,-0.765
Uzunköprü,1968,1,1.065,1.305,0.078,0.075,-0.156,-0.304,-0.400,-0.374,-0.705,-0.655
Uzunköprü,1968,2,-0.231,-0.417,0.382,0.402,-0.208,-0.298,-0.385,-0.383,-0.606,-0.568
Uzunköprü,1968,3,-0.067,0.013,0.398,0.377,-0.129,-0.187,-0.337,-0.378,-0.530,-0.482
Uzunköprü,1968,4,-2.000,-1.643,-1.164,-1.257,-0.581,-0.713,-0.658,-0.768,-0.801,-0.806
Uzunköprü,1968,5,-1.174,-1.999,-1.840,-2.297,-0.473,-0.843,-0.852,-1.109,-0.931,-1.056
Uzunköprü,1968,6,-1.272,-0.952,-2.850,-2.283,-0.869,-1.255,-1.017,-1.245,-1.106,-1.262
Uzunköprü,1968,7,-0.359,-0.345,-2.047,-2.277,-2.191,-2.133,-1.270,-1.395,-1.232,-1.252
Uzunköprü,1968,8,1.009,1.236,-0.343,-0.139,-1.750,-1.648,-0.705,-0.706,-1.008,-0.959
Uzunköprü,1968,9,1.997,2.042,1.523,1.655,0.142,-0.109,0.306,0.175,-0.115,-0.166
Uzunköprü,1968,10,-0.583,-0.574,1.117,1.380,0.193,0.208,-0.522,-0.617,-0.392,-0.341
Uzunköprü,1968,11,0.125,-0.039,0.796,0.857,0.385,0.490,-0.421,-0.483,-0.134,-0.116
Uzunköprü,1968,12,0.536,0.629,-0.163,-0.152,0.741,0.898,-0.092,-0.229,0.071,0.010
Uzunköprü,1969,1,0.149,0.097,0.174,0.261,0.847,1.084,0.145,0.188,-0.407,-0.497
Uzunköprü,1969,2,1.103,1.161,0.754,0.892,0.981,1.104,0.700,0.889,0.097,0.101
Uzunköprü,1969,3,-0.210,0.025,0.415,0.485,0.081,0.204,0.733,0.937,0.069,0.100
Uzunköprü,1969,4,0.694,0.887,0.786,0.989,0.528,0.682,0.975,1.210,0.421,0.544
Uzunköprü,1969,5,-0.552,-1.170,-0.284,-0.193,0.458,0.558,0.741,0.856,0.488,0.663
Uzunköprü,1969,6,-0.322,-0.587,-0.240,-0.568,0.140,0.081,-0.101,-0.086,0.580,0.719
Uzunköprü,1969,7,-0.379,0.416,-1.106,-1.030,0.020,0.159,0.070,0.195,0.589,0.601
Uzunköprü,1969,8,1.757,1.700,0.495,0.724,0.044,0.333,0.526,0.543,0.772,0.682
Uzunköprü,1969,9,-0.400,-0.671,0.443,0.660,0.002,0.137,0.231,0.428,-0.007,0.165
Uzunköprü,1969,10,0.085,-0.067,0.436,0.414,-0.271,-0.212,0.187,0.365,0.173,0.252
Uzunköprü,1969,11,-0.485,-0.841,-0.834,-0.950,-0.384,-0.340,-0.591,-0.421,0.006,0.145
Uzunköprü,1969,12,0.864,0.929,0.121,-0.067,0.215,0.240,0.022,-0.029,0.174,0.239
Uzunköprü,1970,1,0.538,0.400,0.404,0.249,0.467,0.310,-0.024,-0.137,0.295,0.305
Uzunköprü,1970,2,1.248,1.283,1.250,1.231,0.499,0.334,0.559,0.542,0.364,0.407
Uzunköprü,1970,3,0.216,0.212,0.880,0.802,0.628,0.479,0.618,0.629,0.454,0.427
Uzunköprü,1970,4,0.461,-0.015,1.007,0.835,0.817,0.558,0.803,0.596,0.399,0.223
Uzunköprü,1970,5,1.490,1.653,1.112,1.064,1.516,1.446,0.832,0.679,0.842,0.816
Uzunköprü,1970,6,-1.866,-1.012,0.577,0.596,1.083,1.090,0.770,0.656,0.737,0.764
Uzunköprü,1970,7,-0.273,-0.371,0.207,0.450,0.843,0.816,0.767,0.454,0.761,0.479
Uzunköprü,1970,8,-1.298,-0.547,-1.720,-1.083,-0.011,-0.018,0.919,0.594,0.339,0.162
Uzunköprü,1970,9,-1.272,-0.748,-1.545,-0.987,-0.436,-0.359,0.391,0.350,0.282,0.159
Uzunköprü,1970,10,0.546,0.679,-0.270,-0.152,-0.207,0.114,0.379,0.490,0.437,0.310
Uzunköprü,1970,11,0.539,0.553,0.191,0.290,-0.543,-0.425,0.040,0.188,0.747,0.564
Uzunköprü,1970,12,-0.265,-0.458,0.178,0.231,-0.421,-0.381,-0.177,-0.113,0.323,0.351
Uzunköprü,1971,1,0.403,0.148,0.063,-0.019,-0.284,-0.275,-0.223,-0.070,0.250,0.259
Uzunköprü,1971,2,0.836,0.918,0.255,0.199,0.195,0.259,-0.368,-0.326,0.085,0.168
Uzunköprü,1971,3,1.671,1.672,1.300,1.398,1.004,1.079,0.491,0.556,0.599,0.705
Uzunköprü,1971,4,-0.308,-0.314,1.411,1.424,0.853,0.878,0.509,0.596,0.461,0.636
Uzunköprü,1971,5,-0.812,-1.141,0.857,0.858,0.564,0.528,0.466,0.515,-0.019,0.024
Uzunköprü,1971,6,0.599,0.658,-0.425,-0.577,1.038,1.074,0.773,0.830,0.281,0.309
Uzunköprü,1971,7,0.636,1.022,0.064,0.321,1.116,1.366,0.749,0.592,0.434,0.451
Uzunköprü,1971,8,-0.639,-0.337,0.316,0.591,0.710,0.933,0.536,0.487,0.451,0.460
Uzunköprü,1971,9,0.535,0.708,0.260,0.572,-0.290,0.050,0.876,1.104,0.692,0.626
Uzunköprü,1971,10,-0.032,0.032,-0.140,0.048,-0.201,0.181,0.658,0.996,0.470,0.485
Uzunköprü,1971,11,1.084,1.218,0.718,0.898,0.613,0.902,0.890,1.161,0.712,0.656
Uzunköprü,1971,12,0.152,0.058,0.516,0.614,0.426,0.691,0.156,0.390,0.868,1.090
Uzunköprü,1972,1,-1.004,-1.145,0.168,0.208,-0.116,0.027,-0.145,0.132,0.545,0.857
Uzunköprü,1972,2,-0.311,-0.321,-0.784,-0.785,-0.130,0.062,-0.092,0.234,0.203,0.534
Uzunköprü,1972,3,-0.253,-0.233,-1.034,-1.014,-0.334,-0.236,-0.275,0.012,-0.468,-0.172
Uzunköprü,1972,4,0.312,-0.218,-0.484,-0.574,-0.186,-0.300,-0.349,-0.268,-0.345,-0.178
Uzunköprü,1972,5,0.478,0.362,-0.039,-0.238,-0.720,-0.832,-0.183,-0.114,-0.134,0.076
