year,month,pr_mm,tas_c,model,name,ssp
2090,10,109.274,15.634,GFDL-ESM4,Lüleburgaz,ssp245
2090,11,31.57,12.229,GFDL-ESM4,Lüleburgaz,ssp245
2090,12,185.886,6.574,GFDL-ESM4,Lüleburgaz,ssp245
2091,1,35.163,4.498,GFDL-ESM4,Lüleburgaz,ssp245
2091,2,52.785,7.053,GFDL-ESM4,Lüleburgaz,ssp245
2091,3,42.246,8.952,GFDL-ESM4,Lüleburgaz,ssp245
2091,4,91.338,11.475,GFDL-ESM4,Lüleburgaz,ssp245
2091,5,40.143,19.751,GFDL-ESM4,Lüleburgaz,ssp245
2091,6,17.066,23.209,GFDL-ESM4,Lüleburgaz,ssp245
2091,7,28.355,24.504,GFDL-ESM4,Lüleburgaz,ssp245
2091,8,0.069,29.431,GFDL-ESM4,Lüleburgaz,ssp245
2091,9,58.404,21.02,GFDL-ESM4,Lüleburgaz,ssp245
2091,10,74.553,13.749,GFDL-ESM4,Lüleburgaz,ssp245
2091,11,17.781,9.884,GFDL-ESM4,Lüleburgaz,ssp245
2091,12,12.848,10.367,GFDL-ESM4,Lüleburgaz,ssp245
2092,1,119.843,7.015,GFDL-ESM4,Lüleburgaz,ssp245
2092,2,69.327,5.117,GFDL-ESM4,Lüleburgaz,ssp245
2092,3,36.104,12.938,GFDL-ESM4,Lüleburgaz,ssp245
2092,4,40.701,17.372,GFDL-ESM4,Lüleburgaz,ssp245
2092,5,28.64,24.666,GFDL-ESM4,Lüleburgaz,ssp245
2092,6,23.772,26.206,GFDL-ESM4,Lüleburgaz,ssp245
2092,7,2.913,27.311,GFDL-ESM4,Lüleburgaz,ssp245
2092,8,20.731,26.361,GFDL-ESM4,Lüleburgaz,ssp245
2092,9,4.994,20.933,GFDL-ESM4,Lüleburgaz,ssp245
2092,10,2.558,19.95,GFDL-ESM4,Lüleburgaz,ssp245
2092,11,120.869,13.672,GFDL-ESM4,Lüleburgaz,ssp245
2092,12,5.815,8.35,GFDL-ESM4,Lüleburgaz,ssp245
2093,1,14.228,6.458,GFDL-ESM4,Lüleburgaz,ssp245
2093,2,63.126,4.87,GFDL-ESM4,Lüleburgaz,ssp245
2093,3,56.673,10.37,GFDL-ESM4,Lüleburgaz,ssp245
2093,4,83.698,11.329,GFDL-ESM4,Lüleburgaz,ssp245
2093,5,23.732,21.477,GFDL-ESM4,Lüleburgaz,ssp245
2093,6,52.19,26.097,GFDL-ESM4,Lüleburgaz,ssp245
2093,7,35.71,26.329,GFDL-ESM4,Lüleburgaz,ssp245
2093,8,63.036,23.63,GFDL-ESM4,Lüleburgaz,ssp245
2093,9,7.19,21.819,GFDL-ESM4,Lüleburgaz,ssp245
2093,10,103.407,15.994,GFDL-ESM4,Lüleburgaz,ssp245
2093,11,107.941,14.487,GFDL-ESM4,Lüleburgaz,ssp245
2093,12,22.703,5.252,GFDL-ESM4,Lüleburgaz,ssp245
2094,1,108.346,2.104,GFDL-ESM4,Lüleburgaz,ssp245
2094,2,56.666,5.609,GFDL-ESM4,Lüleburgaz,ssp245
2094,3,7.924,9.293,GFDL-ESM4,Lüleburgaz,ssp245
2094,4,11.307,17.961,GFDL-ESM4,Lüleburgaz,ssp245
2094,5,28.967,19.993,GFDL-ESM4,Lüleburgaz,ssp245
2094,6,29.334,26.398,GFDL-ESM4,Lüleburgaz,ssp245
2094,7,16.901,28.452,GFDL-ESM4,Lüleburgaz,ssp245
2094,8,39.574,26.474,GFDL-ESM4,Lüleburgaz,ssp245
2094,9,120.345,19.861,GFDL-ESM4,Lüleburgaz,ssp245
2094,10,87.797,13.097,GFDL-ESM4,Lüleburgaz,ssp245
2094,11,32.265,11.07,GFDL-ESM4,Lüleburgaz,ssp245
2094,12,126.89,6.609,GFDL-ESM4,Lüleburgaz,ssp245
2095,1,29.209,7.878,GFDL-ESM4,Lüleburgaz,ssp245
2095,2,5.574,7.917,GFDL-ESM4,Lüleburgaz,ssp245
2095,3,48.468,11.38,GFDL-ESM4,Lüleburgaz,ssp245
2095,4,56.455,14.261,GFDL-ESM4,Lüleburgaz,ssp245
2095,5,95.325,19.643,GFDL-ESM4,Lüleburgaz,ssp245
2095,6,37.571,24.434,GFDL-ESM4,Lüleburgaz,ssp245
2095,7,2.979,27.337,GFDL-ESM4,Lüleburgaz,ssp245
2095,8,2.602,26.79,GFDL-ESM4,Lüleburgaz,ssp245
2095,9,0.6,25.098,GFDL-ESM4,Lüleburgaz,ssp245
2095,10,29.035,16.877,GFDL-ESM4,Lüleburgaz,ssp245
2095,11,51.926,10.959,GFDL-ESM4,Lüleburgaz,ssp245
2095,12,4.776,7.475,GFDL-ESM4,Lüleburgaz,ssp245
2096,1,77.581,6.382,GFDL-ESM4,Lüleburgaz,ssp245
2096,2,24.796,10.458,GFDL-ESM4,Lüleburgaz,ssp245
2096,3,59.46,10.739,GFDL-ESM4,Lüleburgaz,ssp245
2096,4,49.373,11.53,GFDL-ESM4,Lüleburgaz,ssp245
2096,5,28.798,22.627,GFDL-ESM4,Lüleburgaz,ssp245
2096,6,28.1,24.28,GFDL-ESM4,Lüleburgaz,ssp245
2096,7,8.154,28.701,GFDL-ESM4,Lüleburgaz,ssp245
2096,8,11.978,25.955,GFDL-ESM4,Lüleburgaz,ssp245
2096,9,45.029,21.089,GFDL-ESM4,Lüleburgaz,ssp245
2096,10,28.881,14.572,GFDL-ESM4,Lüleburgaz,ssp245
2096,11,187.076,8.933,GFDL-ESM4,Lüleburgaz,ssp245
2096,12,28.089,8.043,GFDL-ESM4,Lüleburgaz,ssp245
2097,1,101.973,5.415,GFDL-ESM4,Lüleburgaz,ssp245
2097,2,71.211,7.759,GFDL-ESM4,Lüleburgaz,ssp245
2097,3,36.623,8.922,GFDL-ESM4,Lüleburgaz,ssp245
2097,4,82.281,15.689,GFDL-ESM4,Lüleburgaz,ssp245
2097,5,51.152,21.337,GFDL-ESM4,Lüleburgaz,ssp245
2097,6,71.681,26.214,GFDL-ESM4,Lüleburgaz,ssp245
2097,7,39.375,25.098,GFDL-ESM4,Lüleburgaz,ssp245
2097,8,11.588,25.619,GFDL-ESM4,Lüleburgaz,ssp245
2097,9,7.573,24.913,GFDL-ESM4,Lüleburgaz,ssp245
2097,10,0.886,18.814,GFDL-ESM4,Lüleburgaz,ssp245
2097,11,87.978,13.6,GFDL-ESM4,Lüleburgaz,ssp245
2097,12,44.528,4.913,GFDL-ESM4,Lüleburgaz,ssp245
2098,1,108.22,-1.616,GFDL-ESM4,Lüleburgaz,ssp245
2098,2,36.395,6.481,GFDL-ESM4,Lüleburgaz,ssp245
2098,3,56.647,10.744,GFDL-ESM4,Lüleburgaz,ssp245
2098,4,31.086,12.754,GFDL-ESM4,Lüleburgaz,ssp245
2098,5,28.588,22.868,GFDL-ESM4,Lüleburgaz,ssp245
2098,6,110.408,24.331,GFDL-ESM4,Lüleburgaz,ssp245
2098,7,7.993,26.25,GFDL-ESM4,Lüleburgaz,ssp245
2098,8,3.092,27.473,GFDL-ESM4,Lüleburgaz,ssp245
2098,9,56.832,20.269,GFDL-ESM4,Lüleburgaz,ssp245
2098,10,1.42,13.354,GFDL-ESM4,Lüleburgaz,ssp245
2098,11,99.913,8.545,GFDL-ESM4,Lüleburgaz,ssp245
2098,12,27.26,7.777,GFDL-ESM4,Lüleburgaz,ssp245
2099,1,69.058,2.302,GFDL-ESM4,Lüleburgaz,ssp245
2099,2,86.203,5.364,GFDL-ESM4,Lüleburgaz,ssp245
2099,3,17.641,10.8,GFDL-ESM4,Lüleburgaz,ssp245
2099,4,27.556,17.669,GFDL-ESM4,Lüleburgaz,ssp245
2099,5,59.73,19.82,GFDL-ESM4,Lüleburgaz,ssp245
2099,6,121.422,22.34,GFDL-ESM4,Lüleburgaz,ssp245
2099,7,31.197,24.689,GFDL-ESM4,Lüleburgaz,ssp245
2099,8,2.961,27.479,GFDL-ESM4,Lüleburgaz,ssp245
2099,9,33.972,22.398,GFDL-ESM4,Lüleburgaz,ssp245
2099,10,94.508,16.965,GFDL-ESM4,Lüleburgaz,ssp245
2099,11,32.153,12.841,GFDL-ESM4,Lüleburgaz,ssp245
2099,12,53.342,11.632,GFDL-ESM4,Lüleburgaz,ssp245
2100,1,154.317,4.638,GFDL-ESM4,Lüleburgaz,ssp245
2100,2,3.104,7.638,GFDL-ESM4,Lüleburgaz,ssp245
2100,3,66.831,9.927,GFDL-ESM4,Lüleburgaz,ssp245
2100,4,90.192,11.511,GFDL-ESM4,Lüleburgaz,ssp245
2100,5,32.648,19.497,GFDL-ESM4,Lüleburgaz,ssp245
2100,6,1.917,26.078,GFDL-ESM4,Lüleburgaz,ssp245
2100,7,2.064,29.654,GFDL-ESM4,Lüleburgaz,ssp245
2100,8,104.882,25.237,GFDL-ESM4,Lüleburgaz,ssp245
2100,9,34.958,21.215,GFDL-ESM4,Lüleburgaz,ssp245
2100,10,54.13,19.029,GFDL-ESM4,Lüleburgaz,ssp245
2100,11,118.684,10.675,GFDL-ESM4,Lüleburgaz,ssp245
2100,12,18.669,9.122,GFDL-ESM4,Lüleburgaz,ssp245
2015,1,138.477,2.553,GFDL-ESM4,Lüleburgaz,ssp585
2015,2,208.455,3.603,GFDL-ESM4,Lüleburgaz,ssp585
2015,3,54.398,5.016,GFDL-ESM4,Lüleburgaz,ssp585
2015,4,45.452,11.924,GFDL-ESM4,Lüleburgaz,ssp585
2015,5,6.151,19.727,GFDL-ESM4,Lüleburgaz,ssp585
2015,6,16.323,23.414,GFDL-ESM4,Lüleburgaz,ssp585
2015,7,13.49,26.702,GFDL-ESM4,Lüleburgaz,ssp585
2015,8,6.477,24.73,GFDL-ESM4,Lüleburgaz,ssp585
2015,9,28.741,20.916,GFDL-ESM4,Lüleburgaz,ssp585
2015,10,10.855,18.958,GFDL-ESM4,Lüleburgaz,ssp585
2015,11,27.521,14.39,GFDL-ESM4,Lüleburgaz,ssp585
2015,12,121.484,8.265,GFDL-ESM4,Lüleburgaz,ssp585
2016,1,100.05,2.278,GFDL-ESM4,Lüleburgaz,ssp585
2016,2,153.893,3.178,GFDL-ESM4,Lüleburgaz,ssp585
2016,3,10.901,5.733,GFDL-ESM4,Lüleburgaz,ssp585
2016,4,90.681,12.045,GFDL-ESM4,Lüleburgaz,ssp585
2016,5,34.19,16.734,GFDL-ESM4,Lüleburgaz,ssp585
2016,6,42.905,21.441,GFDL-ESM4,Lüleburgaz,ssp585
2016,7,55.453,23.496,GFDL-ESM4,Lüleburgaz,ssp585
2016,8,17.279,24.042,GFDL-ESM4,Lüleburgaz,ssp585
2016,9,99.255,20.301,GFDL-ESM4,Lüleburgaz,ssp585
2016,10,124.395,14.823,GFDL-ESM4,Lüleburgaz,ssp585
2016,11,72.722,9.835,GFDL-ESM4,Lüleburgaz,ssp585
2016,12,36.439,8.635,GFDL-ESM4,Lüleburgaz,ssp585
2017,1,60.031,3.442,GFDL-ESM4,Lüleburgaz,ssp585
2017,2,36.632,6.078,GFDL-ESM4,Lüleburgaz,ssp585
2017,3,55.24,8.91,GFDL-ESM4,Lüleburgaz,ssp585
2017,4,30.172,12.984,GFDL-ESM4,Lüleburgaz,ssp585
2017,5,110.3,17.027,GFDL-ESM4,Lüleburgaz,ssp585
2017,6,41.731,21.296,GFDL-ESM4,Lüleburgaz,ssp585
2017,7,2.336,25.884,GFDL-ESM4,Lüleburgaz,ssp585
2017,8,41.589,23.804,GFDL-ESM4,Lüleburgaz,ssp585
2017,9,76.562,21.035,GFDL-ESM4,Lüleburgaz,ssp585
2017,10,31.874,14.038,GFDL-ESM4,Lüleburgaz,ssp585
2017,11,82.595,12.048,GFDL-ESM4,Lüleburgaz,ssp585
2017,12,64.23,6.225,GFDL-ESM4,Lüleburgaz,ssp585
2018,1,76.788,4.713,GFDL-ESM4,Lüleburgaz,ssp585
2018,2,57.341,4.05,GFDL-ESM4,Lüleburgaz,ssp585
2018,3,47.124,7.415,GFDL-ESM4,Lüleburgaz,ssp585
2018,4,20.155,11.676,GFDL-ESM4,Lüleburgaz,ssp585
2018,5,98.623,17.29,GFDL-ESM4,Lüleburgaz,ssp585
2018,6,72.25,22.051,GFDL-ESM4,Lüleburgaz,ssp585
2018,7,131.389,22.834,GFDL-ESM4,Lüleburgaz,ssp585
2018,8,0.533,23.937,GFDL-ESM4,Lüleburgaz,ssp585
2018,9,107.735,20.417,GFDL-ESM4,Lüleburgaz,ssp585
2018,10,87.35,13.963,GFDL-ESM4,Lüleburgaz,ssp585
2018,11,111.876,8.561,GFDL-ESM4,Lüleburgaz,ssp585
2018,12,57.732,7.685,GFDL-ESM4,Lüleburgaz,ssp585
2019,1,28.598,3.868,GFDL-ESM4,Lüleburgaz,ssp585
2019,2,65.166,8.375,GFDL-ESM4,Lüleburgaz,ssp585
2019,3,77.248,6.146,GFDL-ESM4,Lüleburgaz,ssp585
2019,4,22.955,11.847,GFDL-ESM4,Lüleburgaz,ssp585
2019,5,45.163,18.844,GFDL-ESM4,Lüleburgaz,ssp585
2019,6,0.113,26.275,GFDL-ESM4,Lüleburgaz,ssp585
2019,7,1.05,26.846,GFDL-ESM4,Lüleburgaz,ssp585
2019,8,0.11,25.803,GFDL-ESM4,Lüleburgaz,ssp585
2019,9,13.173,21.48,GFDL-ESM4,Lüleburgaz,ssp585
2019,10,41.12,13.89,GFDL-ESM4,Lüleburgaz,ssp585
2019,11,24.325,11.504,GFDL-ESM4,Lüleburgaz,ssp585
2019,12,126.199,7.56,GFDL-ESM4,Lüleburgaz,ssp585
2020,1,65.756,6.253,GFDL-ESM4,Lüleburgaz,ssp585
2020,2,71.767,5.06,GFDL-ESM4,Lüleburgaz,ssp585
2020,3,65.657,6.203,GFDL-ESM4,Lüleburgaz,ssp585
2020,4,125.994,11.63,GFDL-ESM4,Lüleburgaz,ssp585
2020,5,60.479,16.949,GFDL-ESM4,Lüleburgaz,ssp585
2020,6,9.955,23.34,GFDL-ESM4,Lüleburgaz,ssp585
2020,7,68.595,24.899,GFDL-ESM4,Lüleburgaz,ssp585
2020,8,18.339,22.227,GFDL-ESM4,Lüleburgaz,ssp585
2020,9,7.63,21.647,GFDL-ESM4,Lüleburgaz,ssp585
2020,10,78.061,14.974,GFDL-ESM4,Lüleburgaz,ssp585
2020,11,83.11,7.577,GFDL-ESM4,Lüleburgaz,ssp585
2020,12,192.97,5.582,GFDL-ESM4,Lüleburgaz,ssp585
2021,1,96.655,3.442,GFDL-ESM4,Lüleburgaz,ssp585
2021,2,85.731,5.779,GFDL-ESM4,Lüleburgaz,ssp585
2021,3,46.389,9.702,GFDL-ESM4,Lüleburgaz,ssp585
2021,4,45.898,12.134,GFDL-ESM4,Lüleburgaz,ssp585
2021,5,38.486,17.623,GFDL-ESM4,Lüleburgaz,ssp585
2021,6,18.791,24.533,GFDL-ESM4,Lüleburgaz,ssp585
2021,7,17.908,26.456,GFDL-ESM4,Lüleburgaz,ssp585
2021,8,42.45,24.262,GFDL-ESM4,Lüleburgaz,ssp585
2021,9,29.747,20.352,GFDL-ESM4,Lüleburgaz,ssp585
2021,10,126.552,10.402,GFDL-ESM4,Lüleburgaz,ssp585
2021,11,24.654,12.682,GFDL-ESM4,Lüleburgaz,ssp585
2021,12,54.836,7.988,GFDL-ESM4,Lüleburgaz,ssp585
2022,1,72.182,2.426,GFDL-ESM4,Lüleburgaz,ssp585
2022,2,47.53,6.156,GFDL-ESM4,Lüleburgaz,ssp585
2022,3,60.715,9.387,GFDL-ESM4,Lüleburgaz,ssp585
2022,4,56.548,13.547,GFDL-ESM4,Lüleburgaz,ssp585
2022,5,97.546,17.988,GFDL-ESM4,Lüleburgaz,ssp585
2022,6,38.079,22.79,GFDL-ESM4,Lüleburgaz,ssp585
2022,7,13.953,25.219,GFDL-ESM4,Lüleburgaz,ssp585
2022,8,26.821,24.048,GFDL-ESM4,Lüleburgaz,ssp585
2022,9,8.896,20.916,GFDL-ESM4,Lüleburgaz,ssp585
2022,10,95.419,14.067,GFDL-ESM4,Lüleburgaz,ssp585
2022,11,115.34,12.869,GFDL-ESM4,Lüleburgaz,ssp585
2022,12,112.38,4.611,GFDL-ESM4,Lüleburgaz,ssp585
2023,1,17.006,2.357,GFDL-ESM4,Lüleburgaz,ssp585
2023,2,50.146,3.942,GFDL-ESM4,Lüleburgaz,ssp585
2023,3,31.353,9.785,GFDL-ESM4,Lüleburgaz,ssp585
2023,4,1.479,13.845,GFDL-ESM4,Lüleburgaz,ssp585
2023,5,145.95,18.572,GFDL-ESM4,Lüleburgaz,ssp585
2023,6,51.762,22.033,GFDL-ESM4,Lüleburgaz,ssp585
2023,7,22.452,24.642,GFDL-ESM4,Lüleburgaz,ssp585
2023,8,2.536,26.723,GFDL-ESM4,Lüleburgaz,ssp585
2023,9,24.175,21.036,GFDL-ESM4,Lüleburgaz,ssp585
2023,10,65.275,13.831,GFDL-ESM4,Lüleburgaz,ssp585
2023,11,22.165,9.166,GFDL-ESM4,Lüleburgaz,ssp585
2023,12,107.171,8.736,GFDL-ESM4,Lüleburgaz,ssp585
2024,1,119.448,3.466,GFDL-ESM4,Lüleburgaz,ssp585
2024,2,80.107,3.849,GFDL-ESM4,Lüleburgaz,ssp585
2024,3,46.738,9.993,GFDL-ESM4,Lüleburgaz,ssp585
2024,4,64.603,11.934,GFDL-ESM4,Lüleburgaz,ssp585
2024,5,106.781,16.527,GFDL-ESM4,Lüleburgaz,ssp585
2024,6,46.689,22.113,GFDL-ESM4,Lüleburgaz,ssp585
2024,7,0.53,25.683,GFDL-ESM4,Lüleburgaz,ssp585
2024,8,1.004,26.615,GFDL-ESM4,Lüleburgaz,ssp585
2024,9,99.812,20.001,GFDL-ESM4,Lüleburgaz,ssp585
2024,10,125.724,11.751,GFDL-ESM4,Lüleburgaz,ssp585
2024,11,84.689,12.64,GFDL-ESM4,Lüleburgaz,ssp585
2024,12,45.477,7.493,GFDL-ESM4,Lüleburgaz,ssp585
2025,1,103.301,4.476,GFDL-ESM4,Lüleburgaz,ssp585
2025,2,17.295,5.529,GFDL-ESM4,Lüleburgaz,ssp585
2025,3,62.118,7.123,GFDL-ESM4,Lüleburgaz,ssp585
2025,4,43.693,12.458,GFDL-ESM4,Lüleburgaz,ssp585
2025,5,26.762,17.522,GFDL-ESM4,Lüleburgaz,ssp585
2025,6,60.904,23.648,GFDL-ESM4,Lüleburgaz,ssp585
2025,7,5.943,26.72,GFDL-ESM4,Lüleburgaz,ssp585
2025,8,18.589,24.898,GFDL-ESM4,Lüleburgaz,ssp585
2025,9,3.913,21.477,GFDL-ESM4,Lüleburgaz,ssp585
2025,10,26.127,16.382,GFDL-ESM4,Lüleburgaz,ssp585
2025,11,47.056,12.686,GFDL-ESM4,Lüleburgaz,ssp585
2025,12,55.122,8.936,GFDL-ESM4,Lüleburgaz,ssp585
2026,1,21.972,4.673,GFDL-ESM4,Lüleburgaz,ssp585
2026,2,86.241,6.388,GFDL-ESM4,Lüleburgaz,ssp585
2026,3,116.509,6.05,GFDL-ESM4,Lüleburgaz,ssp585
2026,4,94.858,12.138,GFDL-ESM4,Lüleburgaz,ssp585
2026,5,20.75,20.32,GFDL-ESM4,Lüleburgaz,ssp585
2026,6,43.416,21.573,GFDL-ESM4,Lüleburgaz,ssp585
2026,7,37.324,23.947,GFDL-ESM4,Lüleburgaz,ssp585
2026,8,59.819,21.507,GFDL-ESM4,Lüleburgaz,ssp585
2026,9,0.607,21.434,GFDL-ESM4,Lüleburgaz,ssp585
2026,10,28.451,15.314,GFDL-ESM4,Lüleburgaz,ssp585
2026,11,131.971,9.228,GFDL-ESM4,Lüleburgaz,ssp585
2026,12,248.766,4.567,GFDL-ESM4,Lüleburgaz,ssp585
2027,1,29.671,2.669,GFDL-ESM4,Lüleburgaz,ssp585
2027,2,32.306,5.13,GFDL-ESM4,Lüleburgaz,ssp585
2027,3,33.797,7.071,GFDL-ESM4,Lüleburgaz,ssp585
2027,4,10.631,12.347,GFDL-ESM4,Lüleburgaz,ssp585
2027,5,30.691,18.37,GFDL-ESM4,Lüleburgaz,ssp585
2027,6,18.309,24.498,GFDL-ESM4,Lüleburgaz,ssp585
2027,7,9.241,25.581,GFDL-ESM4,Lüleburgaz,ssp585
2027,8,31.056,25.192,GFDL-ESM4,Lüleburgaz,ssp585
2027,9,75.839,20.821,GFDL-ESM4,Lüleburgaz,ssp585
2027,10,90.985,13.963,GFDL-ESM4,Lüleburgaz,ssp585
2027,11,156.288,10.605,GFDL-ESM4,Lüleburgaz,ssp585
2027,12,123.124,5.436,GFDL-ESM4,Lüleburgaz,ssp585
2028,1,17.453,4.882,GFDL-ESM4,Lüleburgaz,ssp585
2028,2,84.545,8.756,GFDL-ESM4,Lüleburgaz,ssp585
2028,3,101.478,3.315,GFDL-ESM4,Lüleburgaz,ssp585
2028,4,44.93,11.81,GFDL-ESM4,Lüleburgaz,ssp585
2028,5,53.508,18.264,GFDL-ESM4,Lüleburgaz,ssp585
2028,6,9.531,23.717,GFDL-ESM4,Lüleburgaz,ssp585
2028,7,1.535,25.585,GFDL-ESM4,Lüleburgaz,ssp585
2028,8,10.351,24.215,GFDL-ESM4,Lüleburgaz,ssp585
2028,9,6.157,21.965,GFDL-ESM4,Lüleburgaz,ssp585
2028,10,13.443,15.711,GFDL-ESM4,Lüleburgaz,ssp585
2028,11,162.017,8.941,GFDL-ESM4,Lüleburgaz,ssp585
2028,12,103.054,8.717,GFDL-ESM4,Lüleburgaz,ssp585
2029,1,134.846,5.107,GFDL-ESM4,Lüleburgaz,ssp585
2029,2,19.955,5.233,GFDL-ESM4,Lüleburgaz,ssp585
2029,3,69.941,6.18,GFDL-ESM4,Lüleburgaz,ssp585
2029,4,79.068,11.987,GFDL-ESM4,Lüleburgaz,ssp585
2029,5,22.729,18.456,GFDL-ESM4,Lüleburgaz,ssp585
2029,6,39.567,21.46,GFDL-ESM4,Lüleburgaz,ssp585
2029,7,82.757,23.978,GFDL-ESM4,Lüleburgaz,ssp585
2029,8,10.45,23.794,GFDL-ESM4,Lüleburgaz,ssp585
2029,9,67.041,20.895,GFDL-ESM4,Lüleburgaz,ssp585
2029,10,27.534,14.198,GFDL-ESM4,Lüleburgaz,ssp585
2029,11,51.835,12.603,GFDL-ESM4,Lüleburgaz,ssp585
2029,12,146.066,4.57,GFDL-ESM4,Lüleburgaz,ssp585
2030,1,19.301,2.553,GFDL-ESM4,Lüleburgaz,ssp585
2030,2,5.662,6.533,GFDL-ESM4,Lüleburgaz,ssp585
2030,3,143.998,8.94,GFDL-ESM4,Lüleburgaz,ssp585
2030,4,55.01,12.77,GFDL-ESM4,Lüleburgaz,ssp585
2030,5,24.926,20.494,GFDL-ESM4,Lüleburgaz,ssp585
2030,6,46.619,23.489,GFDL-ESM4,Lüleburgaz,ssp585
2030,7,75.581,21.839,GFDL-ESM4,Lüleburgaz,ssp585
2030,8,3.756,24.042,GFDL-ESM4,Lüleburgaz,ssp585
2030,9,77.632,20.785,GFDL-ESM4,Lüleburgaz,ssp585
2030,10,18.273,14.119,GFDL-ESM4,Lüleburgaz,ssp585
2030,11,156.922,9.415,GFDL-ESM4,Lüleburgaz,ssp585
2030,12,140.122,4.936,GFDL-ESM4,Lüleburgaz,ssp585
2031,1,136.784,4.526,GFDL-ESM4,Lüleburgaz,ssp585
2031,2,46.529,8.967,GFDL-ESM4,Lüleburgaz,ssp585
2031,3,41.199,9.684,GFDL-ESM4,Lüleburgaz,ssp585
2031,4,94.122,11.789,GFDL-ESM4,Lüleburgaz,ssp585
2031,5,98.233,17.441,GFDL-ESM4,Lüleburgaz,ssp585
2031,6,13.114,22.469,GFDL-ESM4,Lüleburgaz,ssp585
2031,7,69.301,22.83,GFDL-ESM4,Lüleburgaz,ssp585
2031,8,23.01,22.33,GFDL-ESM4,Lüleburgaz,ssp585
2031,9,3.008,21.29,GFDL-ESM4,Lüleburgaz,ssp585
2031,10,14.971,16.491,GFDL-ESM4,Lüleburgaz,ssp585
2031,11,116.568,10.355,GFDL-ESM4,Lüleburgaz,ssp585
2031,12,28.874,7.583,GFDL-ESM4,Lüleburgaz,ssp585
2032,1,42.392,3.711,GFDL-ESM4,Lüleburgaz,ssp585
2032,2,46.241,7.002,GFDL-ESM4,Lüleburgaz,ssp585
2032,3,161.864,7.396,GFDL-ESM4,Lüleburgaz,ssp585
2032,4,83.655,12.609,GFDL-ESM4,Lüleburgaz,ssp585
2032,5,26.986,16.595,GFDL-ESM4,Lüleburgaz,ssp585
2032,6,23.247,21.482,GFDL-ESM4,Lüleburgaz,ssp585
2032,7,18.356,26.17,GFDL-ESM4,Lüleburgaz,ssp585
2032,8,23.84,23.061,GFDL-ESM4,Lüleburgaz,ssp585
2032,9,31.581,20.294,GFDL-ESM4,Lüleburgaz,ssp585
2032,10,33.791,17.085,GFDL-ESM4,Lüleburgaz,ssp585
2032,11,84.943,11.592,GFDL-ESM4,Lüleburgaz,ssp585
2032,12,35.256,5.828,GFDL-ESM4,Lüleburgaz,ssp585
2033,1,132.519,2.574,GFDL-ESM4,Lüleburgaz,ssp585
2033,2,52.944,8.897,GFDL-ESM4,Lüleburgaz,ssp585
2033,3,13.446,8.251,GFDL-ESM4,Lüleburgaz,ssp585
2033,4,80.574,13.222,GFDL-ESM4,Lüleburgaz,ssp585
2033,5,45.566,18.443,GFDL-ESM4,Lüleburgaz,ssp585
2033,6,40.2,22.24,GFDL-ESM4,Lüleburgaz,ssp585
2033,7,10.228,24.818,GFDL-ESM4,Lüleburgaz,ssp585
2033,8,4.38,23.593,GFDL-ESM4,Lüleburgaz,ssp585
2033,9,0.531,21.638,GFDL-ESM4,Lüleburgaz,ssp585
2033,10,130.95,14.038,GFDL-ESM4,Lüleburgaz,ssp585
2033,11,242.18,10.047,GFDL-ESM4,Lüleburgaz,ssp585
2033,12,113.044,9.21,GFDL-ESM4,Lüleburgaz,ssp585
2034,1,36.588,5.113,GFDL-ESM4,Lüleburgaz,ssp585
2034,2,24.355,2.971,GFDL-ESM4,Lüleburgaz,ssp585
2034,3,22.782,10.136,GFDL-ESM4,Lüleburgaz,ssp585
2034,4,12.918,13.271,GFDL-ESM4,Lüleburgaz,ssp585
2034,5,52.764,19.201,GFDL-ESM4,Lüleburgaz,ssp585
2034,6,85.231,21.85,GFDL-ESM4,Lüleburgaz,ssp585
2034,7,41.139,24.11,GFDL-ESM4,Lüleburgaz,ssp585
2034,8,19.788,24.244,GFDL-ESM4,Lüleburgaz,ssp585
2034,9,9.151,20.769,GFDL-ESM4,Lüleburgaz,ssp585
2034,10,18.423,14.618,GFDL-ESM4,Lüleburgaz,ssp585
2034,11,43.394,8.372,GFDL-ESM4,Lüleburgaz,ssp585
2034,12,122.292,8.013,GFDL-ESM4,Lüleburgaz,ssp585
2035,1,82.472,2.691,GFDL-ESM4,Lüleburgaz,ssp585
2035,2,23.318,5.538,GFDL-ESM4,Lüleburgaz,ssp585
2035,3,24.099,10.165,GFDL-ESM4,Lüleburgaz,ssp585
2035,4,23.793,13.465,GFDL-ESM4,Lüleburgaz,ssp585
2035,5,29.155,19.209,GFDL-ESM4,Lüleburgaz,ssp585
2035,6,31.593,23.424,GFDL-ESM4,Lüleburgaz,ssp585
2035,7,18.789,25.732,GFDL-ESM4,Lüleburgaz,ssp585
2035,8,9.001,24.548,GFDL-ESM4,Lüleburgaz,ssp585
2035,9,29.352,21.657,GFDL-ESM4,Lüleburgaz,ssp585
2035,10,28.692,19.462,GFDL-ESM4,Lüleburgaz,ssp585
2035,11,20.611,9.709,GFDL-ESM4,Lüleburgaz,ssp585
2035,12,115.674,7.081,GFDL-ESM4,Lüleburgaz,ssp585
2036,1,1.01,2.54,GFDL-ESM4,Lüleburgaz,ssp585
2036,2,48.386,5.005,GFDL-ESM4,Lüleburgaz,ssp585
