name,indeks,k,D,n,z_mk,p_mk,z_hr,p_hr,var_infl,sig_hr_bh,z_tfpw,p_tfpw
Uzunköprü,SPEI,3,5,59,2.555,0.0106151487667751,2.555,0.0106151487667751,1.0,False,2.555119041545521,0.010615148766775162
Uzunköprü,SPEI,3,6,59,3.012,0.0025973092970601,2.125,0.0335506820266133,2.008,False,1.7279677784662975,0.08399400134845436
Uzunköprü,SPEI,3,7,59,2.477,0.0132360456459463,1.559,0.118925038351159,2.524,False,1.6280408479063921,0.10351622469429089
Uzunköprü,SPEI,3,8,59,2.093,0.0363720047443594,1.656,0.0976662153084626,1.596,False,1.37192585473129,0.17008652075205433
Uzunköprü,SPEI,3,9,59,1.987,0.046936933820453,1.529,0.1263647136952794,1.689,False,1.5235001252310245,0.1276336293937923
Uzunköprü,SPEI,3,10,59,1.603,0.1089542816695638,1.41,0.1584861786062585,1.292,False,1.6029111046230882,0.10895428166956389
Uzunköprü,SPEI,6,1,59,3.461,0.000538780305989,2.508,0.0121330505446566,1.904,False,3.460696277928247,0.0005387803059890839
Uzunköprü,SPEI,6,2,59,3.669,0.0002431791782984,2.641,0.0082591663840079,1.93,False,3.6693382146935396,0.00024317917829841385
Uzunköprü,SPEI,6,3,59,3.563,0.0003661139661164,2.556,0.0105827566251908,1.943,False,3.563377227688823,0.00036611396611641034
Uzunköprü,SPEI,6,4,59,3.431,0.0006014377649155,2.663,0.0077440510304469,1.66,False,3.4309651939273347,0.0006014377649155023
Uzunköprü,SPEI,6,5,59,3.868,0.0001099285828889,2.611,0.0090205435129406,2.194,False,3.867562669469999,0.0001099285828889407
Uzunköprü,SPEI,6,6,59,3.636,0.0002766999252308,2.425,0.0153156998178063,2.249,False,3.6361903250558836,0.00027669992523082776
Uzunköprü,SPEI,6,7,59,2.743,0.0060807912133233,2.038,0.041539229746653,1.812,False,1.5985386989263313,0.10992314002539705
Uzunköprü,SPEI,6,8,59,2.993,0.0027653049096498,2.291,0.0219412083334848,1.706,False,2.9926899861954164,0.0027653049096498794
Uzunköprü,SPEI,6,9,59,2.665,0.0076931585163162,2.109,0.0349793163075802,1.598,False,1.3998999553232214,0.16154327943745694
Uzunköprü,SPEI,6,10,59,2.337,0.0194427461933781,1.488,0.1368392640392086,2.468,False,1.3765495709335238,0.16865155131941112
Uzunköprü,SPEI,6,11,59,2.321,0.0202672500462941,1.951,0.0510027506857007,1.415,False,2.3213631974903257,0.02026725004629415
Uzunköprü,SPEI,6,12,59,2.179,0.0293054889065014,1.401,0.1611144914919888,2.419,False,1.3245349955730872,0.1853254285342616
Uzunköprü,SPEI,9,1,59,3.724,0.0001957207664526,2.41,0.0159382088715767,2.388,False,3.7244767264352854,0.00019572076645268943
Uzunköprü,SPEI,9,2,59,3.863,0.0001120836944497,2.355,0.0185341155926632,2.691,False,3.8628241460968997,0.00011208369444970501
Uzunköprü,SPEI,9,3,59,3.331,0.0008646346720007,2.431,0.0150441170703163,1.877,False,3.3312289183147707,0.0008646346720007081
Uzunköprü,SPEI,9,4,59,3.368,0.0007568538175906,2.306,0.0211020047792831,2.133,False,4.024791555899578,5.702580379196576e-05
Uzunköprü,SPEI,9,5,59,2.98,0.002882842418004,2.171,0.0299264411668156,1.884,False,3.5686485128976266,0.00035882743347182
Uzunköprü,SPEI,9,6,59,3.011,0.0026031925905252,1.995,0.046005483298936,2.277,False,2.077724815274802,0.03773471209789814
Uzunköprü,SPEI,9,7,59,3.13,0.0017475338983616,2.074,0.0380983322725019,2.278,False,2.07878083789798,0.03763749891940571
Uzunköprü,SPEI,9,8,59,2.98,0.0028796796276928,2.137,0.0326225039064336,1.946,False,2.020607482883977,0.043320413714870165
Uzunköprü,SPEI,9,9,59,2.951,0.0031659213424146,2.115,0.0344001126213127,1.946,False,2.020607482883977,0.043320413714870165
Uzunköprü,SPEI,9,10,59,2.779,0.0054555138713714,1.82,0.0687552169028269,2.331,False,1.9112813828790718,0.055968430221665866
Uzunköprü,SPEI,9,11,59,3.055,0.0022515377683738,2.012,0.0442599275697013,2.306,False,1.9038985483536737,0.05692339821772796
Uzunköprü,SPEI,9,12,59,3.161,0.001574450697086,1.951,0.0510409335905008,2.624,False,2.048274671472924,0.040533093348316784
Uzunköprü,SPEI,12,1,59,3.525,0.0004227214640981,2.41,0.0159518827966074,2.14,False,4.078455443311573,4.5335888581465866e-05
Uzunköprü,SPEI,12,2,59,3.336,0.0008504603020758,2.382,0.0172193411026306,1.961,False,3.8637998936635958,0.00011163668554781125
Uzunköprü,SPEI,12,3,59,3.326,0.0008795167761714,2.459,0.013948087304789,1.831,False,3.6759762877216153,0.00023694153192654888
Uzunköprü,SPEI,12,4,59,3.056,0.0022429587500045,2.218,0.0265461743870807,1.898,False,3.649144344015618,0.00026311523911015655
Uzunköprü,SPEI,12,5,59,3.126,0.0017732649265103,2.249,0.024511060563215,1.932,False,3.689392259574614,0.00022479039996992078
Uzunköprü,SPEI,12,6,59,3.124,0.0017814414331345,2.295,0.021734257787378,1.853,False,1.995166213343353,0.046024754677374435
Uzunköprü,SPEI,12,7,59,3.144,0.0016643826153444,2.11,0.0348396628134857,2.22,False,1.9130308707566128,0.055744100522242546
Uzunköprü,SPEI,12,8,59,3.308,0.0009403341675437,2.069,0.0385366404230482,2.556,False,1.7816312371293472,0.07480938700177875
Uzunköprü,SPEI,12,9,59,3.086,0.0020265276883049,1.929,0.0536815979791385,2.559,False,1.9058053670760153,0.0566754623543857
Uzunköprü,SPEI,12,10,59,3.131,0.0017418484554909,1.961,0.0498521782621184,2.549,False,1.9908227068712279,0.04650038207441809
Uzunköprü,SPEI,12,11,59,3.086,0.0020305290906557,1.922,0.0546540627804175,2.579,False,1.834957583913338,0.06651197443745938
Uzunköprü,SPEI,12,12,59,3.101,0.0019283956983051,1.924,0.0543007058387865,2.597,False,1.834957583913338,0.06651197443745938
Uzunköprü,SPI,1,1,59,2.858,0.0042618305389992,2.858,0.0042618305389992,1.0,False,2.8581022367871647,0.004261830538999201
Uzunköprü,SPI,1,2,59,2.638,0.0083417449911646,2.638,0.0083417449911646,1.0,False,2.637915154233691,0.00834174499116469
Uzunköprü,SPI,1,3,59,1.989,0.0466905514771827,1.989,0.0466905514771827,1.0,False,1.9890965100897577,0.04669055147718271
Uzunköprü,SPI,1,4,59,1.003,0.3158349185198652,0.77,0.4414238356443156,1.698,False,1.0030537699200335,0.3158349185198652
Uzunköprü,SPI,1,5,59,1.213,0.2249616970736947,1.07,0.2843992630733596,1.285,False,1.2134398532335793,0.22496169707369473
Uzunköprü,SPI,3,1,59,2.577,0.0099789474566815,2.201,0.0277006492512839,1.37,False,2.5765579578537467,0.009978947456681597
Uzunköprü,SPI,3,2,59,2.168,0.0301855570716467,1.815,0.0694828589027147,1.426,False,2.1676469707387716,0.030185557071646718
Uzunköprü,SPI,3,3,59,2.065,0.0389259826943459,1.741,0.08172723273469,1.407,False,2.0649684807123547,0.038925982694345995
Uzunköprü,SPI,3,4,59,2.167,0.0302619290913901,1.844,0.0651238720896458,1.38,False,2.1666450556716748,0.03026192909139014
Uzunköprü,SPI,3,5,59,1.619,0.1055087945754258,1.619,0.1055087945754258,1.0,False,1.6187140865877603,0.10550879457542583
Uzunköprü,SPI,3,6,59,2.12,0.0339675560366012,2.12,0.0339675560366012,1.0,False,1.1027317516138346,0.27014367379365223
Uzunköprü,SPI,3,7,59,2.231,0.0256868027847043,1.552,0.1207002076569616,2.067,False,1.3537225419853116,0.17582491361484331
Uzunköprü,SPI,3,8,59,1.8,0.0719319808019187,1.8,0.0719319808019187,1.0,False,1.7995483632641118,0.07193198080191876
Uzunköprü,SPI,3,9,59,1.297,0.1947705198560658,1.297,0.1947705198560658,1.0,False,1.2965951565319036,0.19477051985606586
Uzunköprü,SPI,3,10,59,0.622,0.533719533776108,0.622,0.533719533776108,1.0,False,0.6223381604033345,0.533719533776108
Uzunköprü,SPI,6,1,59,2.159,0.0308202634767493,1.516,0.1295244491058924,2.029,False,2.227051327597767,0.025943843601162975
Uzunköprü,SPI,6,2,59,2.092,0.0364736494093094,1.67,0.094825598224425,1.568,False,2.2807152150097614,0.02256530423951153
Uzunköprü,SPI,6,3,59,1.89,0.0587124730069932,1.543,0.1227151793839438,1.5,False,2.025811749802788,0.04278407939815776
Uzunköprü,SPI,6,4,59,2.239,0.0251729745622191,1.833,0.0668735691470767,1.492,False,2.2387379064622377,0.02517297456221912
Uzunköprü,SPI,6,5,59,2.844,0.0044588307397746,2.55,0.0107613337384333,1.243,False,2.8437336258248633,0.0044588307397746
Uzunköprü,SPI,6,6,59,2.411,0.0158897131244071,2.411,0.0158897131244071,1.0,False,2.41143891976635,0.015889713124407123
Uzunköprü,SPI,6,7,59,2.294,0.0217978282430262,1.67,0.0950146229143249,1.888,False,1.4492632980685076,0.14726406650101453
Uzunköprü,SPI,6,8,59,2.072,0.0382230948961137,1.406,0.1597651229505916,2.173,False,1.2323536225202996,0.2178170171929521
Uzunköprü,SPI,6,9,59,2.246,0.024674508029592,2.013,0.0441292047730372,1.246,False,1.2409065694811883,0.21464026560740446
Uzunköprü,SPI,6,10,59,1.946,0.0515955930151705,1.946,0.0515955930151705,1.0,False,1.9464926247491297,0.05159559301517058
Uzunköprü,SPI,6,11,59,1.577,0.1147256350724754,1.357,0.1748905203346022,1.352,False,1.577303814724247,0.11472563507247546
Uzunköprü,SPI,6,12,59,1.091,0.2751062998392282,0.767,0.4433229734053634,2.027,False,0.8696415943701632,0.38449629942763197
Uzunköprü,SPI,9,1,59,2.778,0.0054638674311144,2.062,0.0392501764938277,1.816,False,3.018593666924684,0.0025395088503559204
Uzunköprü,SPI,9,2,59,2.901,0.0037187132995772,2.346,0.0189977212324103,1.53,False,2.9010863994984026,0.003718713299577292
Uzunköprü,SPI,9,3,59,2.656,0.0079057672211626,2.127,0.0334159855861118,1.559,False,2.6560679948940953,0.007905767221162652
Uzunköprü,SPI,9,4,59,2.396,0.0165690344207753,1.698,0.0894148011055759,1.99,False,2.4953707646577388,0.012582558027105284
Uzunköprü,SPI,9,5,59,2.4,0.0163878055081865,1.757,0.0789727609249011,1.867,False,1.4108536058648289,0.1582877843724657
Uzunköprü,SPI,9,6,59,2.312,0.0207538249829046,1.71,0.0872623915219859,1.829,False,1.4926422206975725,0.13553086529211167
Uzunköprü,SPI,9,7,59,2.516,0.0118861903640279,1.847,0.0646982862864162,1.854,False,1.4998146017546583,0.13366243388578192
Uzunköprü,SPI,9,8,59,2.337,0.0194312285500468,1.694,0.0902363916759561,1.903,False,1.5327277805450155,0.12534294131125168
Uzunköprü,SPI,9,9,59,2.232,0.0256011199465682,1.597,0.1102744976454277,1.954,False,1.3309419123219235,0.1832081249182722
Uzunköprü,SPI,9,10,59,2.16,0.030801025228067,1.592,0.1113256545890366,1.84,False,1.3815317716722044,0.1671155158872566
Uzunköprü,SPI,9,11,59,2.182,0.0290935789886956,1.578,0.1145761634377244,1.913,False,1.4940590925456163,0.1351601748023159
Uzunköprü,SPI,9,12,59,2.075,0.038005724333443,1.466,0.1426608210256621,2.003,False,1.1757588443959746,0.23969125664715474
Uzunköprü,SPI,12,1,59,2.345,0.0190270933732732,1.658,0.0972627937994241,2.0,False,2.7368582580117136,0.006202901301907815
Uzunköprü,SPI,12,2,59,1.969,0.0489136331270614,1.373,0.1696650611072532,2.056,False,2.2404672994507657,0.025060601416654782
Uzunköprü,SPI,12,3,59,1.917,0.0551828877506985,1.383,0.1665711868152146,1.921,False,1.4788471866793043,0.13918116119178237
Uzunköprü,SPI,12,4,59,1.701,0.0889210211721573,1.214,0.2248339839126956,1.964,False,1.5471679639194016,0.12182274882938882
Uzunköprü,SPI,12,5,59,1.788,0.0737796965193464,1.276,0.2018957617195274,1.963,False,1.50627365650303,0.1319969378601189
Uzunköprü,SPI,12,6,59,1.856,0.0634621924057776,1.308,0.1907283796609307,2.012,False,1.4946355871780677,0.13500957323726115
Uzunköprü,SPI,12,7,59,1.792,0.0730830961807351,1.352,0.1763842903198798,1.757,False,1.458535300788934,0.1446930523042924
Uzunköprü,SPI,12,8,59,1.991,0.0464909876821391,1.397,0.162325858240383,2.03,False,1.2681053858099443,0.2047603184483533
Uzunköprü,SPI,12,9,59,2.135,0.03275854283699,1.48,0.1387718348444395,2.08,False,1.2886897881212276,0.19750595407789984
Uzunköprü,SPI,12,10,59,2.164,0.0304507388821966,1.46,0.1441718786309045,2.196,False,1.5140344505249395,0.13001710212397777
Uzunköprü,SPI,12,11,59,2.085,0.0370811989798154,1.336,0.1817101491964554,2.437,False,1.3309419123219235,0.1832081249182722
Uzunköprü,SPI,12,12,59,2.192,0.02839884676081,1.522,0.1280076833669901,2.074,False,1.4240404415698107,0.15443476550105917
Çorlu,SPEI,1,1,59,2.066,0.0387833717636685,2.066,0.0387833717636685,1.0,False,2.0664779560451367,0.03878337176366853
Çorlu,SPEI,1,2,59,2.492,0.0126852204436771,2.124,0.0336822669114655,1.377,False,2.492486355180836,0.012685220443677148
Çorlu,SPEI,1,3,59,2.484,0.013003851133017,2.294,0.021797649830251,1.172,False,2.4836638067807915,0.013003851133017053
Çorlu,SPEI,1,4,59,2.252,0.0243463664938985,2.071,0.038367254744029,1.182,False,1.8658989649411408,0.0620555024536229
Çorlu,SPEI,1,5,59,2.752,0.0059274732362923,1.933,0.0532356716928026,2.027,False,1.6408331969248362,0.10083204514585486
Çorlu,SPEI,3,1,59,1.556,0.1196134913678719,2.038,0.0415519857884516,0.583,False,1.5563979542365272,0.11961349136787192
Çorlu,SPEI,3,2,59,1.727,0.0841604433952269,1.727,0.0841604433952269,1.0,False,1.7270402036251886,0.08416044339522699
Çorlu,SPEI,3,3,59,1.685,0.0919580248531346,1.685,0.0919580248531346,1.0,False,1.6851583475363663,0.09195802485313465
Çorlu,SPEI,3,4,59,2.077,0.0378459854032,2.077,0.0378459854032,1.0,False,2.0765188951573563,0.037845985403200055
Çorlu,SPEI,3,5,59,3.351,0.0008047489203928,3.351,0.0008047489203928,1.0,False,3.3511562134689545,0.0008047489203928393
Çorlu,SPEI,3,6,59,2.534,0.0112629279406886,2.534,0.0112629279406886,1.0,False,2.534433571324665,0.011262927940688616
Çorlu,SPEI,3,7,59,2.349,0.0188410759705754,2.118,0.0341336015302544,1.229,False,2.3486605224245696,0.018841075970575494
Çorlu,SPEI,3,8,59,1.595,0.1106916902993275,1.595,0.1106916902993275,1.0,False,1.5950918832155074,0.11069169029932757
Çorlu,SPEI,3,9,59,1.101,0.2709861613045861,0.918,0.3584211015041849,1.437,False,1.10079437305441,0.2709861613045861
Çorlu,SPEI,6,1,59,2.466,0.0136509883772115,2.466,0.0136509883772115,1.0,False,2.4663185194309056,0.01365098837721157
Çorlu,SPEI,6,2,59,3.104,0.0019088700855365,2.66,0.0078061044150785,1.361,False,3.104056291936771,0.0019088700855365293
Çorlu,SPEI,6,3,59,2.398,0.0164983018697724,1.98,0.0477229474208769,1.467,False,2.3977015447909173,0.016498301869772414
Çorlu,SPEI,6,4,59,2.36,0.0182900217572736,1.892,0.0584464356545815,1.555,False,2.359693859727014,0.018290021757273678
Çorlu,SPEI,6,5,59,2.308,0.0210150483066355,2.041,0.0412893354656391,1.279,False,2.307714010440363,0.021015048306635586
Çorlu,SPEI,6,6,59,2.623,0.0087048519560026,2.337,0.019454931375082,1.26,False,2.6234331748146458,0.00870485195600268
Çorlu,SPEI,6,7,59,2.335,0.0195249250739848,2.113,0.0346094701439743,1.222,False,2.335354197142063,0.019524925073984845
Çorlu,SPEI,6,8,59,2.987,0.0028194535535934,2.705,0.0068216148336004,1.219,False,2.9867660906220803,0.002819453553593476
Çorlu,SPEI,6,9,59,2.297,0.0215972558359112,1.972,0.0485696482361257,1.357,False,2.2973772953592295,0.02159725583591121
Çorlu,SPEI,6,10,59,2.532,0.0113285900596074,2.532,0.0113285900596074,1.0,False,2.532396215443992,0.011328590059607402
Çorlu,SPEI,6,11,59,2.515,0.0119096503794824,2.515,0.0119096503794824,1.0,False,2.5148101306145194,0.01190965037948244
Çorlu,SPEI,6,12,59,2.414,0.0157774772911778,2.018,0.0435795458695313,1.431,False,2.414022747926338,0.015777477291177844
Çorlu,SPEI,9,1,59,2.064,0.0390020532730739,2.064,0.0390020532730739,1.0,False,2.0641652267037505,0.03900205327307393
Çorlu,SPEI,9,2,59,2.21,0.0271051429330895,1.986,0.0470336783282845,1.238,False,2.210000278951477,0.02710514293308952
Çorlu,SPEI,9,3,59,1.732,0.0833251609841574,1.914,0.0555761990336647,0.818,False,1.7317102710287102,0.08332516098415743
Çorlu,SPEI,9,4,59,2.534,0.0112612427627663,2.274,0.0229605266037555,1.242,False,2.5344859974845706,0.0112612427627663
Çorlu,SPEI,9,5,59,3.063,0.002190395519342,2.754,0.005895092321559,1.237,False,3.063123622504155,0.002190395519342081
Çorlu,SPEI,9,6,59,2.995,0.0027456028169694,2.699,0.006947386530407,1.231,False,2.994871722990509,0.00274560281696945
Çorlu,SPEI,9,7,59,3.19,0.0014231063416974,2.856,0.0042845060098717,1.247,False,1.865627931975607,0.062093438907353304
Çorlu,SPEI,9,8,59,2.582,0.0098087581585604,2.312,0.0207745114576842,1.248,False,2.5824992282088073,0.009808758158560416
Çorlu,SPEI,9,9,59,2.522,0.0116659892994672,2.261,0.0237834330279,1.245,False,1.4436142435237793,0.14884751606369662
Çorlu,SPEI,9,10,59,2.412,0.0158686242995849,2.412,0.0158686242995849,1.0,False,1.3106839885095272,0.18996455036089732
Çorlu,SPEI,9,11,59,2.324,0.0201151521956963,2.324,0.0201151521956963,1.0,False,1.3264863328936842,0.18467865919108695
Çorlu,SPEI,9,12,59,2.89,0.003855433955977,2.279,0.0226588795563507,1.608,False,1.529708125867041,0.12608899137452578
Çorlu,SPEI,12,1,59,2.92,0.0034958966568698,2.644,0.0081880593781153,1.22,False,2.920393496411585,0.00349589665686989
Çorlu,SPEI,12,2,59,2.698,0.0069691786820185,2.698,0.0069691786820185,1.0,False,2.6983134460426617,0.0069691786820185175
Çorlu,SPEI,12,3,59,2.855,0.0043021693810221,2.855,0.0043021693810221,1.0,False,2.8551117088757585,0.004302169381022125
Çorlu,SPEI,12,4,59,2.895,0.0037934799281642,2.361,0.0182350289204993,1.504,False,2.8948431820494047,0.003793479928164256
Çorlu,SPEI,12,5,59,2.793,0.005220771110737,2.232,0.0255978696369167,1.566,False,2.8039381172767066,0.00504825933241837
Çorlu,SPEI,12,6,59,2.793,0.005220771110737,2.179,0.0293386623232869,1.643,False,2.790522145423708,0.005262310016471705
Çorlu,SPEI,12,7,59,2.693,0.0070841731334572,2.101,0.0356490703353569,1.643,False,2.7704605196555643,0.00559770859077946
Çorlu,SPEI,12,8,59,2.355,0.0185423948540786,1.747,0.0806889323604336,1.817,False,1.3743434775471695,0.1693350746499407
Çorlu,SPEI,12,9,59,2.301,0.0213850973866986,1.766,0.0773847950559303,1.698,False,1.3605309802853889,0.1736619560682413
Çorlu,SPEI,12,10,59,2.077,0.0378259443584172,1.598,0.1100890695957039,1.689,False,1.4213928500287285,0.15520258392087194
Çorlu,SPEI,12,11,59,2.475,0.0133229702238943,1.914,0.0555978490805608,1.672,False,1.4295302021235474,0.15285190063711096
Çorlu,SPEI,12,12,59,2.505,0.0122507892283914,1.939,0.0525386163400185,1.669,False,1.5422025333254035,0.12302438467388654
Çorlu,SPI,1,1,59,1.726,0.0842577767417702,1.726,0.0842577767417702,1.0,False,1.7264984566064165,0.08425777674177026
Çorlu,SPI,1,2,59,1.184,0.2362686355863523,1.184,0.2362686355863523,1.0,False,1.1843649320609908,0.23626863558635236
Çorlu,SPI,1,3,59,0.455,0.6487535470132826,0.587,0.5572144805927532,0.602,False,0.4554944673248395,0.6487535470132826
Çorlu,SPI,1,4,59,1.034,0.301211735763538,1.058,0.2901139412651194,0.955,False,1.0338383588675075,0.301211735763538
Çorlu,SPI,3,1,59,-0.19,0.8495755677860088,-0.19,0.8495755677860088,1.0,False,-0.18965999924136,0.8495755677860088
Çorlu,SPI,3,2,59,0.007,0.9947771043955,0.007,0.9947771043955,1.0,False,0.006545975647497223,0.9947771043955
Çorlu,SPI,3,3,59,0.125,0.9004077014506071,0.207,0.8363738096357625,0.367,False,0.125146335168369,0.9004077014506071
Çorlu,SPI,3,4,59,0.628,0.5302709445513722,0.634,0.5261039456729681,0.98,False,0.6275924673048237,0.5302709445513722
Çorlu,SPI,3,5,59,0.818,0.4134959642859086,0.818,0.4134959642859086,1.0,False,0.8177569851934169,0.4134959642859086
Çorlu,SPI,3,6,59,0.847,0.396879069569497,0.847,0.396879069569497,1.0,False,0.8472082254458985,0.39687906956949703
Çorlu,SPI,3,7,59,0.29,0.7721521937385427,0.29,0.7721521937385427,1.0,False,0.2895608863263168,0.7721521937385427
Çorlu,SPI,3,8,59,0.371,0.7108153874306549,0.337,0.7362646855804174,1.212,False,0.37076122057200295,0.7108153874306549
Çorlu,SPI,6,1,59,0.779,0.4361736217094316,0.779,0.4361736217094316,1.0,False,0.7786708669351265,0.43617362170943164
Çorlu,SPI,6,2,59,0.912,0.3616567070869074,1.062,0.2880654540058798,0.737,False,0.9122128000027198,0.36165670708690745
Çorlu,SPI,6,3,59,0.138,0.8899878092802536,0.145,0.8845006037092322,0.907,False,0.1383196336071447,0.8899878092802536
Çorlu,SPI,6,4,59,-0.087,0.930356694004482,-0.082,0.9345894745740724,1.134,False,-0.08739606887877831,0.9303566940044821
Çorlu,SPI,6,5,59,0.457,0.6473911099292247,0.422,0.6733297343333324,1.177,False,0.45738950019292807,0.6473911099292247
Çorlu,SPI,6,6,59,0.786,0.4316193904705789,0.836,0.403230761498194,0.885,False,0.7864235511523339,0.43161939047057896
Çorlu,SPI,6,7,59,1.275,0.2022424635393294,1.335,0.1817469635885107,0.912,False,1.275188689837808,0.2022424635393294
Çorlu,SPI,6,8,59,2.402,0.0163090424710752,2.402,0.0163090424710752,1.0,False,2.401925209699698,0.01630904247107523
Çorlu,SPI,6,9,59,1.995,0.0460698505845555,1.995,0.0460698505845555,1.0,False,1.9947527724701823,0.046069850584555594
Çorlu,SPI,6,10,59,2.059,0.0394846947028488,2.059,0.0394846947028488,1.0,False,2.059099636098253,0.03948469470284888
Çorlu,SPI,6,11,59,2.075,0.0379718928351775,2.075,0.0379718928351775,1.0,False,2.0751580098777156,0.037971892835177545
Çorlu,SPI,6,12,59,2.136,0.0326698621092687,2.136,0.0326698621092687,1.0,False,2.1361172003295392,0.0326698621092687
Çorlu,SPI,9,1,59,0.21,0.8339201919778203,0.481,0.6307421479903381,0.19,False,0.2096764694110594,0.8339201919778203
Çorlu,SPI,9,2,59,0.46,0.6452171322206244,1.32,0.1868376642087748,0.122,False,0.46041672478155776,0.6452171322206244
Çorlu,SPI,9,3,59,0.225,0.8221926232578485,0.312,0.7550808163766034,0.519,False,0.22472576036250438,0.8221926232578485
Çorlu,SPI,9,4,59,0.589,0.5555504382679293,0.941,0.346602777143838,0.392,False,0.5894634283027335,0.5555504382679293
Çorlu,SPI,9,5,59,1.207,0.2275392676218266,1.328,0.1840506476685295,0.825,False,1.2067218858087285,0.22753926762182664
Çorlu,SPI,9,6,59,1.94,0.0523262024545587,1.726,0.0844178382968323,1.264,False,1.9404403038487859,0.05232620245455877
Çorlu,SPI,9,7,59,1.637,0.101711739350315,1.463,0.1434521702772728,1.251,False,1.636611174019722,0.10171173935031508
Çorlu,SPI,9,8,59,1.494,0.1352298715297217,1.216,0.2237986203143389,1.508,False,1.493792465238575,0.13522987152972177
Çorlu,SPI,9,9,59,1.466,0.1426377763744892,1.201,0.2297693367430431,1.49,False,1.4660385814237722,0.14263777637448927
Çorlu,SPI,9,10,59,1.238,0.2158982951578161,1.238,0.2158982951578161,1.0,False,1.2375086765634236,0.2158982951578161
Çorlu,SPI,9,11,59,0.804,0.4214117623257141,0.804,0.4214117623257141,1.0,False,0.8039743957374315,0.4214117623257141
Çorlu,SPI,9,12,59,1.173,0.2409124878881525,0.864,0.3876554923959281,1.843,False,0.4438055993720104,0.6571831397620693
Çorlu,SPI,12,1,59,1.442,0.1491680868893592,1.992,0.0463845394706221,0.524,False,1.4424761790459375,0.14916808688935923
Çorlu,SPI,12,2,59,1.414,0.1572297084655263,1.414,0.1572297084655263,1.0,False,1.414450374046351,0.1572297084655263
Çorlu,SPI,12,3,59,1.112,0.2661629270911603,1.112,0.2661629270911603,1.0,False,1.11194237611652,0.2661629270911603
Çorlu,SPI,12,4,59,1.384,0.1664555474711253,1.384,0.1664555474711253,1.0,False,1.3836829794787955,0.16645554747112534
Çorlu,SPI,12,5,59,1.478,0.139435792946867,1.201,0.2298533299706691,1.515,False,0.8954926218475313,0.3705238081352129
Çorlu,SPI,12,6,59,1.213,0.2253090173373757,0.954,0.3400184444524827,1.615,False,0.7558772980040449,0.44972276631637675
Çorlu,SPI,12,7,59,0.942,0.3459369280249453,0.723,0.4697534968814074,1.7,False,0.4839159710937336,0.6284455052658935
Çorlu,SPI,12,8,59,0.915,0.3603076612205931,0.695,0.487243766518127,1.734,False,0.5111788427046481,0.6092258321483248
Çorlu,SPI,12,9,59,0.176,0.8605164321275205,0.12,0.904649684338246,2.152,False,-0.0411367592801303,0.9671868697266033
Çorlu,SPI,12,10,59,0.129,0.8976474265190788,0.102,0.9189613298984132,1.598,False,-0.055039067954299394,0.9561073392218282
Çorlu,SPI,12,11,59,0.361,0.7183448352653241,0.281,0.7787792095203807,1.649,False,0.062418778393235924,0.9502293411219924
Çorlu,SPI,12,12,59,0.418,0.6756698582856093,0.327,0.743816446463079,1.639,False,0.006935419821470658,0.9944663799630296
İpsala,SPEI,1,1,59,4.29,1.7875068669237493e-05,3.587,0.0003346945620912,1.43,False,4.289903604954461,1.7875068669237493e-05
İpsala,SPEI,1,2,59,3.833,0.0001266672730035,3.105,0.0019049371526631,1.524,False,3.8328498493828893,0.00012666727300358893
İpsala,SPEI,1,3,59,3.14,0.0016921801450016,2.549,0.0108124036774992,1.517,False,2.884433948394698,0.003921180067437469
İpsala,SPEI,1,4,59,3.448,0.0005647079128097,2.318,0.0204370845181351,2.212,False,2.424093269442495,0.01534666343953206
İpsala,SPEI,1,5,59,2.919,0.0035082959062038,2.019,0.0434825848013402,2.091,False,1.5449291022438276,0.12236341322175859
İpsala,SPEI,1,6,59,2.416,0.0156938765844416,1.905,0.0568275054239146,1.609,False,2.4159578815954177,0.015693876584441657
İpsala,SPEI,3,1,59,3.767,0.0001653900211839,2.632,0.0084803616562674,2.048,False,3.7028082314276123,0.00021322605921891835
İpsala,SPEI,3,2,59,3.283,0.0010265395503543,2.685,0.0072593856607654,1.496,False,3.2831502004114688,0.0010265395503543662
İpsala,SPEI,3,3,59,3.587,0.0003348906480653,2.81,0.004959820203642,1.63,False,3.586698895340048,0.00033489064806535573
İpsala,SPEI,3,4,59,3.962,7.430645397077384e-05,3.222,0.0012734762889232,1.512,False,3.9620580924587947,7.430645397077384e-05
İpsala,SPEI,3,5,59,4.088,4.3513536873929226e-05,3.145,0.0016632924444632,1.69,False,4.087985486620691,4.3513536873929226e-05
İpsala,SPEI,3,6,59,4.123,3.740714413469348e-05,2.599,0.0093360014911574,2.516,False,2.7151650816453987,0.006624274108492312
İpsala,SPEI,3,7,59,4.223,2.4117934911638272e-05,2.293,0.0218532710447842,3.392,False,2.8995959997778242,0.0037364390680718618
İpsala,SPEI,3,8,59,3.797,0.0001464854408841,2.421,0.0154584355073092,2.459,False,2.382082802967084,0.017215026068336137
İpsala,SPEI,3,9,59,2.94,0.0032778023440835,1.853,0.0638488366775977,2.517,False,1.7034542720495174,0.08848308860461152
İpsala,SPEI,3,10,59,2.931,0.0033785975057216,2.293,0.0218265275382536,1.633,False,1.7915492391143146,0.07320520049330614
