name,year,month,SPI12,SPEI12,SPEI12_ou,dekad
Çorlu,1974,5,-0.233,0.172,0.1240008689882701,1970
Çorlu,1974,6,-0.218,0.18,0.14483625508371312,1970
Çorlu,1974,7,-0.375,0.118,0.0765785017037216,1970
Çorlu,1974,8,-0.752,-0.229,-0.26513356540349375,1970
Çorlu,1974,9,-0.726,-0.375,-0.4189067140516973,1970
Çorlu,1974,10,-1.028,-0.565,-0.5456786830321918,1970
Çorlu,1974,11,-0.564,-0.359,-0.12468435037032156,1970
Çorlu,1974,12,-0.537,-0.322,-0.09003583114019097,1970
Çorlu,1975,1,-0.254,-0.024,0.017759127407895373,1970
Çorlu,1975,2,-0.353,-0.097,-0.07201054730350484,1970
Çorlu,1975,3,0.024,0.116,0.16902301765435415,1970
Çorlu,1975,4,0.176,0.104,0.18808567259050046,1970
Çorlu,1975,5,-0.182,-0.339,-0.2516406549182195,1970
Çorlu,1975,6,0.061,-0.064,0.029420597223304052,1970
Çorlu,1975,7,0.279,0.148,0.22002041595708918,1970
Çorlu,1975,8,0.4,0.224,0.2910986057635446,1970
Çorlu,1975,9,0.21,0.016,0.12103418042956486,1970
Çorlu,1975,10,0.809,0.587,0.6049959099993901,1970
Çorlu,1975,11,1.052,1.106,0.7896138908645942,1970
Çorlu,1975,12,1.254,1.35,0.8415396351253783,1970
Çorlu,1976,1,1.073,1.185,1.190796170541534,1970
Çorlu,1976,2,1.053,1.2,1.2073371576725014,1970
Çorlu,1976,3,0.589,0.844,0.8356356559174388,1970
Çorlu,1976,4,0.417,0.684,0.6862565793653479,1970
Çorlu,1976,5,0.314,0.622,0.6314145124995241,1970
Çorlu,1976,6,0.539,0.966,0.9678227375055759,1970
Çorlu,1976,7,0.466,0.616,0.6312608932654379,1970
Çorlu,1976,8,0.867,0.883,0.8858654351632875,1970
Çorlu,1976,9,1.106,1.622,1.6254780766974104,1970
Çorlu,1976,10,0.77,0.848,0.8502256397184733,1970
Çorlu,1976,11,0.439,0.91,0.7099820490369005,1970
Çorlu,1976,12,0.489,0.929,0.6793005053098122,1970
Çorlu,1977,1,0.773,1.251,1.322708866628077,1970
Çorlu,1977,2,1.019,1.33,1.41724108033451,1970
Çorlu,1977,3,1.065,1.34,1.4349162210288864,1970
Çorlu,1977,4,1.313,1.602,1.6770025341147894,1970
Çorlu,1977,5,1.167,1.396,1.4531497375730802,1970
Çorlu,1977,6,0.945,1.112,1.1600348422300426,1970
Çorlu,1977,7,0.947,0.699,0.7429355905739595,1970
Çorlu,1977,8,0.391,0.247,0.3144013029467342,1970
Çorlu,1977,9,0.234,0.143,0.21459944020963276,1970
Çorlu,1977,10,-0.064,0.014,0.01768856861935324,1970
Çorlu,1977,11,-0.079,-0.088,0.04617906248530743,1970
Çorlu,1977,12,-0.233,-0.206,-0.05774247081610367,1970
Çorlu,1978,1,0.113,0.234,0.19300863357919548,1970
Çorlu,1978,2,0.193,0.397,0.3376645540253917,1970
Çorlu,1978,3,0.327,0.47,0.4304908536474044,1970
Çorlu,1978,4,0.345,0.475,0.4517357412324621,1970
Çorlu,1978,5,0.515,0.668,0.65650943371811,1970
Çorlu,1978,6,0.238,0.373,0.3717990283711114,1970
Çorlu,1978,7,0.108,0.224,0.2258229195584896,1970
Çorlu,1978,8,0.114,0.292,0.26625911331481517,1970
Çorlu,1978,9,0.647,0.913,0.8954912125391532,1970
Çorlu,1978,10,1.155,0.877,0.8892556730626731,1970
Çorlu,1978,11,1.054,1.324,0.8911547774161253,1970
Çorlu,1978,12,0.86,1.081,0.7192671649287797,1970
Çorlu,1979,1,0.904,1.162,1.1720834087458996,1970
Çorlu,1979,2,0.52,0.816,0.801882404947411,1970
Çorlu,1979,3,0.202,0.372,0.35481360955209423,1970
Çorlu,1979,4,-0.049,0.086,0.04661877390638617,1970
Çorlu,1979,5,-0.112,0.003,-0.04687845110467491,1970
Çorlu,1979,6,-0.178,-0.103,-0.13759198626429692,1970
Çorlu,1979,7,0.21,0.305,0.2736857062857759,1970
Çorlu,1979,8,0.475,0.425,0.40804992586571204,1970
Çorlu,1979,9,-0.225,-0.232,-0.26766624171660663,1970
Çorlu,1979,10,-0.213,-0.073,-0.11225794682696062,1970
Çorlu,1979,11,0.163,0.154,0.19945397677098062,1970
Çorlu,1979,12,0.201,0.196,0.21057800412376762,1970
Çorlu,1980,1,0.24,0.345,0.2937482698519735,1980
Çorlu,1980,2,0.349,0.514,0.4659465312439077,1980
Çorlu,1980,3,0.763,1.049,1.004315777529534,1980
Çorlu,1980,4,0.768,1.048,1.022893611040618,1980
Çorlu,1980,5,0.777,1.069,1.047470730116452,1980
Çorlu,1980,6,1.356,1.683,1.6621414936575265,1980
Çorlu,1980,7,1.382,1.016,1.037386970596762,1980
Çorlu,1980,8,1.13,0.948,0.9428919403209629,1980
Çorlu,1980,9,1.133,1.536,1.5135428614661952,1980
Çorlu,1980,10,0.516,0.58,0.5877832491265959,1980
Çorlu,1980,11,0.65,0.923,0.7083938666984385,1980
Çorlu,1980,12,1.251,1.509,0.9426073914450964,1980
Çorlu,1981,1,1.102,1.379,1.4325421041631496,1980
Çorlu,1981,2,0.925,1.218,1.2609111568249096,1980
Çorlu,1981,3,0.811,1.014,1.0752185072251381,1980
Çorlu,1981,4,0.537,0.651,0.7128885182861767,1980
Çorlu,1981,5,0.652,0.862,0.8886567757945135,1980
Çorlu,1981,6,0.003,0.052,0.11003588953338181,1980
Çorlu,1981,7,0.043,0.148,0.17626242708595635,1980
Çorlu,1981,8,0.064,0.139,0.1660032851475906,1980
Çorlu,1981,9,0.182,0.177,0.2395888901990598,1980
Çorlu,1981,10,0.702,0.544,0.5759325863387583,1980
Çorlu,1981,11,0.971,1.13,0.7973992245747734,1980
Çorlu,1981,12,1.384,1.514,0.9278801448783086,1980
Çorlu,1982,1,1.023,1.174,1.1929584593028644,1980
Çorlu,1982,2,0.813,1.007,1.018405576550981,1980
Çorlu,1982,3,0.482,0.711,0.7109344496664487,1980
Çorlu,1982,4,0.988,1.285,1.3000468992534926,1980
Çorlu,1982,5,1.054,1.288,1.3178074125499872,1980
Çorlu,1982,6,1.207,1.472,1.485297680153788,1980
Çorlu,1982,7,0.991,0.812,0.8352596551518562,1980
Çorlu,1982,8,1.066,0.869,0.8822168519808538,1980
Çorlu,1982,9,0.864,1.082,1.128103727899477,1980
Çorlu,1982,10,0.441,0.493,0.5077483470792902,1980
Çorlu,1982,11,-0.148,0.019,0.1598857052238807,1980
Çorlu,1982,12,-0.928,-0.711,-0.4241906368221356,1980
Çorlu,1983,1,-1.098,-0.892,-0.852829658894652,1980
Çorlu,1983,2,-0.552,-0.406,-0.3645768398252653,1980
Çorlu,1983,3,-0.608,-0.589,-0.5341149260448137,1980
Çorlu,1983,4,-1.184,-1.234,-1.159704016079592,1980
Çorlu,1983,5,-1.587,-1.629,-1.5084579660575046,1980
Çorlu,1983,6,-1.524,-1.524,-1.420417522138958,1980
Çorlu,1983,7,-0.979,-0.937,-0.8148270063730793,1980
Çorlu,1983,8,-0.801,-0.714,-0.6205938451216633,1980
Çorlu,1983,9,-0.661,-0.699,-0.6441247723230236,1980
Çorlu,1983,10,-0.581,-0.343,-0.32464990130351085,1980
Çorlu,1983,11,-0.634,-0.511,-0.2918091280481895,1980
Çorlu,1983,12,-1.197,-0.974,-0.75263009425831,1980
Çorlu,1984,1,-0.909,-0.795,-0.7957159062931644,1980
Çorlu,1984,2,-0.947,-0.886,-0.8834922629673703,1980
Çorlu,1984,3,-0.104,0.045,0.026312896542077746,1980
Çorlu,1984,4,0.269,0.641,0.5826852635268303,1980
Çorlu,1984,5,0.338,0.747,0.6726936496261744,1980
Çorlu,1984,6,0.198,0.579,0.5119444378701572,1980
Çorlu,1984,7,-0.3,0.16,0.08586791781685392,1980
Çorlu,1984,8,-0.325,0.125,0.04440599868883782,1980
Çorlu,1984,9,-0.442,-0.126,-0.20687295985569584,1980
Çorlu,1984,10,-0.514,-0.208,-0.20870463309672665,1980
Çorlu,1984,11,-0.27,-0.173,0.01231884416971644,1980
Çorlu,1984,12,-0.462,-0.334,-0.11672214182798807,1980
Çorlu,1985,1,-0.22,0.005,0.0038586992252200715,1980
Çorlu,1985,2,-0.23,0.037,0.07775632647448073,1980
Çorlu,1985,3,-0.887,-0.673,-0.6358157013726237,1980
Çorlu,1985,4,-0.992,-0.935,-0.868171278416096,1980
Çorlu,1985,5,-1.275,-1.177,-1.0909747627921167,1980
Çorlu,1985,6,-1.162,-1.084,-0.9872043024612256,1980
Çorlu,1985,7,-1.283,-0.981,-0.8907763805443154,1980
Çorlu,1985,8,-1.508,-1.376,-1.1985906758835125,1980
Çorlu,1985,9,-1.348,-1.239,-1.1570036072729164,1980
Çorlu,1985,10,-1.247,-0.794,-0.7738817974138053,1980
Çorlu,1985,11,-0.792,-0.579,-0.32983915455268925,1980
Çorlu,1985,12,-0.672,-0.542,-0.24404240385584464,1980
Çorlu,1986,1,-0.449,-0.336,-0.24581841883755626,1980
Çorlu,1986,2,-0.197,-0.172,-0.12456280080866806,1980
Çorlu,1986,3,-0.131,-0.181,-0.12894665617680826,1980
Çorlu,1986,4,-0.323,-0.43,-0.37301284692224435,1980
Çorlu,1986,5,-0.278,-0.168,-0.1640587462431168,1980
Çorlu,1986,6,-0.03,0.095,0.11598618101847294,1980
Çorlu,1986,7,0.013,0.121,0.15031498731809453,1980
Çorlu,1986,8,-0.007,0.062,0.1022723334123927,1980
Çorlu,1986,9,0.08,0.056,0.13262395557231652,1980
Çorlu,1986,10,0.203,0.162,0.22957610503215872,1980
Çorlu,1986,11,-0.467,-0.424,-0.1805623074030244,1980
Çorlu,1986,12,-0.465,-0.331,-0.1262321905724049,1980
Çorlu,1987,1,-1.22,-0.957,-0.9932068496205116,1980
Çorlu,1987,2,-1.531,-1.313,-1.3253669293313415,1980
Çorlu,1987,3,-1.645,-1.282,-1.2935900839534675,1980
Çorlu,1987,4,-1.396,-0.918,-0.9725672414355052,1980
Çorlu,1987,5,-1.348,-0.873,-0.9053331596644353,1980
Çorlu,1987,6,-1.72,-1.169,-1.1861085425079478,1980
Çorlu,1987,7,-1.641,-0.994,-0.9976397181350795,1980
Çorlu,1987,8,-1.504,-0.762,-0.7998783342076995,1980
Çorlu,1987,9,-1.741,-1.162,-1.1863019973392348,1980
Çorlu,1987,10,-1.922,-1.13,-1.1457801962459144,1980
Çorlu,1987,11,-1.543,-1.054,-0.8253513625302715,1980
Çorlu,1987,12,-0.798,-0.48,-0.19227589872646078,1980
Çorlu,1988,1,-1.414,-1.122,-1.0249105848931164,1980
Çorlu,1988,2,-0.893,-0.641,-0.5594370331706077,1980
Çorlu,1988,3,-0.714,-0.671,-0.585483451240737,1980
Çorlu,1988,4,-0.491,-0.479,-0.40181454041840464,1980
Çorlu,1988,5,-0.511,-0.521,-0.43638451735411327,1980
Çorlu,1988,6,-0.228,-0.174,-0.09647908114267863,1980
Çorlu,1988,7,-0.275,-0.106,-0.051702279246873234,1980
Çorlu,1988,8,-0.345,-0.269,-0.18153645878214722,1980
Çorlu,1988,9,-0.181,-0.224,-0.13454377451972857,1980
Çorlu,1988,10,-0.239,-0.148,-0.0775791930783521,1980
Çorlu,1988,11,0.238,0.386,0.38253466229442057,1980
Çorlu,1988,12,-0.054,0.087,0.17312621495532174,1980
Çorlu,1989,1,-0.16,0.132,0.10357219348217729,1980
Çorlu,1989,2,-0.527,-0.335,-0.35632304959992717,1980
Çorlu,1989,3,-0.429,-0.334,-0.34271057522959364,1980
Çorlu,1989,4,-0.831,-0.943,-0.9036143647813842,1980
Çorlu,1989,5,-0.527,-0.595,-0.5631450671122283,1980
Çorlu,1989,6,-0.403,-0.344,-0.34368303269954475,1980
Çorlu,1989,7,-0.489,-0.129,-0.1804732221521933,1980
Çorlu,1989,8,-0.325,-0.015,-0.064702034483089,1980
Çorlu,1989,9,-0.34,-0.12,-0.1899862513175737,1980
Çorlu,1989,10,-0.25,0.028,-0.010794772415811133,1980
Çorlu,1989,11,-1.253,-0.998,-0.8452097669928187,1980
Çorlu,1989,12,-1.396,-1.128,-0.9666114814180482,1980
Çorlu,1990,1,-1.483,-1.281,-1.3121983118523528,1990
Çorlu,1990,2,-1.311,-1.172,-1.2029745478797642,1990
Çorlu,1990,3,-1.676,-1.425,-1.4592481725354023,1990
Çorlu,1990,4,-1.207,-0.923,-1.015260530858308,1990
Çorlu,1990,5,-1.427,-1.034,-1.1354124102638512,1990
Çorlu,1990,6,-1.289,-0.937,-1.0448674759922374,1990
Çorlu,1990,7,-1.26,-0.727,-0.8510940887401067,1990
Çorlu,1990,8,-1.403,-0.843,-0.9707971747838116,1990
Çorlu,1990,9,-1.048,-0.701,-0.843469853403076,1990
Çorlu,1990,10,-0.869,-0.409,-0.5111053986779227,1990
Çorlu,1990,11,-0.858,-0.686,-0.5145678342349,1990
Çorlu,1990,12,-0.373,-0.299,-0.1223784079521222,1990
Çorlu,1991,1,-0.273,-0.167,-0.1938232676919382,1990
Çorlu,1991,2,-0.102,0.052,0.025455531980139102,1990
Çorlu,1991,3,-0.031,0.178,0.14722687160882741,1990
Çorlu,1991,4,0.388,0.687,0.6719553453693424,1990
Çorlu,1991,5,1.028,1.318,1.3430135269321037,1990
Çorlu,1991,6,0.557,0.827,0.8569164816148046,1990
Çorlu,1991,7,0.859,0.723,0.7640668952177637,1990
Çorlu,1991,8,0.905,0.752,0.7905882793088195,1990
Çorlu,1991,9,0.614,0.775,0.8722788257457368,1990
Çorlu,1991,10,1.068,0.806,0.8645484368557327,1990
Çorlu,1991,11,1.033,1.236,0.8986844350316047,1990
Çorlu,1991,12,0.273,0.584,0.48412914255061174,1990
Çorlu,1992,1,0.088,0.487,0.5262492733725219,1990
Çorlu,1992,2,0.193,0.6,0.6302440143393913,1990
Çorlu,1992,3,0.483,0.841,0.8786926710880214,1990
Çorlu,1992,4,-0.003,0.215,0.2550781152809466,1990
Çorlu,1992,5,-1.038,-0.753,-0.7401662600981228,1990
Çorlu,1992,6,-0.796,-0.517,-0.5023452236000309,1990
Çorlu,1992,7,-0.746,-0.203,-0.2314207825421463,1990
Çorlu,1992,8,-0.806,-0.363,-0.35813259110713186,1990
Çorlu,1992,9,-0.929,-0.619,-0.6378934471895462,1990
Çorlu,1992,10,-1.585,-1.084,-1.0464672873216223,1990
Çorlu,1992,11,-1.482,-1.093,-0.9064413867439441,1990
Çorlu,1992,12,-1.288,-0.99,-0.7251973480798825,1990
Çorlu,1993,1,-1.06,-0.821,-0.7918544775205745,1990
Çorlu,1993,2,-0.488,-0.261,-0.23128085773253496,1990
Çorlu,1993,3,-0.727,-0.54,-0.5173056734079884,1990
Çorlu,1993,4,-0.797,-0.569,-0.5657161077015048,1990
Çorlu,1993,5,-0.332,-0.147,-0.12399680044391714,1990
Çorlu,1993,6,-0.626,-0.347,-0.3464151322140356,1990
Çorlu,1993,7,-1.068,-0.601,-0.5965149171680522,1990
Çorlu,1993,8,-0.956,-0.468,-0.48171138210476727,1990
Çorlu,1993,9,-0.8,-0.598,-0.5855044912022213,1990
Çorlu,1993,10,-1.195,-0.745,-0.7223100521068576,1990
Çorlu,1993,11,-1.084,-0.747,-0.534225926960536,1990
Çorlu,1993,12,-0.863,-0.666,-0.37900240824499204,1990
Çorlu,1994,1,-0.991,-0.864,-0.8159376636802227,1990
Çorlu,1994,2,-1.221,-1.182,-1.1444560233631451,1990
Çorlu,1994,3,-1.305,-1.26,-1.2492680108828413,1990
Çorlu,1994,4,-1.207,-1.213,-1.2263852709973255,1990
Çorlu,1994,5,-1.693,-1.605,-1.6068166413101181,1990
Çorlu,1994,6,-1.667,-1.626,-1.6467324561945282,1990
Çorlu,1994,7,-1.478,-1.528,-1.5598514204440819,1990
Çorlu,1994,8,-1.444,-1.577,-1.5573531042785405,1990
Çorlu,1994,9,-1.567,-1.77,-1.7278663933773069,1990
Çorlu,1994,10,-1.058,-1.253,-1.230943981412346,1990
Çorlu,1994,11,-1.09,-1.369,-1.3313246376681427,1990
Çorlu,1994,12,-0.999,-1.258,-1.172785979046549,1990
Çorlu,1995,1,0.253,-0.007,-0.05812168057328192,1990
Çorlu,1995,2,0.208,-0.108,-0.12545625336227223,1990
Çorlu,1995,3,0.485,0.144,0.15875309798189133,1990
Çorlu,1995,4,0.534,0.276,0.30204047048256283,1990
Çorlu,1995,5,0.44,0.189,0.22620583131816865,1990
Çorlu,1995,6,0.575,0.228,0.3371846040915539,1990
Çorlu,1995,7,0.81,0.392,0.46529810981696823,1990
Çorlu,1995,8,0.848,0.488,0.532746273846713,1990
Çorlu,1995,9,1.18,1.199,1.2164426087713744,1990
Çorlu,1995,10,0.912,0.695,0.6775141950055287,1990
Çorlu,1995,11,1.01,1.121,0.7765249414464814,1990
Çorlu,1995,12,0.903,0.99,0.6620881177514966,1990
Çorlu,1996,1,-0.432,-0.334,-0.3820733363435608,1990
Çorlu,1996,2,-0.162,0.033,-0.02624053882563814,1990
Çorlu,1996,3,-0.162,0.136,0.07211109321397799,1990
Çorlu,1996,4,-0.065,0.289,0.2263264480619141,1990
Çorlu,1996,5,-0.165,0.056,0.04156667917059853,1990
Çorlu,1996,6,-0.42,-0.039,-0.09543164199388686,1990
Çorlu,1996,7,-0.431,0.048,0.003255492959321907,1990
Çorlu,1996,8,-0.304,0.085,0.05809521576209079,1990
Çorlu,1996,9,-0.219,0.154,0.10877623266635615,1990
Çorlu,1996,10,-0.266,0.121,0.10276847743518006,1990
Çorlu,1996,11,-0.617,-0.349,-0.12750900111333122,1990
Çorlu,1996,12,-0.207,-0.002,0.15216589145780307,1990
Çorlu,1997,1,-0.093,0.126,0.21358946643305968,1990
Çorlu,1997,2,-0.436,-0.315,-0.22189264087884658,1990
Çorlu,1997,3,-0.51,-0.508,-0.41460379380263646,1990
Çorlu,1997,4,-0.206,-0.138,-0.04901425770924725,1990
Çorlu,1997,5,-0.171,0.021,0.08725241505507658,1990
Çorlu,1997,6,-0.088,0.143,0.21697673230739575,1990
Çorlu,1997,7,-0.129,0.078,0.14824658840391294,1990
Çorlu,1997,8,-0.185,0.057,0.11580163849167159,1990
Çorlu,1997,9,-0.7,-0.442,-0.39304139964850004,1990
Çorlu,1997,10,0.56,0.585,0.630470877171993,1990
Çorlu,1997,11,0.581,0.871,0.6998863108920458,1990
Çorlu,1997,12,0.698,1.026,0.7188908866551245,1990
Çorlu,1998,1,0.705,1.08,1.1398657062082584,1990
Çorlu,1998,2,0.7,1.06,1.1049109782796096,1990
Çorlu,1998,3,0.905,1.271,1.3131990381994076,1990
Çorlu,1998,4,0.483,0.606,0.664397247078317,1990
Çorlu,1998,5,1.138,1.357,1.3860402304436503,1990
Çorlu,1998,6,1.325,1.497,1.519533964415809,1990
Çorlu,1998,7,1.217,0.882,0.905403934388443,1990
Çorlu,1998,8,1.173,0.832,0.8558715345645871,1990
Çorlu,1998,9,1.547,1.576,1.638044812853094,1990
Çorlu,1998,10,1.13,0.745,0.7784509415925326,1990
Çorlu,1998,11,1.595,1.565,1.0435703855237553,1990
Çorlu,1998,12,1.301,1.346,0.8465214455765714,1990
Çorlu,1999,1,1.28,1.348,1.3528207119689521,1990
Çorlu,1999,2,1.52,1.611,1.6102392688856058,1990
Çorlu,1999,3,1.285,1.352,1.3475373458816542,1990
Çorlu,1999,4,1.307,1.371,1.3641840830195466,1990
Çorlu,1999,5,1.1,1.101,1.071707998736098,1990
Çorlu,1999,6,1.205,1.192,1.163152508883507,1990
Çorlu,1999,7,1.238,0.765,0.77139124991198,1990
Çorlu,1999,8,1.195,0.77,0.756293697107647,1990
Çorlu,1999,9,1.307,1.267,1.2471716779374609,1990
Çorlu,1999,10,0.711,0.474,0.43815565326644723,1990
Çorlu,1999,11,0.778,0.709,0.5156277096929146,1990
Çorlu,1999,12,0.844,0.667,0.48111357355360124,1990
Çorlu,2000,1,0.781,0.704,0.6543437912968153,2000
Çorlu,2000,2,0.59,0.496,0.4520408414939488,2000
Çorlu,2000,3,0.492,0.37,0.3318696733376849,2000
Çorlu,2000,4,0.687,0.566,0.5590577360463677,2000
Çorlu,2000,5,0.854,0.801,0.7916583945965489,2000
Çorlu,2000,6,0.549,0.597,0.5491354229958828,2000
Çorlu,2000,7,0.449,0.344,0.3342210342013563,2000
Çorlu,2000,8,0.39,0.327,0.30280564275916166,2000
Çorlu,2000,9,-0.051,-0.051,-0.09974190470007442,2000
Çorlu,2000,10,0.194,0.25,0.20954057705971332,2000
Çorlu,2000,11,-0.336,-0.383,-0.18823785372244886,2000
Çorlu,2000,12,-1.096,-1.04,-0.8388528088947927,2000
Çorlu,2001,1,-1.053,-1.162,-1.1635781313742353,2000
Çorlu,2001,2,-0.802,-0.974,-0.9722828917516784,2000
Çorlu,2001,3,-0.992,-1.305,-1.2736292678808245,2000
Çorlu,2001,4,-0.928,-1.15,-1.1614409008612165,2000
Çorlu,2001,5,-1.44,-1.551,-1.5504923814785037,2000
Çorlu,2001,6,-1.298,-1.531,-1.5205170160683217,2000
Çorlu,2001,7,-1.411,-1.629,-1.625108814339258,2000
Çorlu,2001,8,-1.346,-1.585,-1.546328395551198,2000
Çorlu,2001,9,-1.12,-1.459,-1.433604986467116,2000
Çorlu,2001,10,-1.546,-1.939,-1.8506337936839599,2000
Çorlu,2001,11,-0.924,-1.231,-1.1348534885901873,2000
Çorlu,2001,12,0.422,0.175,0.19327311224888735,2000
Çorlu,2002,1,0.361,0.236,0.15644181066343774,2000
Çorlu,2002,2,0.051,-0.164,-0.22718927377589887,2000
Çorlu,2002,3,0.38,0.289,0.19730637232121997,2000
Çorlu,2002,4,0.173,0.136,0.022553005475237514,2000
Çorlu,2002,5,0.124,0.064,-0.04930247378495087,2000
Çorlu,2002,6,0.384,0.334,0.24573759429786082,2000
Çorlu,2002,7,0.604,0.382,0.3592409831294632,2000
Çorlu,2002,8,0.948,0.619,0.5930875244091112,2000
Çorlu,2002,9,1.324,1.326,1.2843917968407164,2000
Çorlu,2002,10,1.559,0.982,0.9605440250069497,2000
Çorlu,2002,11,1.75,1.617,1.044914559258466,2000
Çorlu,2002,12,0.776,0.564,0.43378874589459215,2000
Çorlu,2003,1,1.269,1.067,1.0743115558777818,2000
Çorlu,2003,2,1.604,1.555,1.5799877863960172,2000
Çorlu,2003,3,1.353,1.471,1.4990239131367953,2000
Çorlu,2003,4,1.404,1.554,1.6030105280719096,2000
Çorlu,2003,5,1.405,1.449,1.5318283043027527,2000
Çorlu,2003,6,1.026,1.011,1.1098942134528316,2000
Çorlu,2003,7,0.845,0.627,0.6721138523609914,2000
Çorlu,2003,8,0.418,0.319,0.37824265609793023,2000
Çorlu,2003,9,-0.391,-0.407,-0.34103380023498225,2000
Çorlu,2003,10,0.162,0.184,0.24194032754348296,2000
Çorlu,2003,11,-0.452,-0.408,-0.1402221862434432,2000
Çorlu,2003,12,-0.324,-0.335,-0.051878037380613376,2000
Çorlu,2004,1,-0.38,-0.288,-0.20378804109349402,2000
Çorlu,2004,2,-0.985,-1.029,-0.9832852750626556,2000
Çorlu,2004,3,-0.677,-0.878,-0.8289370483397708,2000
Çorlu,2004,4,-0.943,-1.213,-1.1566575963031374,2000
Çorlu,2004,5,-0.809,-0.972,-0.9457487848348288,2000
Çorlu,2004,6,-0.285,-0.315,-0.33704880844833174,2000
Çorlu,2004,7,-0.294,-0.087,-0.14161693556572144,2000
Çorlu,2004,8,0.662,0.598,0.5575597036865566,2000
Çorlu,2004,9,0.549,0.682,0.6288491206749772,2000
Çorlu,2004,10,-0.147,-0.043,-0.06641655231454184,2000
Çorlu,2004,11,-0.234,-0.235,-0.08905449013304505,2000
Çorlu,2004,12,-0.253,-0.284,-0.10889915544152845,2000
Çorlu,2005,1,-0.708,-0.788,-0.8030352053469022,2000
Çorlu,2005,2,-0.414,-0.474,-0.4879745558927691,2000
Çorlu,2005,3,-0.633,-0.711,-0.7248086456682986,2000
Çorlu,2005,4,-0.648,-0.759,-0.762744050225614,2000
Çorlu,2005,5,-0.265,-0.418,-0.39578882572205226,2000
Çorlu,2005,6,-0.532,-0.564,-0.5701778491274898,2000
Çorlu,2005,7,-0.412,-0.319,-0.3088493408233448,2000
Çorlu,2005,8,-0.978,-0.917,-0.8686357062575851,2000
Çorlu,2005,9,-0.911,-1.049,-1.0046439254734372,2000
Çorlu,2005,10,-0.658,-0.518,-0.508937513708901,2000
Çorlu,2005,11,-0.137,-0.139,0.001771237188889301,2000
Çorlu,2005,12,0.107,0.124,0.18072917623442653,2000
Çorlu,2006,1,-0.176,-0.044,-0.09035098280419245,2000
Çorlu,2006,2,-0.339,-0.244,-0.28951832336649247,2000
Çorlu,2006,3,0.08,0.152,0.11253758728974343,2000
Çorlu,2006,4,0.047,0.098,0.057130014759196254,2000
Çorlu,2006,5,-0.373,-0.35,-0.3954498982226855,2000
Çorlu,2006,6,-0.103,-0.13,-0.14222059034177004,2000
Çorlu,2006,7,0.512,0.446,0.4359966582260037,2000
Çorlu,2006,8,0.231,0.201,0.1983492016183376,2000
Çorlu,2006,9,0.453,0.502,0.48345748816186856,2000
Çorlu,2006,10,0.394,0.319,0.31973680770302787,2000
Çorlu,2006,11,0.043,-0.014,0.1048954827734882,2000
Çorlu,2006,12,-0.447,-0.496,-0.26999465394512834,2000
Çorlu,2007,1,-0.514,-0.672,-0.6672419360583932,2000
Çorlu,2007,2,-0.486,-0.704,-0.7010902700330017,2000
Çorlu,2007,3,-0.969,-1.166,-1.1836830410514247,2000
Çorlu,2007,4,-0.866,-0.959,-1.0309150486700414,2000
Çorlu,2007,5,-0.391,-0.568,-0.6393546777338603,2000
Çorlu,2007,6,-0.931,-1.228,-1.236039211571773,2000
Çorlu,2007,7,-1.967,-2.998,-2.6845527055998084,2000
Çorlu,2007,8,-2.131,-2.787,-2.628105652381465,2000
Çorlu,2007,9,-2.068,-2.066,-2.0560659300564197,2000
Çorlu,2007,10,-2.057,-2.595,-2.5570990166083654,2000
Çorlu,2007,11,-0.608,-1.061,-0.8903291529344753,2000
Çorlu,2007,12,-0.402,-0.861,-0.6335576282979991,2000
Çorlu,2008,1,-0.463,-0.866,-0.9230868011794865,2000
Çorlu,2008,2,-0.429,-0.795,-0.8459202263089146,2000
Çorlu,2008,3,-0.151,-0.614,-0.6352840492638766,2000
Çorlu,2008,4,-0.101,-0.671,-0.6556910191195644,2000
Çorlu,2008,5,-0.295,-0.77,-0.7761815974419709,2000
Çorlu,2008,6,0.134,-0.127,-0.19622509832588933,2000
Çorlu,2008,7,0.209,0.112,0.035602985044989335,2000
Çorlu,2008,8,0.197,0.113,0.02622944219868291,2000
Çorlu,2008,9,0.158,0.041,-0.07817117221577786,2000
Çorlu,2008,10,0.09,0.044,-0.03750089840959742,2000
Çorlu,2008,11,-1.317,-1.35,-1.4247031916918813,2000
Çorlu,2008,12,-1.604,-1.616,-1.8990292692626127,2000
Çorlu,2009,1,-1.132,-1.486,-1.52493282181679,2000
Çorlu,2009,2,-0.469,-0.853,-0.8928462139188754,2000
Çorlu,2009,3,-0.243,-0.52,-0.5850219355379767,2000
Çorlu,2009,4,-0.048,-0.163,-0.2610939802293668,2000
Çorlu,2009,5,-0.099,-0.254,-0.33758545771132475,2000
Çorlu,2009,6,-0.346,-0.502,-0.5768618066167083,2000
Çorlu,2009,7,0.066,-0.02,-0.05586355060995179,2000
Çorlu,2009,8,0.049,0.028,-0.03986453492971784,2000
Çorlu,2009,9,0.341,0.272,0.19245197074439513,2000
Çorlu,2009,10,0.919,0.601,0.579829855277835,2000
Çorlu,2009,11,1.116,1.036,0.7254228325856331,2000
Çorlu,2009,12,1.783,1.676,0.9914392687591219,2000
Çorlu,2010,1,1.884,1.749,1.741907795508203,2010
Çorlu,2010,2,2.028,1.901,1.8947617156199612,2010
Çorlu,2010,3,1.845,1.845,1.8256413015078055,2010
